CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
EVTNAME60030;Fascist Coup d’État;;;;;;;;;;;;;x
EVTOPTA60030;Our destiny awaits.;;;;;;;;;;;;;x
EVTDESC60040;Your Majesty, on account of the unstable parliamentary situation, we see no other option than to declare a restoration of the crown to the principles of absolute monarchy. The principles and documents of $COUNTRY_ADJ$ constitutionalism are, effective immediately, declared null and void. Long live the king!;Votre majesté, en raison de l'instabilité de la situation parlementaire, nous ne voyons pas d'autre choix que de déclarer une restauration de la couronne de monarchie absolue. Les principes et documents officiels du constitutionnalisme $COUNTRY_ADJ$ sont, immédiatement, déclarés nuls et non avenus. Longue vie au roi !;Eure Majestät, aufgrund des instabilen Parlaments sehen wir keine andere Möglichkeit, als die Wiedereinsetzung der Krone und die Wiederherstellung der Prinzipien der absolutistischen Monarchie zu verkünden. Die Prinzipien und Dokumenten des $COUNTRY_ADJ$ Konstitutionalismus sind ab sofort ungültig. Lang lebe der König!;;;;;;;;;;;x
EVTNAME60040;Restoration of The Monarchy;Rétablissement de la monarchie;Restauration der Monarchie;;;;;;;;;;;x
EVTOPTA60040;Long live the King!;Longue vie au roi !;Lang lebe der König!;;;;;;;;;;;x
EVTDESC60050;The dictatorship is not what it used to be. Increased pluralism, combined with extended political reforms, have led to the dictatorship more and more taking on the trappings of a democracy. While this doesn’t necessarily mean that the party has given up its reign on power, it does mean that the opposition now has some chance of making its voice heard.;La dictature n'est plus ce qu'elle était. Un pluralisme croissant, combiné avec des réformes politiques étendues, ont conduit la dictature, petit à petit, à prendre des allures de démocratie. Bien que cela ne signifie pas nécessairement que le parti a renoncé à son règne sur le pouvoir, cela veut dire, par contre, que l'opposition a désormais des chances de faire entendre sa voix.;Die Diktatur ist nicht mehr, was sie einmal war. Verstärkter Pluralismus hat zusammen mit ausgedehnten politischen Reformen dazu geführt, dass die Diktator mehr und mehr die Züge einer Demokratie annimmt. Während dies nicht unbedingt heißen muss, dass die Partei ihre Regierungsgewalt aufgibt, so bedeutet es doch, dass die Opposition nun eine nicht unerhebliche Chance hat, sich Gehör zu verschaffen.;;;;;;;;;;;x
EVTNAME60050;$COUNTRY_ADJ$ Thaw;Dégel $COUNTRY_ADJ$;$COUNTRY_ADJ$ Tauwetter;;;;;;;;;;;x
EVTOPTA60050;Liberty!;Liberté !;Freiheit!;;;;;;;;;;;x
EVTDESC60060;The political reforms enacted in the past few years have led to a situation where the absolutism of our Monarchy can now legitimately be called into question. No longer is the king free to dictate the course of the nation to his own musings, but instead has had to accept several constitutional hems and restrictions on his exercise of power. For these reasons, our government form is no longer most accurately described as an absolute monarchy.;Les réformes politiques adoptées au cours des dernières années ont conduit à une situation où l'absolutisme de notre monarchie peut aujourd'hui être légitimement remis en question. Ce n'est plus au roi de librement dicter le cours de la nation suivant ses rêveries, mais à lui de plutôt devoir accepter plusieurs ourlets constitutionnels et des restrictions sur son exercice du pouvoir. Pour ces raisons, notre forme de gouvernement n'est plus, exactement, décrivable comme une monarchie absolue.;Die in den letzten Jahren durchgeführten politischen Reformen haben zu einer Situation geführt, in der der Absolutismus unserer Monarchie nun legitim in Frage gestellt werden kann. Der König kann die Geschicke der Nation nicht mehr nach eigenem Gutdünken lenken, sondern muss sich bei der Ausübung seiner Macht an bestimmte Verfassungsgrundsätze halten. Aus diesem Grund kann unsere Regierungsform nicht mehr als absolute Monarchie beschrieben werden.;;;;;;;;;;;x
EVTNAME60060;Limited Constitutionalism;Constitutionnalisme limité;Eingeschränkter Konstitutionalismus;;;;;;;;;;;x
EVTOPTA60060;It is only right and good;Ce n'est que justice;Das ist nur recht und billig.;;;;;;;;;;;x
EVTDESC60070;The sweeping reforms to our party system that have been enacted during the past few years have turned our country from an absolute monarchy to a constitutional monarchy. The Monarch, now serving as a symbolic head-of-state, no longer has the power to personally control and determine the fate of the nation, but is instead forced to accept the mitigating influences of pluralism and limited democracy.;Les réformes en profondeur de notre système de partis qui ont été promulguées, au cours des dernières années, ont transformé notre pays d'une monarchie absolue à une monarchie constitutionnelle. Le monarque, servant actuellement en tant que chef-symbolique de l'état, n'a plus le pouvoir de personnellement contrôler et déterminer le sort de la nation, mais est plutôt contraint d'accepter l'influence atténuante du pluralisme et de la démocratie limitée.;Die dramatischen Reformen unseres Parteiensystems während der letzten Jahre haben unser Land von einer absoluten Monarche in eine konstitutionelle Monarche verwandelt. Der Monarch fungiert nun mehr lediglich als symbolisches Staatsoberhaupt und hat keine Möglichkeit mehr, das Land persönlich zu kontrollieren und über sein Schicksal zu entscheiden. Stattdessen ist er gezwungen, die mildernden Einflüsse des Pluralismus und eingeschränkter Demokratie zu akzeptieren.;;;;;;;;;;;x
EVTNAME60070;Extended Constitutionalism;Constitutionnalisme étendu;Ausgeweiterter Konstitutionalismus;;;;;;;;;;;x
EVTOPTA60070;Long Live The King!;Longue vie au roi !;Lang lebe der König!;;;;;;;;;;;x
EVTDESC60080;Lately an eerie feeling has crept over you that $COUNTRY$ is growing silent. Where before the free exchange of opinion and ideas could be heard, from street corners and bus stops to bars and universities, now only the sounds of silence gives echo. The conclusion that is becoming ever more evident, is that the tradition of $COUNTRY_ADJ$ democracy has been subverted. In $COUNTRY$, at least, the government for, of and by the people, has perished from the earth.;Vous avez récemment eu la désagréable impression de voir $COUNTRY$ sombrer dans le silence. Là où chacun pouvait autrefois s'exprimer librement, aussi bien dans les rues que dans les bars ou sur les bancs des universités, un silence pesant règne désormais. La conclusion est plus qu'évidente : la tradition démocratique $COUNTRY_ADJ$ a disparu. En $COUNTRY$, au moins, la gouvernance populaire a disparu.;In letzter Zeit hat Sie ein unheimliches Gefühl befallen, denn aus $COUNTRY$ hört man nichts mehr. Wo vorher freie Meinungsäußerung herrschte und an Straßenecken, Bushaltestellen, in Bars und Universitäten Ideen diskutiert wurden, herrscht nun Totenstille. Es wird immer offensichtlicher, dass die traditionelle $COUNTRY_ADJ$ Demokratie unterwandert worden ist. Zumindest in $COUNTRY$ ist die Regierung des Volkes wie vom Erdboden verschwunden.;;;;;;;;;;;x
EVTNAME60080;Voting Rights Rescinded;;;;;;;;;;;;;x
EVTOPTA60090;Long Live the Bourgeois!;;;;;;;;;;;;;x
EVTOPTA60100;The Workers have prevailed!;;;;;;;;;;;;;x
EVTNAME60110;Voting Rights Rescinded;;;;;;;;;;;;;x
EVTOPTA60110;The $COUNTRY_ADJ$ Destiny!;;;;;;;;;;;;;x
EVTDESC60120;A sentiment of cultural nationalism is sweeping $COUNTRY$, as people begin to clamour for unification with our cultural brethren in $CULTURE_GROUP_UNION$. We have little reason to doubt that they would object to a petition of annexation.;Un sentiment de nationalisme culturel déferle sur $COUNTRY$ et les gens commencent à appeler à l'unification avec nos frères culturels de $CULTURE_GROUP_UNION$. Nous avons peu de raison de douter qu'ils s'opposeront à une pétition d'annexion.;In der gesamten Bevölkerung von $COUNTRY$ macht sich kultureller Nationalismus breit. Das Volk schreit nach der Vereinigung mit unseren kulturellen Brüdern in $CULTURE_GROUP_UNION$. Wir haben kaum Zweifel daran, dass sie einer Anschlusspetition zustimmen würden.;;;;;;;;;;;x
EVTNAME60120;Increasing Federalism;Fédéralisme en hausse;Steigender Föderalismus;;;;;;;;;;;x
EVTOPTA60120;Let’s do it;Allons-y;Machen wir;;;;;;;;;;;x
EVTDESC60121;Since the revolution, the $COUNTRY_ADJ$ government has awaited a contender who could unite $CULTURE_GROUP_UNION$. Now that such a nation has arisen, many feel it is time to surrender our personal sovereignty towards the $UNION_ADJ$ cause.;;;;;;;;;;;;;x
EVTNAME60121;Joining the Greater Union;;;;;;;;;;;;;x
EVTDESC60130;Following a surge in popular nationalist sentiments, the $FROMCOUNTRY_ADJ$ government has placed a formal request with our authorities in $CAPITAL$ that they be allowed to join $COUNTRY$ in perpetual union. There seems to be little reason to oppose this move.;À la suite d'une montée de sentiments nationalistes, le gouvernement $FROMCOUNTRY_ADJ$ a formulé une demande officielle auprès de nos autorités de $CAPITAL$ pour les autoriser à rejoindre $COUNTRY$ dans le cadre d'une union perpétuelle. Il n'existe apparemment aucune raison de s'opposer à ce mouvement.;Nach einem Aufwogen nationalistischer Strömungen in der Bevölkerung hat die $FROMCOUNTRY_ADJ$e Regierung unseren Behörden in $CAPITAL$ einen formalen Antrag überreicht, sich $COUNTRY$ in einer in dauerhaften Union anschließen zu dürfen. Es bestehen wohl kaum Gründe, sich diesem Schritt zu verweigern.;;;;;;;;;;;x
EVTNAME60130;$FROMCOUNTRY$ Petitions for Annexation;$FROMCOUNTRY$ Pétitions d'annexion;$FROMCOUNTRY$s Anschlusspetition;;;;;;;;;;;x
EVTOPTA60130;Let’s do it;Allons-y;Machen wir;;;;;;;;;;;x
EVTOPTB60130;By god no, $FROMCOUNTRY_ADJ$ scum;Dieu du ciel, pas cette racaille $FROMCOUNTRY_ADJ$;$FROMCOUNTRY_ADJ$er Abschaum!;;;;;;;;;;;x
EVTDESC60140;With a more liberal regime firmly in control of our country, they feel that now is the time for a constitutional convention. Everyone’s views, well at least everyone who truly matters, will be represented in this new gathering to shape the path of our nation.;;;;;;;;;;;;;x
EVTNAME60140;Constitutional Convention;Convention constitutionnelle;Konstitutionelle Verfassung;;;;;;;;;;;x
EVTOPTA60140;Otherwise people would exploit the situation;Sinon, les gens exploiteraient la situation.;Ansonsten würde das Volk die Situation ausnutzen.;;;;;;;;;;;x
EVTDESC60141;As the Left solidify their control of the government, they push a sweeping and comprehensive reform over trade unions bringing them out of the shadows of illegality and into the realm of workers’ rights.;;;;;;;;;;;;;x
EVTNAME60141;Trade Unions Legalized;;;;;;;;;;;;;x
EVTOPTA60141;The workers have prevailed.;;;;;;;;;;;;;x
EVTDESC60150;I am here as a soldier who has temporarily left the field of battle in order to explain-it seems strange it should have to be explained-what civil war is like when civil war is waged by women. I am not only here as a soldier temporarily absent from the field at battle, I am here-and that, I think, is the strangest part of my coming-I am here as a person who, according to the law courts of my country, it has been decided, is of no value to the community at all and I am adjudged because of my life to be a dangerous person, under sentence of penal servitude in a convict prison.\n The Suffragettes once again protest in the streets, this time against the $COUNTRY_ADJ$ suppression of political rights. The right of voting they fought for is moot, as now no one can vote.;;;;;;;;;;;;;x
EVTNAME60150;The end of female suffrage;Fin du suffrage féminin;Das Ende des Frauenwahlrechts;;;;;;;;;;;x
EVTOPTA60150;Get back in the kitchen!;Retournez à la cuisine !;Zurück an den Herd!;;;;;;;;;;;x
EVTDESC60160;Today crowds gathered in $CAPITAL$ to celebrate $COUNTRY$’s independence. In the modern world, independence can be a fleeting thing-so we must enjoy it while we can. Today, $COUNTRY_ADJ$ flags wave from every window and corner, and jubilant citizens sing the $COUNTRY_ADJ$ anthem. It is a heartfelt theme that speaks of better tomorrows.;;;;;;;;;;;;;x
EVTNAME60160;Birth of a Nation;;;;;;;;;;;;;x
EVTOPTA60160;Hurrah for $COUNTRY$!;;;;;;;;;;;;;x
EVTDESC60165;We must impose stringent measures to handle our economic crisis.;;;;;;;;;;;;;x
EVTNAME60165;Emergency Measures;;;;;;;;;;;;;x
EVTOPTA60165;So be it.;;;;;;;;;;;;;x
EVTDESC60166;Our previous measures were not enough.;;;;;;;;;;;;;x
EVTNAME60166;More Emergency Measures;;;;;;;;;;;;;x
EVTDESC60167;The situation with $COUNTRY$’s finances has been resolved… for now.;;;;;;;;;;;;;x
EVTNAME60167;Tax Relief;;;;;;;;;;;;;x
EVTOPTA60167;We are so relieved.;;;;;;;;;;;;;x
EVTDESC60170;We studied and observed and now we have the means to organize, train and fund rebels and separatists in other countries. We can use this to our advantage, to push our agenda, to create flashpoints in other nations and, with luck, create crisis that will be solved on our favour.;;;;;;;;;;;;;x
EVTOPTA60170;Let’s get to work.;;;;;;;;;;;;;x
EVTDESC60200;In light of recent events occurring in the South African Republic, the time for unification with the ZAR has come.;;;;;;;;;;;;;x
EVTNAME60200;Unification with the South African Republic;;;;;;;;;;;;;x
EVTOPTA60200;Onwards to Transvaal!;;;;;;;;;;;;;x
EVTNAME61000;An Open Letter from the Finnish Party;;;;;;;;;;;;;x
EVTDESC61000;Description goes here.;;;;;;;;;;;;;x
EVTOPTA61000;Option A;;;;;;;;;;;;;x
EVTNAME61001;Finnish Army Russianized;;;;;;;;;;;;;x
EVTDESC61001;Description goes here.;;;;;;;;;;;;;x
EVTOPTA61001;Option A;;;;;;;;;;;;;x
EVTNAME61002;Unrest from Conscription;;;;;;;;;;;;;x
EVTDESC61002;Description goes here.;;;;;;;;;;;;;x
EVTOPTA61002;Option A;;;;;;;;;;;;;x
EVTOPTB61002;Option B;;;;;;;;;;;;;x
EVTNAME61003;A Rousing Speech at a Labour Protest!;;;;;;;;;;;;;x
EVTDESC61003;Description goes here.;;;;;;;;;;;;;x
EVTOPTA61003;Option A;;;;;;;;;;;;;x
EVTNAME61004;Bobrikov Murdered!;;;;;;;;;;;;;x
EVTDESC61004;Description goes here.;;;;;;;;;;;;;x
EVTOPTA61004;Option A;;;;;;;;;;;;;x
EVTOPTB61004;Option B;;;;;;;;;;;;;x
EVTNAME61100;The Popularisation of Cattle;;;;;;;;;;;;;x
EVTDESC61100;Description goes here.;;;;;;;;;;;;;x
EVTOPTA61100;Option A;;;;;;;;;;;;;x
EVTNAME61101;Steam Sawmills: Green Gold;;;;;;;;;;;;;x
EVTDESC61101;Description goes here.;;;;;;;;;;;;;x
EVTOPTA61101;Option A;;;;;;;;;;;;;x
EVTNAME61102;Outokumpu;;;;;;;;;;;;;x
EVTDESC61102;Description goes here.;;;;;;;;;;;;;x
EVTOPTA61102;Option A;;;;;;;;;;;;;x
EVTNAME61103;The Shitty Harvest of 1866;;;;;;;;;;;;;x
EVTDESC61103;Description goes here.;;;;;;;;;;;;;x
EVTOPTA61103;Option A;;;;;;;;;;;;;x
EVTOPTB61103;Option B;;;;;;;;;;;;;
EVTNAME61104;The Shitty Harvest of 1867;;;;;;;;;;;;;x
EVTDESC61104;Description goes here.;;;;;;;;;;;;;x
EVTOPTA61104;Option A;;;;;;;;;;;;;x
EVTOPTA61104;Option B;;;;;;;;;;;;;x
EVTNAME61105;Foreign Help Arrives!;;;;;;;;;;;;;x
EVTDESC61105;Description goes here.;;;;;;;;;;;;;x
EVTOPTA61105;Option A;;;;;;;;;;;;;x
EVTNAME61106;Emergency Aid!;;;;;;;;;;;;;x
EVTDESC61106;Description goes here.;;;;;;;;;;;;;x
EVTOPTA61106;Option A;;;;;;;;;;;;;x
EVTNAME61107;The Success of New Crops!;;;;;;;;;;;;;x
EVTDESC61107;Description goes here.;;;;;;;;;;;;;x
EVTOPTA61107;Option A;;;;;;;;;;;;;x
EVTNAME61108;The New Crops Fail!;;;;;;;;;;;;;x
EVTDESC61108;Description goes here.;;;;;;;;;;;;;x
EVTOPTA61108;Option A;;;;;;;;;;;;;x
EVTDESC66689;Sometimes in this world, nations seem to be blessed by God in certain periods. Their leaders are brilliant, their people are hardy, they excel in warfare, produce amazing works of culture, and their economies boom. Do we live in such a world? If Lucky Nations are turned on, ten random civilized nations who are not Great Powers and five random uncivilized nations will be given special bonuses that will enable them to shake up the status quo of the world by giving them significant bonuses.;;;;;;;;;;;;;x
EVTNAME66689;Lucky Nations;;;;;;;;;;;;;x
EVTOPTA66689;Turn Lucky Nations On.;;;;;;;;;;;;;x
EVTOPTB66689;Keep Lucky Nations Off.;;;;;;;;;;;;;x
