CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
EVTDESC85011;A $FROMCOUNTRY_ADJ$ vessel, surveying the $COUNTRY_ADJ$ coastline and damaged by a storm, was drawing near Ganghwa Island in search of safe harbour when it was fired on by the coastal fortress-who assumed the vessel to be an enemy. In a fury, their ship returned fire and then landed a party to battle our forces on land. They returned home victorious, but words of the assault has spread and now a $FROMCOUNTRY_ADJ$ delegation has arrived in $CAPITAL$ to demand compensation-in the form of an unequal treaty requiring $COUNTRY$ be opened to their influence.;;;;;;;;;;;;;x
EVTOPTA85011;There is nothing we can do. Sign the treaty.;;;;;;;;;;;;;x
EVTOPTB85011;Never! Let them do their worst!;;;;;;;;;;;;;x
EVTDESC85012;A Japanese vessel, surveying the Korean coastline and damaged by a storm, was drawing near Ganghwa Island in search of safe harbour when it was fired on by the coastal fortress—who assumed the vessel to be an enemy. In a fury, the Japanese ship returned fire and then landed a party to battle Korean forces on land. The Japanese returned home victorious, but words of the assault has spread and now we hear tale that they have forced the Koreans to sign an unequal treaty in consequence… one which has forced them to sever tributary ties to $COUNTRY$.;;;;;;;;;;;;;x
EVTOPTA85012;Outrageous!;;;;;;;;;;;;;x
EVTDESC85013;The Korean government has caved to our delegation and signed the Treaty of Ganghwa.;;;;;;;;;;;;;x
EVTNAME85013;$FROMCOUNTRY$ Has Agreed;;;;;;;;;;;;;x
EVTOPTA85013;Excellent.;;;;;;;;;;;;;x
EVTDESC85014;The Korean government has thumbed its nose at our delegation. The $COUNTRY_ADJ$ people cry out for war.;;;;;;;;;;;;;x
EVTNAME85014;$FROMCOUNTRY$ Has Refused!;;;;;;;;;;;;;x
EVTOPTA85014;So be it.;;;;;;;;;;;;;x
EVTDESC85015;We are being overwhelmed by the superior might of Japanese armaments. Despite the loss of face, we must consider offering the hated Japanese terms of our surrender.;;;;;;;;;;;;;x
EVTNAME85015;Korean Surrender;;;;;;;;;;;;;x
EVTOPTA85015;It seems we have little choice.;;;;;;;;;;;;;x
EVTDESC85020;With increasing frustration against government corruption and foreign influence in $COUNTRY$, a rebel movement has appeared among followers of the Tonghak or ‘Eastern Learning’ ideology. They have been stirring up the peasant classes, forming poorly-armed if numerous armies to purge the capital and rid the country of Japanese and other foreign presence. We will need to move quickly if we wish to prevent them from overthrowing the government or causing an incident with neighbouring powers.;;;;;;;;;;;;;x
EVTNAME85020;Tonghak Rebellion;;;;;;;;;;;;;x
EVTOPTA85020;This cannot be allowed!;;;;;;;;;;;;;x
EVTDESC85021;The unrest caused by the Tonghak movement appears to be coming to an end. The militant leaders have vanished into the countryside, and their followers have dispersed. Order is restored-for now.;;;;;;;;;;;;;x
EVTNAME85021;Tonghak Rebellion Ended;;;;;;;;;;;;;x
EVTDESC85025;The $COUNTRY_ADJ$ government has received reports of a massive rebellion forming in Korea, serious enough that several members of the Korean government have sent an urgent call to $COUNTRY$ to intervene. Any forces we dispatch will likely provoke a response from Japan, who will fear that we are attempting to uproot their influence. This may, however, be an opportunity for $COUNTRY$ to solidify our own influence in Korea-many advisors are saying that we cannot allow the potential response from Japan stop us from acting.;;;;;;;;;;;;;x
EVTOPTA85025;We must intervene in Korea.;;;;;;;;;;;;;x
EVTOPTB85025;They are on their own.;;;;;;;;;;;;;x
EVTDESC85026;We have received reports that the $FROMCOUNTRY_ADJ$ government has moved to intervene in the Tonghak Rebellion currently underway in Korea. It seems likely that, should $FROMCOUNTRY$ succeed in quelling the rebellion, they will become the unquestioned masters of Korea and all but eliminate what influence we possess there. The only sensible move is to send in forces to overthrow the Korean government and replace it with one that is more firmly pro-Japanese-despite the conflict this will all but certainly spark with $FROMCOUNTRY$.;;;;;;;;;;;;;x
EVTNAME85026;$FROMCOUNTRY$ Intervenes in Korea;;;;;;;;;;;;;x
EVTOPTA85026;Overthrow the Korean government.;;;;;;;;;;;;;x
EVTOPTB85026;This is not the time to act.;;;;;;;;;;;;;x
EVTDESC85027;Reacting to reports that the Chinese are planning to intervene in the Tonghak Rebellion, $FROMCOUNTRY_ADJ$ forces today entered $CAPITAL$ and captured the Imperial Palace in a swift coup before our own armies could react. Pro-Japanese supporters have been installed in the new government, effectively rendering us a $FROMCOUNTRY_ADJ$ vassal. Both rebels and loyalist forces throughout the country have reacted in rage.;;;;;;;;;;;;;x
EVTNAME85027;$FROMCOUNTRY_ADJ$ Forces Enter Seoul;;;;;;;;;;;;;x
EVTOPTA85027;An outrage!;;;;;;;;;;;;;x
EVTDESC85028;Responding to news of our intended intervention, $FROMCOUNTRY_ADJ$ forces today entered Seoul and captured the Korean Imperial Palace in a swift coup before our own armies could react. A pro-Japanese government has been installed, effectively rendering Korea a $FROMCOUNTRY_ADJ$ vassal, with orders to end any agreements and alliances with $COUNTRY$ and ban our forces from entering their nation. This is, of course, an insult of the highest magnitude.;;;;;;;;;;;;;x
EVTOPTA85028;War it is!;;;;;;;;;;;;;x
EVTOPTB85028;This is not the time to act.;;;;;;;;;;;;;x
EVTDESC85029;Reacting to the Tonghak uprising, the Chinese have moved forces into Korea-entering $CAPITAL$ and effectively setting up a government under their complete control in a swift coup. That there has been no reaction from the Japanese government is surprising, just as it is frustrating that our embattled armies have had no chance to agree to this so-called ‘help’ from the Chinese. Either way, rebels and loyalists alike are enraged at this foreign intrusion.;;;;;;;;;;;;;x
EVTNAME85029;Chinese Intervene in Korea;;;;;;;;;;;;;x
EVTDESC85030;The rebellion in Korea has grown worse, and already we have reports of the $COUNTRY_ADJ$ consulate under assault by rebel forces. It seems the Korean government is helpless. Considering that the $FROMCOUNTRY_ADJ$ stands by doing nothing, refusing Korean appeals for help, it seems we are in a position to act-some are suggesting that we engineer a pro-Japanese coup in Seoul to install a government more firmly in our control, and prevent any possibility of an overthrow eliminating our influence.;;;;;;;;;;;;;x
EVTDESC85031;For better or for worse, the issue of foreign claims in Korea has been settled.;;;;;;;;;;;;;x
EVTNAME85031;Foreign Claims;;;;;;;;;;;;;x
EVTOPTA85031;That issue is settled, at last.;;;;;;;;;;;;;x
EVTDESC85032;In April 1948, a conference of organizations from the north and the south met in Pyongyang. The southern politicians Kim Koo and Kim Kyu-sik attended the conference and boycotted the elections in the south, as did other politicians and parties. The conference called for a united government and the withdrawal of foreign troops. Syngman Rhee and General Hodge denounced the conference. Kim Koo was assassinated the following year.;;;;;;;;;;;;;x
EVTNAME85032;Division of Korea;;;;;;;;;;;;;x
EVTDESC85033;In April 1948, a conference of organizations from the north and the south met in Pyongyang. The southern politicians Kim Koo and Kim Kyu-sik attended the conference and boycotted the elections in the south, as did other politicians and parties. The conference called for a united government and the withdrawal of foreign troops. Syngman Rhee and General Hodge denounced the conference. Kim Koo was assassinated the following year.;;;;;;;;;;;;;x
EVTNAME85033;Division of Korea;;;;;;;;;;;;;x
EVTDESC85034;During the 1956 August Faction Incident, Kim Il-sung successfully resisted efforts by the Soviet Union and China to depose him in favour of Soviet Koreans or the pro-Chinese Yan’an faction. The last Chinese troops withdrew from the country in October 1958, which is the consensus as the latest date when North Korea became effectively independent. Some scholars believe that the 1956 August incident demonstrated independence.;;;;;;;;;;;;;x
EVTNAME85034;August Faction Incident;;;;;;;;;;;;;x
EVTDESC85036;The April Revolution, also called the April 19 Revolution or April 19 Movement, were mass protests in South Korea against President Syngman Rhee and the First Republic from 11 to 26 April 1960. Protests opposing Rhee were started by student and labour groups in Masan on 11 April after the discovery of a local high school student killed by police during the rigged elections demonstrations in March. Popular discontent over Rhee’s autocratic rule, corruption, use of violence against political opposition, and poor development of South Korea led to large student protests in Seoul, which were violently suppressed and 180 people were killed. Rhee resigned on 26 April before fleeing to exile in the United States, and was replaced by Yun Posun, beginning the transition to the Second Republic of South Korea.;;;;;;;;;;;;;x
EVTNAME85036;The April Revolution;;;;;;;;;;;;;x
