CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
EVTDESC72754;Although $COUNTRY$ has tried to control the Italian peninsula through the creation of Lombardy, Sicily, and the Papal rump state, the fires of Italian nationalism continue to burn. Many in Vienna are of the opinion that a unified Italy is impossible to avoid, and it is best that the Italian state be created peacefully through $COUNTRY_ADJ$ guidance rather through a bloody revolution. Others argued that a unified Italy will quickly grow out of our control. Either way a decision must be reached on what to do with Italy. The question then arises who shall rule the Italy. Should it be Lombardy in the north? Perhaps the legacy of Austrian rule in Milan will result in a loyal and capable subject? On the other hand, the rulers of Sicily were once of Hapsburg blood, and it could be wise to keep things in the family. There are some who say the crown should to neither the Lombards nor the Sicilians, but rather the Holy Father himself in Rome. And of course there are those boring old sods who want to keep the status quo.;;;;;;;;;;;;;x
EVTDESC72757;It would seem that our supervision was not as strict as planned. During the redrawing of Italian borders, the finalized map of the new Italian vassals included the island of Corsica within the territorial bounders of Sardinia. While this detail went unnoticed by $COUNTRY_ADJ$ officials, it has grabbed the attention of the French. Infuriated, France has demanded an immediate explanation followed by an apology from $COUNTRY$ over the actions of their vassal. Some believe that $COUNTRY$ should apologize and scold Sardinia. The island’s stupidity may very well lead to war. Others believe Vienna should stand by its vassals no matter the circumstances.;;;;;;;;;;;;;x
EVTDESC72758;The Austrians have recently been drawing lines in Italy, and have with no justification or legal claim included Corsica in the domain of Sardinia.;;;;;;;;;;;;;x
EVTNAME77000;Pontic Society;;;;;;;;;;;;;x
EVTDESC77000;In response to growing fears of persecution, and fuelled by the growing nationalist movements around Europe, the Pontic Greek people in our black sea region of Trapzon have seen the organization of a secret ‘Pontic society’ seeking independence from our rule.;;;;;;;;;;;;;x
EVTOPTA77000;Laughable.;;;;;;;;;;;;;x
EVTNAME77001;Pontic Revolt!;;;;;;;;;;;;;x
EVTDESC77001;The response to our attempts at driving the Christians from our lands have been met with resistance in the province of Trapzon, where the Pontic Greek have organized self-defence and resistance networks to combat our attempts. This has culminated with an open revolt against our rule.;;;;;;;;;;;;;x
EVTOPTA77001;No worry.;;;;;;;;;;;;;x
EVTOPTB77001;For Greece!;;;;;;;;;;;;;x
