CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
EVTNAME43802;A Federal Flag;Un drapeau fédéral;Föderationsfahne;;;;;;;;;;;x
EVTOPTA43802;And isn’t it a beaut!;Quelle merveille !;Ist sie nicht eine Schönheit?;;;;;;;;;;;x
EVTDESC43803;Beginning with the publication of The Man From Snowy River, Patterson’s stories painted a fascinating portrait of the Australian outback, and his song Waltzing Matilda has almost become the national anthem.;"Depuis ""L'homme de la rivière neigeuse"", il a su décrire dans ses histoires un bush australien fascinant et sa chanson ""Waltzing Matilda"" est presque devenue l'hymne national.";Die nach der Veröffentlichung seines Werks 'The Man From Snowy River' erschienenen Geschichte schufen ein faszinierendes Bild vom australischen Outback. Sein Lied 'Waltzing Matilda' wurde quasi zur australischen Nationalhymne.;;;;;;;;;;;x
EVTNAME43803;A. B. ‘Banjo’ Patterson;"A. B. ""Banjo"" Patterson";A. B. 'Banjo' Patterson;;;;;;;;;;;x
EVTOPTA43803;Good on ya, Patterson!;Bravo, Patterson !;Good on yer, Patterson!;;;;;;;;;;;x
EVTDESC43805;Now that we are a self-governing colony, the question has arisen as to whether New Zealand should unite with the Australian Commonwealth. Many within the government are concerned at Australia’s treatment of aborigines, however, and have suggested that if New Zealand was to join the commonwealth, they should offer equal rights for the Maori. This might lead to their refusal, but the alternative would be a setback to the years of friendly relations we have built up with the Maori peoples.;;;;;;;;;;;;;x
EVTNAME43805;The Federal Council of Australasia;;;;;;;;;;;;;x
EVTDESC43806;The New Zealand government has approached us about the possibility of becoming part of the Australian Commonwealth. Their one stipulation is that equal rights be given to the Maori people-out of concern, no doubt, for our historical treatment of the aborigines. Many Australians would be upset if we gave in to their demands, but agreeing would indeed make us a stronger nation.;;;;;;;;;;;;;x
EVTDESC44000;With the opening of Hawaii to outside influence, new diseases arrived to plague the islands. Leprosy was among the scourges, and fearing the disease was highly communicable, a leper colony has been established on the island of Molokai to quarantine the victims. A Belgian missionary, Father Damien, has offered his services to oversee the colony and ensure its operation for the benefit of the victims.;Avec l'ouverture d'Hawaii à l'influence extérieure, de nouvelles maladies sont arrivées comme des plaies dans les îles. La lèpre était parmi les fléaux, et craignant la maladie très contagieuse, une colonie de lépreux a été établie sur l'île de Molokai pour mettre en quarantaine les malades. Un missionnaire belge, le père Damien, a offert ses services pour superviser la colonie et assurer son bon fonctionnement dans l'intérêt des victimes.;Nach der Öffnung Hawaiis für die Außenwelt wurden neue Krankheiten auf die Insel eingeschleppt. Zu diesen Leiden gehörte auch die Lepra, und da man eine hohe Ansteckungsgefahr der Krankheit befürchtete, richtete man auf der Insel Molokai ein Leprastation ein und stellte die Opfer dort unter Quarantäne. Vater Damian, ein belgischer Missionar, bot an, die Leprakolonie zu leiten und ihren Betrieb zum Wohle der Kranken zu gewährleisten.;;;;;;;;;;;x
EVTNAME44000;Father Damien and the Lepers of Molokai;Le père Damiaan et les lépreux de Molokai;Vater Damian und die Aussätzigen von Molokai;;;;;;;;;;;x
EVTOPTA44000;Appoint him to oversee the Molokai colony;Le nommer pour superviser la colonie de Molokai.;Ernennt ihn zum Leiter der Molokai-Kolonie.;;;;;;;;;;;x
EVTDESC44044;The Norwegians are not going to lease Bergen to us. Norway is going to face the consequences for this response.;;;;;;;;;;;;;x
EVTNAME44044;Norway will not lease Bergen;;;;;;;;;;;;;x
EVTOPTA44044;There will be consequences!;;;;;;;;;;;;;x
EVTDESC44100;In 1885 Mark Twain published ‘The Adventures of Huckleberry Finn’ and completely revolutionized American fiction. Up until its publication, American fiction had tended to utilize the form and language of its European predecessors-Mark Twain fired a shot in the name of linguistic independence by beautifully depicting the speech of the American illiterate and disenfranchised. The book was clearly an attempt to show how peoples of all kinds are worthy of respect due to their actions and not their status. At the time, it caused an uproar because of its unconventional form and its theme was mostly ignored. Even today people seem to miss the point.;En 1885, Mark Twain a publié «Les aventures de Huckleberry Finn» et a complètement révolutionné la fiction américaine. Jusqu'à sa publication, la fiction américaine a eu tendance à utiliser la forme et le langage de ses prédécesseurs européens—Mark Twain a décoché un tir au nom de l'indépendance linguistique avec de magnifiques illustrations du discours des analphabètes et non émancipés américains. Le livre fût clairement une tentative de montrer comment les peuples de tout type sont dignes de respect en raison de leurs actions et non pas de leurs statuts. À l'époque, il avait provoqué un tollé en raison de sa forme non conventionnelle et son thème a été largement ignorée. Même les gens d'aujourd'hui semblent marquer le pas.;1185 veröffentlichte Mark Twain sein Buch 'The Adventures of Huckleberry Finn' und revolutionierte die amerikanische Belletristik damit vollkommen. Bis zur Veröffentlichung dieses Werk tendierte die amerikanische Belletristik nämlich dazu, die Form und Sprache der europäischen Belletristik nachzuahmen. Mark Twain stellte sich in den Dienst der sprachlichen Unabhängigkeit, indem er die Sprache der amerikanischen Analphabeten und Unfreien wunderschön darstellte. Das Buch war ganz klar ein Versuch, zu zeigen, dass alle Menschen ganz gleich ihres Status aufgrund ihrer Taten Respekt verdienen. Zu jener Zeit führte das Werk aufgrund seiner unkonventionellen Form jedoch zu einem Aufruhr, seine Thematik wurde dabei weitgehend ignoriert. Selbst heute scheinen manche Leute den Sinn dieses Buches noch nicht zu begreifen.;;;;;;;;;;;x
EVTNAME44100;The Adventures of Huckleberry Finn;Les aventures de Huckleberry Finn;The Adventures of Huckleberry Finn;;;;;;;;;;;x
EVTOPTA44100;Well then, I’ll go to Hell!;Bien, qu'il aille au diable !;Na dann zur Hölle mit mir!;;;;;;;;;;;x
EVTDESC44101;Engine #999 heading up the Empire State Express on the New York Central and Hudson River Railroad was clocked at a speed of 112 miles per hour.;La locomotive numéro 999 conduisant l'Empire State Express sur la voie ferrée New-York Central—Hudson River a atteint la vitesse de 180 Km/h.;Bei dem Triebwagen Nr. 999, der den Empire State Express auf der New York Central—und Hudson River-Eisenbahnstrecke, wurde eine Geschwindigkeit von 112 Meilen pro Stunde gestoppt.;;;;;;;;;;;x
EVTNAME44101;Number 999 Sets a Speed Record;La locomotive 999 bat un record de vitesse;Nummer 999 erreicht Geschwindigkeitsrekord;;;;;;;;;;;x
EVTOPTA44101;Amazing!;Étonnant !;Erstaunlich!;;;;;;;;;;;x
EVTDESC44102;Presidential candidate William Jennings Bryan called for the minting of free silver, earning him nominations from the Populist, Silver Republican, National Silver and Progressive parties, and rallying western and southern farmers to a common cause for the first time since the class wars. His endorsement was viewed by northern industrialists as an attempt to sabotage creditors and break the trusts.;Candidat à la présidentielle William Jennings Bryan a appelé à la frappe d'argent libre, ce qui lui a valu les voies des populistes, l'argent républicain, l'argent nationale et l'appui des partis progressistes, ainsi que le ralliement des fermiers de l'Ouest et du Sud en une cause commune pour la première fois depuis les guerre des classes. Son investiture fût considérée par les industriels du Nord comme une tentative de sabotage des créanciers et une tentative de briser les cartels.;Der Präsidentschaftskandidat William Jennings Bryan fordert die Prägung von Silber, was ihm das Lob der Populisten, der Silver Republicans sowie der National Silver Party und der progressiven Partei einbringt und die Bauern des Westens und Südens zum ersten Mal seit den Klassenkriegen wieder für eine gemeinsame Sache eintreten lässt. Bryans Bestätigung wird von den Industrialisten des Nordens als Versuch angesehen, Gläubiger zu sabotieren und Treuhandgesellschaften aufzuspalten.;;;;;;;;;;;x
EVTNAME44102;Cross of Gold;Une croix d'or;Kreuz aus Gold;;;;;;;;;;;x
EVTOPTA44102;You shall not crucify mankind on a cross of gold;Tu ne crucifieras pas l'humanité sur une croix d'or;Du sollst die Menschheit nicht auf einem Kreuz aus Gold kreuzigen;;;;;;;;;;;x
EVTDESC44103;The HMS Resolute was found adrift in the North Atlantic, after having been abandoned by the squadron in search of the lost polar explorer, Sir John Franklin. The United States bought the ship from salvagers, refitted the vessel and returned it to Great Britain.;Le HMS Resolute fût trouvé à la dérive en Atlantique Nord, après avoir été abandonné par l'escadre à la recherche de l'explorateur polaire perdu, Sir John Franklin. Les États-Unis ont racheté le navire aux récupérateurs, et fait remettre en état le navire et l'ont renvoyé à la Grande-Bretagne.;Die HMS Resolute ist treibend im Nordatlantik gefunden worden, nachdem es von der Suchexpedition für den verschollenen Polarforscher Sir John Franklin aufgegeben worden war. Die USA kaufen das Schiff von der Bergungsmannschaft, rüsten es neu aus und geben es an Großbritannien zurück.;;;;;;;;;;;x
EVTNAME44103;The Resolute Returned;Retour du 'Resolute';Die Resolute kehrt zurück;;;;;;;;;;;x
EVTOPTA44103;It is right and proper to return it.;Il est juste de le rendre.;Es ist richtig und angemessen, es zurückzugeben.;;;;;;;;;;;x
EVTDESC44104;Politician and lawyer Horace Mann began his reforms of the educational system of Massachusetts. His system of schools became a model for the entire United States.;L'homme politique et juriste Horace Mann a commencé sa réforme du système éducatif du Massachusetts. Son système d'enseignement deviendra un modèle pour l'ensemble des États-Unis.;Der Politiker und Anwalt Horace Mann begann seine Reformen des Bildungssystems in Massachussetts. Sein Schulsystem wurde Vorbild für die gesamten USA.;;;;;;;;;;;x
EVTNAME44104;Horace Mann;Horace Mann;Horace Mann;;;;;;;;;;;x
EVTOPTA44104;You can never be too educated.;On n'est jamais trop instruit.;Zu schlau sein gibt es nicht.;;;;;;;;;;;x
EVTOPTB44104;We should encourage more states to adopt his ideas.;;;;;;;;;;;;;x
EVTDESC44105;The United States Congress founded the Smithsonian Institution which reports directly to the President. Its goals were and remain the support of research and expeditions, as well as the popularization of science.;À Washington, le Congrès a fondé l'institution Smithsonian, relevant directement du président. Elle avait—et a encore—pour objectif d'apporter un soutien à la recherche et aux expéditions et de vulgariser la science.;Der Kongress in Washington gründete das Smithsonian Institute, das direkt dem Präsidenten unterstand. Die Aufgaben dieser Einrichtung bestehen bis heute in der Forschung, in Expeditionen sowie der Veröffentlichung von wissenschaftlichen Erkenntnissen.;;;;;;;;;;;x
EVTNAME44105;Smithsonian Institution;L'institution Smithsonian;Smithsonian Institute;;;;;;;;;;;x
EVTOPTA44105;There are more things in the heavens and the earth…;Il y a plus de choses dans le ciel et sur la terre…;Im Himmel und auf der Erde gibt es noch so viel Unentdecktes …;;;;;;;;;;;x
EVTDESC44106;Ralph Waldo Emerson’s first collection of ‘Essays’ was published in 1841 and introduced the world to a new, rather mystical, philosophy indigenous to the New World. Although many Europeans didn’t consider him much of a philosopher per se, his influence on Continental thinking was unmistakable-most significantly on Nietzsche.;La première collection «d'essais» de Ralph Waldo Emerson fût publiée en 1841 et introduit dans le monde dans une nouvelle, plutôt mystique, de la philosophie indigène du nouveau monde. Bien que de nombreux Européens ne le considèrent pas comme un philosophe en soi, son influence sur la pensée continentale fût sans équivoque—la plus significative fût sur Nietzsche.;Emersons erste Aufsatzsammlung wurde 1841 veröffentlicht. Damit stellte Emmerson der Welt eine neue, eher mystische Philosophie vor, deren Ursprung in der Neuen Welt liegt. Obwohl ihn viele Europäer nicht als Philosophen per se ansahen, ist sein Einfluss auf das kontinentale Denken unabstreitbar—am größten war Emersons Einfluss auf Nietzsche.;;;;;;;;;;;x
EVTNAME44106;The Essays;Les essais;Die Aufsätze;;;;;;;;;;;x
EVTOPTA44106;Speech is a kind of act.;Le discours est une forme d'action;Sprechen ist eine Art zu Handeln;;;;;;;;;;;x
EVTDESC44107;In 1861 Oliver Wendell Holmes’ published The Common Law, a history of the common-law tradition. In it he asserted that law was not logical, but rather the will of the judge tempered by circumstances, or, as its most famous maxim put it, The Life of the law has not been logic, but experience. It quickly became a classic and Holmes was appointed to a professorship at Harvard the next year and was eventually made a Justice of the U.S. Supreme Court. The publication of The Common Law signalled the rise of pragmatism among American intellectuals and presaged a growing distrust of moralism after the horrible slaughter of the Civil War.;"En 1861, Oliver Wendell Holmes a publié «The Common Law», une histoire sur la tradition du droit coutumier. Il y affirmait que le droit n'est pas logique, mais plutôt la volonté du juge tempérée par les circonstances, ou, selon sa maxime la plus célèbre : ""la vie de la loi n'a pas à être logique, mais l'expérience si"". C'est rapidement devenu un classique et Holmes a été nommé à un poste de professeur à Harvard l'année suivante et a fini par devenir juge de la Cour suprême des États-Unis. La publication de la Common Law a marqué la naissance du pragmatisme chez les intellectuels américains et présageait une méfiance croissante envers le moralisme, après l'horrible massacre de la guerre civile.";Im Jahr 1861 veröffentlichte Oliver Wendell Holmes das Buch 'The Common Law', eine Geschichte des Gewohnheitsrechts. In diesem Werk behauptete er, dass das Gesetz nicht logisch wäre, sondern eher dem Willen der Richters entspräche, der unter dem Einfluss bestimmter Gegebenheiten gemäßigt wird. Im wichtigsten Denkspruch dieses Werks formulierte Holmes diesen Gedanken folgendermaßen: 'The life of the law has not been logic, but experience.' Das Buch wurde schnell zu einem Klassiker und Holmes wurde im darauffolgenden Jahr eine Harvard-Professur verliehen. Letztendlich wurde er sogar zu einem Richter der Obersten Gerichtshofes der USA befördert. Die Veröffentlichung von 'The Common Law' war ein Zeichen für das Aufkommen des Pragmatismus unter amerikanischen Intellektuellen und prophezeite nach dem furchtbaren Gemetzel der Bürgerkriegs ein wachsendes Mißtrauen gegenüber moralischen Wertvorstellungen.;;;;;;;;;;;x
EVTNAME44107;The Common Law;Le droit coutumier;The Common Law;;;;;;;;;;;x
EVTOPTA44107;The law is the will of he whom the sheriff will obey.;La loi, c'est la volonté de celui à qui obéit le shérif;Das Gesetz ist der Wille desjenigen, dem der Sheriff gehorcht.;;;;;;;;;;;x
EVTDESC44108;In 1885 Ulysses S. Grant published his ‘Personal Memoirs’, which were a nearly complete retelling of his life. He wrote the book while suffering from throat cancer in order to try and guarantee his family a living after he died. Universally considered a masterpiece of American letters, Grant’s memoirs are distinctive for their directness, clarity and economy of style. Mark Twain compared it favourably with Caesar’s ‘Commentaries’. The ‘Personal Memoirs’ was a smashing success in its time and remains one of the few books continuously in print since the Civil War. It is probably the best book written by an American President.;"En 1885, Ulysses S. Grant a publié son «Personal Memoirs"", un récit presque complet de sa vie. Il a écrit le livre tout en souffrant du cancer de la gorge afin d'essayer de garantir à sa famille une vie décente après sa mort. Universellement considéré comme un chef-d'œuvre de la littérature américaine, les mémoires de Grant se distinguent par leur franchise, la clarté et l'économie du style. Mark Twain le comparait favorablement au 'Commentaires' de César. Le «Personal Memoirs"" a été un succès en son temps et reste l'un des rares livres imprimés en continu depuis la guerre civile. Il est probablement le meilleur livre jamais écrit par un président américain.";1885 veröffentlichte Ulysses S. Grant sein Werk 'Personal Memoirs', das einer fast vollständigen Nacherzählung seines Lebens entsprach. Als Grant dieses Buch schrieb, litt er bereits unter Kehlkopfkrebs. Mit seinen persönlichen Memoiren wollte er seiner Familie nach seinem Tod ein geregeltes Einkommen sichern. Grants Memoiren werden allgemein als ein Meisterwerk amerikanischer Literatur angesehen und sind besonders aufgrund ihrer Unmittelbarkeit und Klarheit sowie ihres spartanischen Stils sehr markant. Mark Twain verglich sie wohlwollend sogar mit den Kommentaren Cäsars. 'Personal Memoirs' war zu seiner Zeit ein riesiger Erfolg und bleibt eines der wenigen Bücher, das seit dem Bürgerkrieg in Druck ist. Es ist wahrscheinlich das beste Buch, das jemals von einem amerikanischen Präsidenten geschrieben wurde.;;;;;;;;;;;x
EVTNAME44108;Ulysses S. Grant’s Personal Memoirs;Les mémoires d'Ulysses S.Grant;Ulysses S. Personal Memoirs;;;;;;;;;;;x
EVTOPTA44108;I must have them!;Il me le faut !;Das muss ich lesen!;;;;;;;;;;;x
EVTDESC44109;Alfred Thayer Mahan published ‘The Influence of Sea Power on History’, in which he analysed the role of sea power in history. It was embraced by those interested in expanding both the US Navy, and the United States’ world-wide interests.;"Alfred Thayer Mahan publie ""L'influence de la puissance maritime dans l'Histoire"" qui étudie l'importance de la puissance navale. Ce livre est immédiatement adopté par les partisans du renforcement de la marine et des intérêts américains dans le monde.";Alfred Thazer Mahan veröffentlicht das Buch 'The Influence of Sea Power on History', in dem er die Bedeutung der Seemacht im Laufe der Geschichte untersucht. Diejenigen, die die US Navy erweitern und die weltweiten Interessen der USA ausweiten möchten, verinnerlichen dieses Werk Wort für Wort.;;;;;;;;;;;x
EVTNAME44109;Alfred Thayer Mahan;Alfred Thayer Mahan;Alfred Thayer Mahan;;;;;;;;;;;x
EVTOPTA44109;Sea power is the arbiter of victory.;La puissance maritime est l'arbitre de la victoire.;Seemacht ist der Schlüssel zum Sieg.;;;;;;;;;;;x
EVTDESC44110;Responding to growing anti-war and labour conscious sentiment among conscripts and the under-classes, Congress passed an amended version of the 1799 Alien and Sedition Acts, making it illegal to protest the President and national policies in a time of war and greatly undermining foreign nationals and asylum seekers. Upheld by the Supreme Court in several landmark rulings over the next decade, the laws would persist in varying forms until overturned by the Warren Court half a century later. During the First World War, all 168 members of the IWW’s executive committees were arrested and tried, breaking the union forever.;Répondant au croissant sentiment de conscience des anti-guerre et des travailleurs, parmi les conscrits et les sous-classes, le Congrès a adopté une version modifiée des lois de 1799 «étranger et sédition», rendant illégale de protester contre le Président et la politique nationale en temps de guerre et de porter gravement atteinte à des ressortissants étrangers et demandeurs d'asile. Confirmée par la Cour suprême dans plusieurs décisions marquantes au cours de la prochaine décennie, ces lois seraient persistentes sous des formes diverses jusqu'à être infirmées par la Cour Warren un demi siècle plus tard. Pendant la Première Guerre mondiale, les 168 membres des comités exécutifs des IWW furent arrêtés et jugés, rompant l'union à jamais.;Als Reaktion auf die wachsende Antikriegsstimmung und das steigende Arbeiterbewusstsein verabschiedete der Kongress eine berichtigte Version der Alien and Sedition Acts von 1799. Dadurch wurde der Protest gegen den Präsidenten und die nationale Politik zu Kriegszeiten geächtet und die Rechte ausländischer Bürger und Asylsuchender stark beschnitten. Diese Regelungen wurden während des darauffolgenden Jahrzehnts vom Obersten Gerichtshof der USA in mehreren Grundsatzurteilen bestätigt und behielten daher in veränderter Form so lange ihre Gültigkeit, bis sie ein halbes Jahrhundert später von Warren Bench gekippt wurden. Während des Ersten Weltkriegs wurden sämtliche 168 Mitglieder des IWW-Exekutivkomitees verhaftet und angeklagt, was die Union für immer zerstörte.;;;;;;;;;;;x
EVTNAME44110;Espionage and Sedition Acts;Lois sur l'espionnage et la sédition;Espionage and Sedition Acts;;;;;;;;;;;x
EVTOPTA44110;To attack one’s country while the sword is in her hand is treason;Attaquer un pays en état de guerre, c'est de la trahison;Angriff eines Landes mit dem Schwert in der Hand ist Verrat;;;;;;;;;;;x
EVTOPTB44110;Dissent is the lifeblood of a free people;La protestation, c'est l'âme d'un peuple libre;Widerspruch ist das Blut eines freien Volks;;;;;;;;;;;x
EVTDESC44111;Pinkerton men, who have proven themselves effective at solving train robberies and capturing counterfeiters, have now turned to working as strike-breakers and infiltrating such secret societies as the Molly Maguires.;Les hommes de Pinkerton, qui ont su résoudre des séries de vols et arrêter des faux-monnayeurs, travaillent maintenant comme briseurs de grèves ou infiltrent des sociétés secrètes comme celle des Molly Maguires.;Pinktertons Männer, die sich bei der Auflösung von Zugüberfällen und der Verhaftung von Fälschern als effektiv erwiesen haben, arbeiten nun als Streikbrecher und infiltrieren Geheimgesellschaften wie die Molly Maguires.;;;;;;;;;;;x
EVTNAME44111;Pinkerton’s Detective Agency;L'agence de détectives Pinkerton;Pinkertons Detektei;;;;;;;;;;;x
EVTOPTA44111;We never sleep;Nous ne dormons jamais;Wir schlafen niemals;;;;;;;;;;;x
EVTDESC44112;Eight teams have banded to form a clean, well-run baseball league-the Boston Red Caps, Chicago White Stockings, Cincinnati Reds, Hartford Dark Blues, Louisville Grays, New York Mutuals, Philadelphia Athletics, and St. Louis Browns.;Huit équipes se sont unies pour former une ligue dédiée de baseball avec une gestion saine—le Boston Red Caps, Chicago White Stockings, les Reds de Cincinnati, Hartford Dark Blues, Louisville Grays, New York Mutuals,, Philadelphia Athletics, et St. Louis Browns.;Acht Teams haben sich zur Gründung einer gut organisierten Baseball-Liga zusammen geschlossen—die Boston Red Caps, Chicago White Stockings, Cincinnati Reds, Hartford Dark Blues, Louisville Grays, New York Mutuals, Philadelphia Athletics und St. Louis Browns.;;;;;;;;;;;x
EVTNAME44112;The National League;La Ligue nationale;Die National League;;;;;;;;;;;x
EVTOPTA44112;Play ball!;Jouez !;Anpfiff!;;;;;;;;;;;x
EVTDESC44113;A fire that began in the barn at the residence of Patrick O’Leary on DeKoven Street spread throughout the business district, destroying 17,450 buildings, killing 300 people and leaving over 98,000 homeless.;L'incendie, qui avait pris dans la grange de Patrick O'Leary, sur DeKoven Street, a gagné tout le quartier des affaires, détruisant 17.450 bâtiments, tuant trois cents personnes et faisant plus de 98.000 sans logis.;Ein Feuer, das in der Scheune neben dem Haus von Patrick O'Leary in der DeKoven Street ausgebrochen ist, hat sich auf das gesamten Geschäftsviertel ausgedehnt. Dabei wurden 17450 Gebäude zerstört und 300 Menschen getötet. Über 98000 wurden obdachlos.;;;;;;;;;;;x
EVTNAME44113;The Great Chicago Fire;Le grand incendie de Chicago;Das Feuer von Chicago;;;;;;;;;;;x
EVTOPTA44113;Where is your cow, Mrs O’Leary?;Où est votre vache, madame O'Leary ?;Wo ist Ihre Kuh, Frau O'Leary?;;;;;;;;;;;x
EVTDESC44114;In a thirty-second gun fight in Tombstone, Arizona, Wyatt, Morgan and Virgil Earp along with Doc Holliday, killed Billy Clanton and Tom and Bob McLaury—three members of their political rivals, the Cowboys.;"Au cours du trente-deuxième échange de tirs qui s'est déroulé à Tombstone, en Arizona, Wyatt, Morgan et Virgil Earp et Doc Holliday, ont tué Billy Clanton et Tom et Bob McLaury, trois de leurs adversaires politiques, les ""cowboys"".";In einem dreißigsekündigen Feuergefecht töteten Wyatt, Morgan und Virgil Earp zusammen mit Doc Holliday in Tombstone, Arizona, drei Mitglieder der Cowboys, ihrer politischen Rivalen: Billy Clanton sowie Tom und Bob McLaury.;;;;;;;;;;;x
EVTNAME44114;Gunfight at the OK Corral;Règlement de comptes à OK Corral;Duell im OK Corral;;;;;;;;;;;x
EVTOPTA44114;Peacemaker!;La loi du six-coups !;Peacemaker!;;;;;;;;;;;x
EVTDESC44115;In Cooperstown near New York the first public baseball game took place. The New York Knickerbockers lost to the New York Nine 1-23.;À Cooperstown, près de New York, s'est déroulé le premier match public de baseball. Les New-York Knickerbockers ont perdu face aux New-York Nine par 1 à 23.;In Cooperstown in der Nähe von New York wurde das erste öffentliche Baseballspiel ausgetragen. Die New York Knickerbockers verloren gegen die New York Nine 1 zu 23.;;;;;;;;;;;x
EVTNAME44115;Time to Play Ball!;Il est temps de jouer !;Zeit für ein Spielchen!;;;;;;;;;;;x
EVTOPTA44115;This could become the nation’s favourite pastime!;Cela pourrait devenir le passe-temps national !;Dies könnte zum beliebtesten Freizeitsport unserer Nation werden.;;;;;;;;;;;x
