CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
AI_LOVES_OTHER_DESC2_SHORT;Prosperity for the Future with our $TAG_0_1_ADJ$ brothers!’ is $TAG_0_0_ADJ$ ruling party’s newest slogan. Many say this is an indication of a future military alliance.;;Die neueste Devise der führenden $TAG_0_0_ADJ$en Partei lautet: 'Wohlstand für die Zukunft mit unseren $TAG_0_1_ADJ$en Brüdern!'. Viele sehen Anzeichen eines zukünftigen Militär-Bündnisses.;;;;;;;;;;;x
AI_LOVES_OTHER_TITLE1;$TAG_0_0$’s relations;;$TAG_0_0$s Beziehungen;;;;;;;;;;;x
AI_LOVES_OTHER_TITLE2;$TAG_0_0_ADJ$-$TAG_0_1_ADJ$ relations;;$TAG_0_0_ADJ$-$TAG_0_1_ADJ$e Beziehungen;;;;;;;;;;;x
AI_LOVES_US_DESC1_LONG;Have you ever considered fellow $TAG_0_0_ADJ$ citizens your best friends? Perhaps. However, it certainly seems they consider us as a target, not to fight against, but to befriend! A series of diplomats and envoys in our capital have been outspoken in their support for an alliance between our two great nations, should war break out. ‘It is no wonder that we must pledge support to each other in these troubled times. When everyone around you is at each other’s throats, a friend in need is a friend indeed!’ said a diplomat in an interview.;;Sehen Sie $TAG_0_0_ADJ$e Bürger als Ihre besten Freunde an? Vielleicht. Scheinbar sehen diese uns jedoch als Ziel, doch nicht als Kriegsziel, sondern als Verbündete! Diplomaten und Abgesandte beschwören in unserer Hauptstadt ein Bündnis unserer beiden Großmächte herauf, falls ein Krieg ausbrechen sollte. 'In diesen schweren Zeiten ist es unsere Pflicht, uns gegenseitig zu unterstützen. Wenn sich alle um einen herum gegenseitig an die Kehle wollen, sind Freunde unerlässlich.' sagte ein Diplomat in einem Interview.;;;;;;;;;;;x
AI_LOVES_US_DESC1_MEDIUM;$TAG_0_0_ADJ$ diplomats in our capital are outspoken in their support for an alliance between our two great nations. According to governmental sources, relations between us and them are at an all-time high and may even lead to a mutual pledge of military support soon.;;$TAG_0_0_ADJ$e Diplomaten betonen in unserer Hauptstadt ihren Wunsch eines Bündnisses unserer beiden Größmächte. Regierungskreise bezeichnen die Beziehungen als hervorragend, was bald zu einer gegenseitigen Verpflichtung zur militärischen Unterstützung führen könnte.;;;;;;;;;;;x
AI_LOVES_US_DESC1_SHORT;The relations between the $TAG_0_0_ADJ$ government and ours have never been better. Political analysts say that they consider us as a potential ally and friend for peace and war.;;Die Beziehungen zwischen der $TAG_0_0_ADJ$ Regierung und uns könnten besser nicht sein. Laut politischen Analysten sehen sie uns als möglichen Verbündeten und Freund im Krieg und Frieden.;;;;;;;;;;;x
AI_LOVES_US_DESC2_LONG;An article in a $TAG_0_0_ADJ$ newspaper paints a picture of amiable relations between our countries. Calling on numerous examples of peaceful cooperation based on trust and friendship, the editor declared both our nations to stand as friends and brothers. Using words like ‘trustworthy’, ‘reliable’ and ‘steadfast’ to describe our relations, the newspaper encouraged $TAG_0_0$’s government to continue aligning themselves with our policies to pursue common interests and goals, and to strengthen mutual guarantees and assurances.;;Ein Beitrag in einer $TAG_0_0_ADJ$en Zeitung zeichnet ein Bild der freundschaftlichen Beziehungen zwischen unseren Ländern. Unter Aufzählung mehrerer Beispiele friedlicher, auf Vertrauen und Freundschaft basierender Kooperation, sieht der Herausgeber uns als Freunde und Brüder. Mit Worten wie 'vertrauenswürdig', 'zuverlässig' und 'standhaft' umschreibt die Zeitung unsere Beziehungen und ruft die Regierung von $TAG_0_0$ dazu auf, diese weiter auszubauen, um gemeinsame Interessen und Ziele zu verfolgen und den gegenseitigen Rückhalt zu stärken.;;;;;;;;;;;x
AI_LOVES_US_DESC2_MEDIUM;An article in a $TAG_0_0_ADJ$ newspaper paints a picture of amiable relations between our countries. Calling on numerous examples of peaceful cooperation based on trust and friendship, the editor declared both our nations to stand as friends and brothers.;;Ein Beitrag in einer $TAG_0_0_ADJ$en Zeitung zeichnet ein Bild der freundschaftlichen Beziehungen zwischen unseren Ländern. Unter Aufzählung mehrerer Beispiele friedlicher, auf Vertrauen und Freundschaft basierender Kooperation, sieht der Herausgeber uns als Freunde und Brüder.;;;;;;;;;;;x
AI_LOVES_US_DESC2_SHORT;An article in a $TAG_0_0_ADJ$ newspaper paints a picture of amiable relations between our nations. Editor encouraged their government to continue aligning themselves with our policies.;;Ein Beitrag in einer $TAG_0_0_ADJ$en Zeitung zeichnet ein Bild der freundschaftlichen Beziehungen zwischen unseren Ländern. Herausgeber ruft ihre Regierung dazu auf, diese weiter auszubauen.;;;;;;;;;;;x
AI_LOVES_US_DESC3_LONG;Common sense is the order of the day in $TAG_0_0$, as their government and people continue to be enamoured with all things $OURCOUNTRY_ADJ$. In the political, military, and cultural spheres, our obviously apparent superiority is readily acknowledged by the snivelling wretches. The $TAG_0_0_ADJ$ foreign minister, in a shameful attempt to ingratiate himself with our elites, said ‘We welcome the paternal and guiding hand of $OURCOUNTRY_ADJ$. Long may our countries’ friendship continue, to our mutual benefit’. Whether that will be the case remains to be seen.;;"Gesunder Menschenverstand herrscht in $TAG_0_0$, wo Regierung und Bevölkerung alles $OURCOUNTRY_ADJ$e hoch schätzen. Diese wehleidigen Schufte erkennen nur allzu gerne unsere offensichtliche Überlegenheit in allen politischen, militärischen und kulturellen Belangen an. Auf schamlose Weise biedert sich der $TAG_0_0_ADJ$e Außenminister unseren Eliten an und sagt ""Wir begrüßen die väterliche und wegweisende $OURCOUNTRY_ADJ$e Hand. Möge die Freundschaft unserer Länder ewig zum gegenseitigen Vorteil währen."" Es bleibt abzuwarten, ob dies der Fall sein wird.";;;;;;;;;;;x
AI_LOVES_US_DESC3_MEDIUM;Common sense is the order of the day in the $TAG_0_0_ADJ$ capital, as their government and people continue to be enamoured with all things $OURCOUNTRY_ADJ$. In the political, military, and cultural spheres, our obvious superiority is acknowledged by the wretches.;;Gesunder Menschenverstand herrscht in der $TAG_0_0_ADJ$en Hauptstadt, wo Regierung und Bevölkerung alles $OURCOUNTRY_ADJ$e hoch schätzen. Diese Schufte erkennen nur allzu gern unsere offensichtliche Überlegenheit in allen politischen, militärischen und kulturellen Belangen an.;;;;;;;;;;;x
AI_LOVES_US_DESC3_SHORT;The $TAG_0_0_ADJ$ government and people continue to be enamoured with $OURCOUNTRY$. In all spheres, our obvious superiority is readily acknowledged.;;$TAG_0_0_ADJ$e Regierung und Bevölkerung schätzen weiterhin alles $OURCOUNTRY_ADJ$e sehr. Nur allzu gern erkennen sie unsere offensichtliche Überlegenheit in allen Belangen an.;;;;;;;;;;;x
AI_LOVES_US_DESC4_LONG;Our correspondent has been told by his sources within the Foreign office that in the last few weeks, the leader of $TAG_0_0$ made a grand speech to his people praising our nation and the achievements of our people. It is believed that the speech is an attempt by $TAG_0_0$ to draw closer to our mighty nation and it we must response to these overtures with the courtesy typical of the $TAG_0_1_ADJ$ people. We praise these attempts and hope that they will lead to a continued period of collaboration between our two glorious countries.;;Vertrauliche Quellen des Außenministeriums sagten unserem Korrespondenten in den letzten Wochen, dass der Herrscher von $TAG_0_0$ vor seinem Volk eine große Lobrede auf unsere Nation und die Leistungen unseres Volkes hielt. Man nimmt an, dass $TAG_0_0$ mit dieser Rede näher an unsere große Nation heranrücken möchte und wir sollten den Lobeshymnen mit der typischen Höflichkeit des $TAG_0_1_ADJ$en Volkes begegnen. Wir schätzen diese Absicht sehr und hoffen, dass sie zu einer andauernden Phase der Zusammenarbeit zwischen unseren beiden glorreichen Ländern führen wird.;;;;;;;;;;;x
AI_LOVES_US_DESC4_MEDIUM;After a reportedly very productive meeting with our ambassador last week, a representative of the $TAG_0_0_ADJ$ people gave a speech on the steps of the Foreign office praising our nation and government, opening the door to a new dialogue of collaboration and partnership.;;Nach einem sehr produktiven Treffen mit unserem Botschafter letzte Woche, hielt ein Repräsentant des $TAG_0_0_ADJ$en Volkes auf den Stufen des Außenministeriums eine Lobrede auf unsere Nation und Regierung. Dies ermöglicht einen neuen Dialog der Zusammenarbeit und Partnerschaft.;;;;;;;;;;;x
AI_LOVES_US_DESC4_SHORT;A new era of Friendship between our nations has begun’ These were the words of the $TAG_0_0_ADJ$ Ambassador as he spoke to assembled journalists following talks in the capital.;;Der $TAG_0_0_ADJ$e Botschafter sagte zu versammelten Journalisten nach Gesprächen in der Hauptstadt: 'Eine neue Ära der Freundschaft hat zwischen unseren Nationen begonnen'.;;;;;;;;;;;x
AI_LOVES_US_TITLE1;$TAG_0_0$: Our best friend;;$TAG_0_0$: Unser bester Freund;;;;;;;;;;;x
AI_LOVES_US_TITLE2;$TAG_0_0$ stands with us!;;$TAG_0_0$ steht an unserer Seite!;;;;;;;;;;;x
AI_LOVES_US_TITLE3;$TAG_0_0$ knows its place!;;$TAG_0_0$ nicht übermütig!;;;;;;;;;;;x
AI_LOVES_US_TITLE4;Warm Relations;;Wohlwollende Beziehungen;;;;;;;;;;;x
battle_we_lose_censored_large;They were outnumbered forty to one in some sections of the front, and still held the line’ a high military commander praised the bravery of our soldiers, who managed to delay enemy advance in $STRING_0_3$ for as long as it was strategically feasible, and inflicted $VALUE_INT_0_2$ of casualties against our foes. ‘We are not ready to publish the number of casualties on our side’ a government official replied, when asked about our own losses. ‘Our people must rally behind the government when it comes to national defence’ he challenged the sceptics.;;Ein hochrangiger militärischer Befehlshaber lobpreiste die Tapferkeit unserer Soldaten, die 'an manchen Frontabschnitten vierzig gegen einen in der Unterzahl waren und dennoch die Stellung hielten' und somit einen feindlichen Vorstoß in $STRING_0_3$ so lange wie strategisch sinnvoll hinauszögerten. $VALUE_INT_0_2$ feindliche Soldaten fanden den Tod. 'Wir haben noch keine Zahlen unserer eigenen Verluste', so ein Regierungssprecher auf unsere diesbezügliche Frage. 'Wir brauchen den Rückhalt unseres Volkes, wenn es um die nationale Verteidigung geht', forderte er alle Skeptiker heraus.;;;;;;;;;;;x
battle_we_lose_censored_medium;Our brave soldiers succeeded in slowing down enemy advance against our territory, fighting a pitched battle against outnumbering force from $TAG_0_2$. ‘If we lose every battle in such a great fashion, we might as well win this entire war’ a high-ranking officer commented.;;Unsere tapferen Soldaten konnten den feindl. Vorstoß mit Erfolg in offener Feldschlacht gegen die zahlenmäßig überlegenen Truppen von $TAG_0_2$ verzögern. 'Wenn wir jedes Gefecht auf so großartige Art verlieren, können wir den Krieg auch gewinnen', sagte ein hochrangiger Offizier.;;;;;;;;;;;x
battle_we_lose_censored_small;On $DATE_LONG_0$ we successfully evacuated troops from the battle of $STRING_0_3$, inflicting $VALUE_INT_0_2$ casualties but leaving $TAG_0_2$ in control of the field.;;Am $DATE_LONG_0$ evakuierten wir erfolgreich Truppen aus dem Gefecht in $STRING_0_3$ mit $VALUE_INT_0_2$ gegnerischen Verlusten, mussten jedoch $TAG_0_2$ die Kontrolle des Feldes überlassen.;;;;;;;;;;;x
battle_we_lose_censored_title_large;Interrupted enemy advance in $STRING_0_3$!;;Feindlicher Vorstoß in $STRING_0_3$ verzögert!;;;;;;;;;;;x
battle_we_lose_censored_title_medium;Delayed enemy in $STRING_0_3$;;Feind in $STRING_0_3$ aufgehalten;;;;;;;;;;;x
battle_we_lose_censored_title_small;Moral victory in $STRING_0_3$;;Moralischer Sieg in $STRING_0_3$;;;;;;;;;;;x
battle_we_lose_large;On $DATE_LONG_0$ our incompetent high command shockingly sent $VALUE_INT_0_4$ of our brave soldiers to their deaths in $STRING_0_3$ against the forces of $TAG_0_2$. Our $VALUE_INT_0_3$ fine troops faced $VALUE_INT1$ $TAG_0_2_ADJ$ soldiers, and despite poor leadership and the enemy’s underhanded tactics managed to inflict $VALUE_INT_0_2$ casualties upon them. This paper expresses grave concerns over the direction the high command is taking this war, and strongly urges the Government to take steps to correct it before it is too late!;;Am $DATE_LONG_0$ sendete unser unfähiges Oberkommando schockierenderweise $VALUE_INT_0_4$ unserer tapferen Soldaten in $STRING_0_3$ gegen die Truppen von $TAG_0_2$ in den Tod. $VALUE_INT_0_3$ feine Soldaten stellten sich $VALUE_INT1$ $TAG_0_2_ADJ$ Mann und konnten trotz schlechter Führung und der Hinterlist des Gegners $VALUE_INT_0_2$ Opfer mit sich nehmen. Wir bringen unsere große Sorge über die Richtung des Oberkommandos in diesem Krieg zum Ausdruck und fordern die Regierung dazu auf, das Ruder herumzureißen, bevor es zu spät ist!;;;;;;;;;;;x
