CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
BLC_dominion;Baluchistan Agency;;;;;;;;;;;;;x
BLZ_colonial_company;British Honduras;;;;;;;;;;;;;x
BLZ_dominion;British Honduras;;;;;;;;;;;;;x
BLZ_hms_government;Belize;;;;;;;;;;;;;x
BLZ_parliamentary_republic;Belize;;;;;;;;;;;;;x
BMK_absolute_monarchy;Kaarta;;;;;;;;;;;;;x
BMK_hms_government;Kaarta;;;;;;;;;;;;;x
BMK_prussian_constitutionalism;Kaarta;;;;;;;;;;;;;x
BNG_absolute_monarchy;Bengal;;;;;;;;;;;;;x
BNG_hms_government;Bengal;;;;;;;;;;;;;x
BNG_proletarian_dictatorship;Bengali Peopleís Republic;;;;;;;;;;;;;x
BNG_prussian_constitutionalism;Bengal;;;;;;;;;;;;;x
BOH_colonial_company;Protektorat Bˆhmen-M‰hren;;;;;;;;;;;;;x
BOH_democracy;Czech Republic;RÈpublique tchËque;Tschechische Republik;;;;;;;;;;;x
BOH_dominion;Bˆhmen-M‰hren;;;;;;;;;;;;;x
BOR_absolute_monarchy;Kingdom of France;;;;;;;;;;;;;x
BOR_hms_government;Kingdom of France;;;;;;;;;;;;;x
BOR_prussian_constitutionalism;Kingdom of France;;;;;;;;;;;;;x
BOS_colonial_company;Bosnien-Herzegowina;;;;;;;;;;;;;x
BOS_dominion;Bosnien-Herzegowina;;;;;;;;;;;;;x
BRB_colonial_company;Barbados Colony;;;;;;;;;;;;;x
BRB_dominion;Barbados;;;;;;;;;;;;;x
BRB_hms_government;Barbados;;;;;;;;;;;;;x
BRB_parliamentary_republic;Barbados;;;;;;;;;;;;;x
BRM_absolute_monarchy;Baguirmi;;;;;;;;;;;;;x
BRM_democracy;Baguirmi Republic;;;;;;;;;;;;;x
BRM_hms_government;Baguirmi;;;;;;;;;;;;;x
BRM_prussian_constitutionalism;Baguirmi;;;;;;;;;;;;;x
BRZ_absolute_monarchy;Empire of Brazil;;;;;;;;;;;;;x
BRZ_colonial_company;Brazil;;;;;;;;;;;;;x
BRZ_dominion;Kingdom of Brazil;;;;;;;;;;;;;x
BRZ_hms_government;Empire of Brazil;;;;;;;;;;;;;x
BRZ_proletarian_dictatorship;Brazilian Co-Prosperity Sphere;;;;;;;;;;;;;x
BRZ_prussian_constitutionalism;Empire of Brazil;;;;;;;;;;;;;x
BSH_absolute_monarchy;Basutoland;;;;;;;;;;;;;x
BSQ_fascist_dictatorship;Euskadi;;;;;;;;;;;;;x
BUG_absolute_monarchy;Buganda;;;;;;;;;;;;;x
BUG_prussian_constitutionalism;Buganda;;;;;;;;;;;;;x
BUK_absolute_monarchy;Bukhara;;;;;;;;;;;;;x
BUK_bourgeois_dictatorship;Kirghizia;;;;;;;;;;;;;x
BUK_democracy;Kyrgyzstan;;;;;;;;;;;;;x
BUK_fascist_dictatorship;Kirghizia;;;;;;;;;;;;;x
BUK_presidential_dictatorship;Kyrgyzstan;;;;;;;;;;;;;x
BUK_proletarian_dictatorship;Kirghizia;;;;;;;;;;;;;x
BUN_colonial_company;Central India Agency;;;;;;;;;;;;;x
BUN_dominion;Central India Agency;;;;;;;;;;;;;x
BUR_absolute_monarchy;Konbaung Dynasty;;;;;;;;;;;;;x
BYZ_absolute_monarchy;Empire of the Greeks;Empire byzantin;Byzantinisches Reich;;;;;;;;;;;x
BYZ_bourgeois_dictatorship;Greek Federation;;;;;;;;;;;;;x
BYZ_democracy;Great Greece;;;;;;;;;;;;;x
BYZ_fascist_dictatorship;Roman Empire;;;;;;;;;;;;;x
BYZ_hms_government;Greek Empire;;;;;;;;;;;;;x
BYZ_presidential_dictatorship;Great Greece;;;;;;;;;;;;;x
BYZ_proletarian_dictatorship;Union of Red Themes;Union des thËmes rouges;Union der Rotthematiker;;;;;;;;;;;x
BYZ_prussian_constitutionalism;Empire of the Greeks;;;;;;;;;;;;;x
CAL_absolute_monarchy;Empire of California;;;;;;;;;;;;;x
CAL_colonial_company;Las Californias;;;;;;;;;;;;;x
CAL_democracy;California Republic;;;;;;;;;;;;;x
CAL_dominion;California Territory;;;;;;;;;;;;;x
CAL_federal_democracy;California Republic;;;;;;;;;;;;;x
CAL_hms_government;Kingdom of California;Royaume de Californie;Kingdom of California;;;;;;;;;;;x
CAL_prussian_constitutionalism;Empire of California;;;;;;;;;;;;;x
CAN_absolute_monarchy;Dominion of Canada;;;;;;;;;;;;;x
CAN_colonial_company;Province of Canada;;;;;;;;;;;;;x
CAN_dominion;Dominion of Canada;;;;;;;;;;;;;x
CAN_hms_government;Canada;;;;;;;;;;;;;x
CAN_parliamentary_republic;Canada;;;;;;;;;;;;;x
CAN_prussian_constitutionalism;Dominion of Canada;;;;;;;;;;;;;x
CAR_absolute_monarchy;Central African Empire;;;;;;;;;;;;;x
CAR_colonial_company;Afrique …quatoriale;;;;;;;;;;;;;x
CAR_fascist_dictatorship;Central African Empire;;;;;;;;;;;;;x
CAR_hms_government;Ubangi-Chari;;;;;;;;;;;;;x
CAR_prussian_constitutionalism;Ubangi-Chari;;;;;;;;;;;;;x
CAT_proletarian_dictatorship;Anarchist Catalonia;;;;;;;;;;;;;x
CEQ_proletarian_dictatorship;Quilombola;;;;;;;;;;;;;x
CGC_colonial_company;CapitanÌa General de Chile;;;;;;;;;;;;;x
CGO_proletarian_dictatorship;Peopleís Republic of the Congo;;;;;;;;;;;;;x
CHD_absolute_monarchy;Baguirmi;;;;;;;;;;;;;x
CHD_prussian_constitutionalism;Baguirmi;;;;;;;;;;;;;x
CHE_democracy;Cherokee Nation;;;;;;;;;;;;;x
CHE_dominion;Cherokee Nation;;;;;;;;;;;;;x
CHE_federal_democracy;Cherokee Nation;;;;;;;;;;;;;x
CHI_absolute_monarchy;Empire of China;;;;;;;;;;;;;x
CHI_democracy;Republic of China;;;;;;;;;;;;;x
CHI_hms_government;Chinese Empire;;;;;;;;;;;;;x
CHI_presidential_dictatorship;Beiyang China;;;;;;;;;;;;;x
CHI_proletarian_dictatorship;Peopleís Republic of China;;;;;;;;;;;;;x
CHI_prussian_constitutionalism;Chinese Empire;;;;;;;;;;;;;x
CHO_absolute_monarchy;Choshu;;;;;;;;;;;;;x
CHO_hms_government;Choshu;;;;;;;;;;;;;x
CHO_prussian_constitutionalism;Choshu;;;;;;;;;;;;;x
CHP_colonial_company;Intendencia de Ciudad Real;;;;;;;;;;;;;x
CHP_democracy;Free State of Chiapas;;;;;;;;;;;;;x
CHP_federal_democracy;Free State of Chiapas;;;;;;;;;;;;;x
CLM_absolute_monarchy;New Granada;;;;;;;;;;;;;x
CLM_fascist_dictatorship;Gran Colombia;;;;;;;;;;;;;x
CLM_hms_government;New Granada;;;;;;;;;;;;;x
CLM_prussian_constitutionalism;New Granada;;;;;;;;;;;;;x
CMR_colonial_company;Kamerun;;;;;;;;;;;;;x
CNG_absolute_monarchy;Zaire;;;;;;;;;;;;;x
CNG_democracy;Republic of the Congo;;;;;;;;;;;;;x
CNG_hms_government;Congo Free State;;;;;;;;;;;;;x
CNG_presidential_dictatorship;Zaire;ZaÔre;Zaire;;;;;;;;;;;x
CNG_prussian_constitutionalism;Congo Free State;;;;;;;;;;;;;x
COL_colonial_company;Columbia Department;;;;;;;;;;;;;x
COL_dominion;Colony of British Columbia;;;;;;;;;;;;;x
COL_hms_government;British Columbia;;;;;;;;;;;;;x
COL_parliamentary_republic;British Columbia;;;;;;;;;;;;;x
COS_colonial_company;GobernaciÛn de Costa Rica;;;;;;;;;;;;;x
COS_democracy;Republic of Costa Rica;;;;;;;;;;;;;x
COS_federal_democracy;Republic of Costa Rica;;;;;;;;;;;;;x
COS_presidential_dictatorship;Free State of Costa Rica;;;;;;;;;;;;;x
CPL_absolute_monarchy;Poland;;;;;;;;;;;;;x
CPL_colonial_company;Congress Poland;;;;;;;;;;;;;x
CPL_dominion;Congress Poland;;;;;;;;;;;;;x
CPL_hms_government;Poland;;;;;;;;;;;;;x
CPL_prussian_constitutionalism;Poland;;;;;;;;;;;;;x
CRB_absolute_monarchy;Caribbean Federation;;;;;;;;;;;;;x
CRB_colonial_company;Leeward Islands Colony;;;;;;;;;;;;;x
CRB_democracy;Caribbean Federation;;;;;;;;;;;;;x
CRB_dominion;Federal Colony of the Leeward Islands;;;;;;;;;;;;;x
CRB_fascist_dictatorship;Caribbean Empire;;;;;;;;;;;;;x
CRB_hms_government;Leeward Islands;;;;;;;;;;;;;x
CRB_parliamentary_republic;Leeward Islands;;;;;;;;;;;;;x
CRB_proletarian_dictatorship;Caribbean Peopleís Republic;;;;;;;;;;;;;x
CRB_prussian_constitutionalism;Caribbean Federation;;;;;;;;;;;;;x
CSA_absolute_monarchy;Imperial Confederacy;;;;;;;;;;;;;x
CSA_bourgeois_dictatorship;Confederate States of America;…tats confÈdÈrÈs d'AmÈrique;;;;;;;;;;;;x
CSA_democracy;Confederate States of America;…tats confÈdÈrÈs d'AmÈrique;;;;;;;;;;;;x
CSA_fascist_dictatorship;Confederacy;;;;;;;;;;;;;x
CSA_federal_democracy;Confederate States of America;;;;;;;;;;;;;x
CSA_presidential_dictatorship;Confederate States of America;…tats confÈdÈrÈs d'AmÈrique;;;;;;;;;;;;x
CSA_proletarian_dictatorship;Peopleís Confederacy;;;;;;;;;;;;;x
CSA_prussian_constitutionalism;Imperial Confederacy;;;;;;;;;;;;;x
CSA_state_of_emergency_bourgeois_dictatorship;CSA;;;;;;;;;;;;;x
CSA_state_of_emergency_democracy;CSA;;;;;;;;;;;;;x
CSA_state_of_emergency_fascist_dictatorship;CSA;;;;;;;;;;;;;x
CSA_state_of_emergency_presidential_dictatorship;CSA;;;;;;;;;;;;;x
CSA_state_of_emergency_proletarian_dictatorship;CSA;;;;;;;;;;;;;x
CUB_colonial_company;CapitanÌa General de Cuba;;;;;;;;;;;;;x
CUB_democracy;Republic of Cuba;;;;;;;;;;;;;x
CUB_federal_democracy;Republic of Cuba;;;;;;;;;;;;;x
CUB_presidential_dictatorship;Republic of Cuba;;;;;;;;;;;;;x
CUB_proletarian_dictatorship;Republic of Cuba;;;;;;;;;;;;;x
CYR_absolute_monarchy;Senussi;;;;;;;;;;;;;x
CYR_theocracy;Senussi;;;;;;;;;;;;;x
DAG_bourgeois_dictatorship;Dagestan;;;;;;;;;;;;;x
DAG_democracy;Dagestan;;;;;;;;;;;;;x
DAG_fascist_dictatorship;Dagestan;;;;;;;;;;;;;x
DAG_presidential_dictatorship;Dagestan;;;;;;;;;;;;;x
DAG_proletarian_dictatorship;Dagestan;;;;;;;;;;;;;x
DAG_theocracy;Caucasian Imamate;;;;;;;;;;;;;x
DAH_absolute_monarchy;Dahomey;;;;;;;;;;;;;x
DAH_hms_government;Dahomey;;;;;;;;;;;;;x
DAH_proletarian_dictatorship;Peopleís Republic of Benin;;;;;;;;;;;;;x
DAH_prussian_constitutionalism;Dahomey;;;;;;;;;;;;;x
DAI_absolute_monarchy;Dai Nam;;;;;;;;;;;;;x
DAI_colonial_company;Indochine;;;;;;;;;;;;;x
DAI_prussian_constitutionalism;Dai Nam;;;;;;;;;;;;;x
DAK_absolute_monarchy;Dakota;;;;;;;;;;;;;x
DAK_democracy;Republic of Lakotah;;;;;;;;;;;;;x
DAK_dominion;Dakota Territory;;;;;;;;;;;;;x
DAK_federal_democracy;Great Sioux Nation;;;;;;;;;;;;;x
DAK_hms_government;Dakota Commonwealth;;;;;;;;;;;;;x
DAK_prussian_constitutionalism;Dakota Commonwealth;;;;;;;;;;;;;x
DAM_absolute_monarchy;Damagaram Sultanate;;;;;;;;;;;;;x
DAM_bourgeois_dictatorship;Hausaland;Haoussa;Haussaland;;;;;;;;;;;x
DAM_democracy;Hausaland;Haoussa;Haussaland;;;;;;;;;;;x
DAM_fascist_dictatorship;Hausaland;Haoussa;Haussaland;;;;;;;;;;;x
DAM_hms_government;Damagaram Sultanate;;;;;;;;;;;;;x
DAM_presidential_dictatorship;Hausaland;Haoussa;Haussaland;;;;;;;;;;;x
DAM_proletarian_dictatorship;Hausa Republic;Haoussa;Haussaland;;;;;;;;;;;x
DAM_prussian_constitutionalism;Damagaram Sultanate;;;;;;;;;;;;;x
DAR_absolute_monarchy;Darfur Sultanate;;;;;;;;;;;;;x
DAR_hms_government;Darfur Sultanate;;;;;;;;;;;;;x
DAR_prussian_constitutionalism;Darfur Sultanate;;;;;;;;;;;;;x
DES_democracy;State of Deseret;;;;;;;;;;;;;x
DES_dominion;Utah Territory;;;;;;;;;;;;;x
DES_theocracy;State of Deseret;;;;;;;;;;;;;x
DNA_absolute_monarchy;Kˆnigreich Neu Hannover;;;;;;;;;;;;;x
DNA_bourgeois_dictatorship;Neu Hannovische Republic;;;;;;;;;;;;;x
DNA_colonial_company;Deutsch Nord Asien;;;;;;;;;;;;;x
DNA_democracy;Republic Manschurei;;;;;;;;;;;;;x
DNA_dominion;Deutsch Nord Asien;;;;;;;;;;;;;x
DNA_fascist_dictatorship;Neu Hannovisches Reich;;;;;;;;;;;;;x
DNA_hms_government;Kˆnigreich Neu Hannover;;;;;;;;;;;;;x
DNA_proletarian_dictatorship;Neu Hannovische Volksrepublic;;;;;;;;;;;;;x
DNA_prussian_constitutionalism;Kˆnigreich Neu Hannover;;;;;;;;;;;;;x
DNB_bourgeois_dictatorship;Danubian Republic;;;;;;;;;;;;;x
DNB_fascist_dictatorship;Danubian Republic;;;;;;;;;;;;;x
DNB_presidential_dictatorship;Danubian Republic;;;;;;;;;;;;;x
DNB_proletarian_dictatorship;Danubian Republic;;;;;;;;;;;;;x
DND_bourgeois_dictatorship;Songhai;Songhay;Songhai;;;;;;;;;;;x
DND_democracy;Songhai;Songhay;Songhai;;;;;;;;;;;x
DND_fascist_dictatorship;Dendi Republic;Dendi;Dendi;;;;;;;;;;;x
DND_presidential_dictatorship;Songhai;Songhay;Songhai;;;;;;;;;;;x
DND_proletarian_dictatorship;Songhai Republic;Songhay;Songhai;;;;;;;;;;;x
DOM_absolute_monarchy;Santo Domingo;Santo Domingo;Santo Domingo;;;;;;;;;;;x
DOM_colonial_company;CapitanÌa General de Santo Domingo;;;;;;;;;;;;;x
DOM_democracy;Dominican Republic;;;;;;;;;;;;;x
DOM_federal_democracy;Dominican Republic;;;;;;;;;;;;;x
DOM_hms_government;Santo Domingo;Santo Domingo;Santo Domingo;;;;;;;;;;;x
DOM_presidential_dictatorship;Santo Domingo;;;;;;;;;;;;;x
DOM_prussian_constitutionalism;Santo Domingo;Santo Domingo;Santo Domingo;;;;;;;;;;;x
DON_absolute_monarchy;Cossack Hetmanate;;;;;;;;;;;;;x
DON_fascist_dictatorship;Cossackia;;;;;;;;;;;;;x
DON_hms_government;Cossack Union;;;;;;;;;;;;;x
DON_prussian_constitutionalism;Cossack Hetmanate;;;;;;;;;;;;;x
DRA_absolute_monarchy;Dravidian Empire;;;;;;;;;;;;;x
DRA_fascist_dictatorship;Dravid Nadu;;;;;;;;;;;;;x
DUA_absolute_monarchy;Dual Monarchy;Dual Monarchy;Dual Monarchy;;;;;;;;;;;x
DUA_bourgeois_dictatorship;United Republic;United Republic;United Republic;;;;;;;;;;;x
DUA_colonial_company;Dual Monarchy;Dual Monarchy;Dual Monarchy;;;;;;;;;;;x
DUA_democracy;United Republic;United Republic;United Republic;;;;;;;;;;;x
DUA_dominion;Dual Monarchy;Dual Monarchy;Dual Monarchy;;;;;;;;;;;x
DUA_fascist_dictatorship;Western Empire;Western Empire;Western Empire;;;;;;;;;;;x
DUA_federal_democracy;United Republic;United Republic;United Republic;;;;;;;;;;;x
DUA_french_bourbon;Dual Monarchy;Dual Monarchy;Dual Monarchy;;;;;;;;;;;x
DUA_hms_government;Dual Monarchy;Dual Monarchy;Dual Monarchy;;;;;;;;;;;x
DUA_presidential_dictatorship;United Republic;United Republic;United Republic;;;;;;;;;;;x
DUA_proletarian_dictatorship;United Popular Republic;United Popular Republic;United Popular Republic;;;;;;;;;;;x
DUA_prussian_constitutionalism;Dual Monarchy;Dual Monarchy;Dual Monarchy;;;;;;;;;;;x
DUA_theocracy;Dual Monarchy;Dual Monarchy;Dual Monarchy;;;;;;;;;;;x
DUA_trade_unions_congress;United Popular Republic;United Popular Republic;United Popular Republic;;;;;;;;;;;x
DUR_absolute_monarchy;Durrani Empire;;;;;;;;;;;;;x
DUR_fascist_dictatorship;Durrani Republic;;;;;;;;;;;;;x
DUR_hms_government;Durrani Empire;;;;;;;;;;;;;x
DUR_prussian_constitutionalism;Durrani Empire;;;;;;;;;;;;;x
EGY_absolute_monarchy;Sultanate of Egypt;;;;;;;;;;;;;x
EGY_colonial_company;Khedivate of Egypt;;;;;;;;;;;;;x
EGY_democracy;Republic of Egypt;;;;;;;;;;;;;x
EGY_hms_government;Egyptian Kingdom;;;;;;;;;;;;;x
EGY_prussian_constitutionalism;Egyptian Kingdom;;;;;;;;;;;;;x
EIC_absolute_monarchy;Empire of East Indies;;;;;;;;;;;;;x
EIC_hms_government;Empire of East Indies;;;;;;;;;;;;;x
EIC_prussian_constitutionalism;Empire of East Indies;;;;;;;;;;;;;x
ELS_colonial_company;Intendencia de San Salvador;;;;;;;;;;;;;x
ELS_democracy;Republic of El Salvador;;;;;;;;;;;;;x
ELS_federal_democracy;Republic of El Salvador;;;;;;;;;;;;;x
ENG_absolute_monarchy;British Empire;Empire britannique;Britisches Kˆnigreich;;;;;;;;;;;x
ENG_bourgeois_dictatorship;British Commonwealth;;;;;;;;;;;;;x
ENG_democracy;British Commonwealth;;;;;;;;;;;;;x
ENG_fascist_dictatorship;Empire of Britannia;;;;;;;;;;;;;x
ENG_presidential_dictatorship;British Commonwealth;;;;;;;;;;;;;x
ENG_proletarian_dictatorship;Workerís Commonwealth;Commonwealth des ouvriers;The Worker's Commonwealth;;;;;;;;;;;x
ENG_prussian_constitutionalism;British Empire;Empire britannique;Britisches Kˆnigreich;;;;;;;;;;;x
EQG_absolute_monarchy;Moka;;;;;;;;;;;;;x
ETH_absolute_monarchy;Abyssinia;Abyssinia;Abyssinia;;;;;;;;;;;x
ETH_colonial_company;Africa Orientale;;;;;;;;;;;;;x
ETH_prussian_constitutionalism;Abyssinian Empire;Abyssinian Empire;Abyssinian Empire;;;;;;;;;;;x
EZO_democracy;Republic of Ezo;;;;;;;;;;;;;x
EZO_fascist_dictatorship;Shogunate;;;;;;;;;;;;;x
EZO_presidential_dictatorship;Republic of Ezo;;;;;;;;;;;;;x
EZO_proletarian_dictatorship;Peopleís Republic of Ezo;;;;;;;;;;;;;x
FAS_absolute_monarchy;Dominion de Australien;;;;;;;;;;;;;x
FAS_colonial_company;Dominion de Australien;;;;;;;;;;;;;x
FAS_dominion;Dominion de Australien;;;;;;;;;;;;;x
FAS_hms_government;Dominion de Australien;;;;;;;;;;;;;x
FAS_prussian_constitutionalism;Dominion de Australien;;;;;;;;;;;;;x
FCA_absolute_monarchy;Dominion du Canada;;;;;;;;;;;;;x
FCA_bourgeois_dictatorship;Republique du Canada;;;;;;;;;;;;;x
FCA_colonial_company;Dominion du Canada;;;;;;;;;;;;;x
FCA_democracy;Republique du Canada;;;;;;;;;;;;;x
FCA_dominion;Dominion du Canada;;;;;;;;;;;;;x
FCA_fascist_dictatorship;Republique du Canada;;;;;;;;;;;;;x
FCA_hms_government;Dominion du Canada;;;;;;;;;;;;;x
FCA_presidential_dictatorship;Republique du Canada;;;;;;;;;;;;;x
FCA_proletarian_dictatorship;Republique Socialiste du Canada;;;;;;;;;;;;;x
FCA_prussian_constitutionalism;Dominion du Canada;;;;;;;;;;;;;x
FIN_absolute_monarchy;Kingdom of Finland;;;;;;;;;;;;;x
FIN_colonial_company;Grand Duchy of Finland;;;;;;;;;;;;;x
FIN_dominon;Grand Duchy of Finland;;;;;;;;;;;;;x
FIN_hms_government;Kingdom of Finland;;;;;;;;;;;;;x
FIN_proletarian_dictatorship;Red Finland;;;;;;;;;;;;;x
FIN_prussian_constitutionalism;Kingdom of Finland;;;;;;;;;;;;;x
FIU_bourgeois_dictatorship;Carnaro;;;;;;;;;;;;;x
FIU_democracy;Free State of Fiume;êtat libre de Fiume;Freistaat Fiume;;;;;;;;;;;x
