conservative_uh;Conservatives prefer the status-quo, but may back reforms under conditions of high militancy.;Les conservateurs préfèrent le statu quo, mais peuvent soutenir les réformes en cas d'extrême nécessité.;Konservative bevorzugen den Status Quo, können aber in extremen Situationen Reformen unterstützen.;;;;;;;;;;;x
constitutional_monarchy_gov;Constitutional Monarchy;;;;;;;;;;;;;x
democracy;Republic;;;;;;;;;;;;;x
democracy_gov;Democracy;;;;;;;;;;;;;x
democracy_ruler;President;;;;;;;;;;;;;x
democracy2;Republic;;;;;;;;;;;;;x
democracy2_ruler;President;;;;;;;;;;;;;x
democracy3;Republic;;;;;;;;;;;;;x
democracy3_ruler;President;;;;;;;;;;;;;x
dominion;Dominion;;;;;;;;;;;;;x
dominion_gov;Dominion;;;;;;;;;;;;;x
dominion_ruler;Prime Minister;;;;;;;;;;;;;x
ethnic_nationalist;Ethnic Nationalist;;;;;;;;;;;;;x
fascist;Fascist;;;;;;;;;;;;;x
fascist_dictatorship;Fascist Dictatorship;;;;;;;;;;;;;x
fascist_dictatorship_ruler;Supreme Leader;;;;;;;;;;;;;x
fascist_dictatorship2;Fascist Dictatorship;;;;;;;;;;;;;x
fascist_dictatorship2_ruler;Great Leader;;;;;;;;;;;;;x
fascist_dictatorship3;Fascist Dictatorship;;;;;;;;;;;;;x
fascist_dictatorship3_ruler;Great Leader;;;;;;;;;;;;;x
fascist_gov;Fascist Regime;;;;;;;;;;;;;x
fascist_group;Nationalist & Fascist Parties;;;;;;;;;;;;;x
fascist_uh;Fascists support the extension of social reform, and the removal of political reform, but will oppose any reform as long as the ruling party is not Fascist.;Les fascistes soutiennent la poursuite des réformes sociales et le retrait des réformes politiques à condition que le parti dirigeant partage leur idéologie.;Faschisten unterstützen die Ausweitung von Sozialreformen und die Außerkraftsetzung von Politikreformen—aber nur, wenn Ihre Regierungspartei faschistisch ist.;;;;;;;;;;;x
federal_constitutional_monarchy;Federal Constitutional Monarchy;;;;;;;;;;;;;x
french_bourbon;Constitutional Monarchy;;;;;;;;;;;;;x
french_bourbon_ruler;My King;;;;;;;;;;;;;x
hms_government;Parliamentary Monarchy;;;;;;;;;;;;;x
hms_government_ruler;Prime Minister;;;;;;;;;;;;;x
hms_government2;Parliamentary Monarchy;;;;;;;;;;;;;x
hms_government2_ruler;Prime Minister;;;;;;;;;;;;;x
hms_government3;Parliamentary Monarchy;;;;;;;;;;;;;x
hms_government3_ruler;Prime Minister;;;;;;;;;;;;;x
liberal;Liberal;;;;;;;;;;;;;x
liberal_conservative;Centrist;;;;;;;;;;;;;x
liberal_group;Liberal Parties;;;;;;;;;;;;;x
liberal_uh;Liberals want to enact further political reforms, but will also support social reform under conditions of high militancy.;Les libéraux veulent davantage de réformes politiques.;Liberale sind an zusätzlichen Politikreformen interessiert.;;;;;;;;;;;x
national_syndicalist;National Populist;;;;;;;;;;;;;x
nv_autocracy;Autocracy;;;;;;;;;;;;;x
nv_dominion;Dominion;;;;;;;;;;;;;x
nv_dominion_modifier;Dominion;;;;;;;;;;;;;x
nv_enlightenment;Enlightenment;;;;;;;;;;;;;x
nv_enlightenment_modifier;Enlightenment;;;;;;;;;;;;;x
nv_equality;Equality;Égalité;Gleichheit;;;;;;;;;;;x
nv_equality_modifier;Equality;;;;;;;;;;;;;x
nv_fraternity;Fraternity;;;;;;;;;;;;;x
nv_fraternity_modifier;Fraternity;;;;;;;;;;;;;x
nv_freedom;Freedom;;;;;;;;;;;;;x
nv_freedom_modifier;Freedom;;;;;;;;;;;;;x
nv_glory;Glory;;;;;;;;;;;;;x
nv_glory_modifier;Glory;;;;;;;;;;;;;x
nv_independence;Independence;;;;;;;;;;;;;x
nv_independence_modifier;Independence;;;;;;;;;;;;;x
nv_liberty;Liberty;Liberté;Freiheit;;;;;;;;;;;x
nv_liberty_modifier;Liberty;;;;;;;;;;;;;x
nv_liberty_modifier;National Value—Liberty;;;;;;;;;;;;;x
nv_loyalty;Loyalty;;;;;;;;;;;;;x
nv_loyalty_modifier;Loyalty;;;;;;;;;;;;;x
nv_might;Might;;;;;;;;;;;;;x
nv_might_modifier;Might;;;;;;;;;;;;;x
nv_order;Order;Ordre;Ordnung;;;;;;;;;;;x
nv_order_modifier;Order;;;;;;;;;;;;;x
nv_productivity;Productivity;;;;;;;;;;;;;x
nv_productivity_modifier;Productivity;;;;;;;;;;;;;x
nv_progress;Progress;;;;;;;;;;;;;x
nv_progress_modifier;Progress;;;;;;;;;;;;;x
nv_prosperity;Prosperity;;;;;;;;;;;;;x
nv_prosperity_modifier;Prosperity;;;;;;;;;;;;;x
nv_supremacy;Supremacy;;;;;;;;;;;;;x
nv_supremacy_modifier;Supremacy;;;;;;;;;;;;;x
nv_supremacy_modifier;National Value—Supremacy;;;;;;;;;;;;;x
nv_tradition;Tradition;;;;;;;;;;;;;x
nv_tradition_modifier;Tradition;;;;;;;;;;;;;x
nv_unity;Unity;;;;;;;;;;;;;x
nv_unity_modifier;Unity;;;;;;;;;;;;;x
presidential_dictatorship;Autocratic Dictatorship;;;;;;;;;;;;;x
presidential_dictatorship_gov;Presidential Dictatorship;;;;;;;;;;;;;x
presidential_dictatorship_ruler;President;;;;;;;;;;;;;x
presidential_dictatorship2;Autocratic Dictatorship;;;;;;;;;;;;;x
presidential_dictatorship2_ruler;President;;;;;;;;;;;;;x
presidential_dictatorship3;Autocratic Dictatorship;;;;;;;;;;;;;x
presidential_dictatorship3_ruler;President;;;;;;;;;;;;;x
proletarian_dictatorship;Workers' Democracy;;;;;;;;;;;;;x
proletarian_dictatorship_ruler;Chairman;;;;;;;;;;;;;x
proletarian_dictatorship2;Communist Dictatorship;;;;;;;;;;;;;x
proletarian_dictatorship2_ruler;Chairman;;;;;;;;;;;;;x
proletarian_dictatorship3;Communist Dictatorship;;;;;;;;;;;;;x
proletarian_dictatorship3_ruler;Chairman;;;;;;;;;;;;;x
prussian_constitutionalism;Constitutional Monarchy;;;;;;;;;;;;;x
prussian_constitutionalism_ruler;King;;;;;;;;;;;;;x
prussian_constitutionalism2;Constitutional Monarchy;;;;;;;;;;;;;x
prussian_constitutionalism2_ruler;King;;;;;;;;;;;;;x
prussian_constitutionalism3;Constitutional Monarchy;;;;;;;;;;;;;x
prussian_constitutionalism3_ruler;King;;;;;;;;;;;;;x
radical;Radical;;;;;;;;;;;;;x
reactionary;Reactionary;;;;;;;;;;;;;x
reactionary_group;Reactionary Parties;;;;;;;;;;;;;x
reactionary_uh;Reactionaries always attempt to roll back both political and social reforms.;Les réactionnaires sont toujours contre les réformes.;Reaktionäre versuchen stets, Reformen rückgängig zu machen.;;;;;;;;;;;x
revolutionary_socialist;Revolutionary Socialist;;;;;;;;;;;;;x
semi_constitutional_monarchy_gov;Semi-Constitutional Monarchy;;;;;;;;;;;;;x
social_democrat;Social Democrat;;;;;;;;;;;;;x
social_liberal;Social Liberal;Social Liberal;Social Liberal;;;;;;;;;;;x
socialist;Socialist;;;;;;;;;;;;;x
socialist_democracy;Socialist Republic;;;;;;;;;;;;;x
socialist_democracy_ruler;Chairman;;;;;;;;;;;;;x
socialist_democracy2;Socialist Republic;;;;;;;;;;;;;x
socialist_democracy2_ruler;Chairman;;;;;;;;;;;;;x
socialist_democracy3;Socialist Republic;;;;;;;;;;;;;x
socialist_democracy3_ruler;Chairman;;;;;;;;;;;;;x
socialist_uh;Socialists want to see the enactment of further social reforms, but may back political reforms under conditions of high militancy.;Les socialistes veulent davantage de réformes sociales.;Sozialisten sind an zusätzlichen Sozialreformen interessiert.;;;;;;;;;;;x
state_of_emergency_absolute_monarchy;State of Emergency;;;;;;;;;;;;;x
state_of_emergency_absolute_monarchy_desc;Traditionally, a state of emergency is enacted in the event of a natural or manmade disaster. It is exercised to suspend some of the normal functions of the executive, legislative, and judicial powers, alert citizens to change their normal behaviours, or order government agencies to implement emergency preparedness plans. It can also be used as a rationale for suspending rights and freedoms and sometimes overruling constitutional law. By declaring a state of emergency, you will suspend all government elections and appoint a ruling party of your choice.;;;;;;;;;;;;;x
state_of_emergency_absolute_monarchy_ruler;Your;Majesty;;;;;;;;;;;;x
state_of_emergency_absolute_monarchy_title;Declare a State of Emergency;;;;;;;;;;;;;x
state_of_emergency_bourgeois_dictatorship;State of Emergency;;;;;;;;;;;;;x
state_of_emergency_bourgeois_dictatorship_desc;Traditionally, a state of emergency is enacted in the event of a natural or manmade disaster. It is exercised to suspend some of the normal functions of the executive, legislative, and judicial powers, alert citizens to change their normal behaviours, or order government agencies to implement emergency preparedness plans. It can also be used as a rationale for suspending rights and freedoms and sometimes overruling constitutional law. By declaring a state of emergency, you will suspend all government elections and appoint a ruling party of your choice.;;;;;;;;;;;;;x
state_of_emergency_bourgeois_dictatorship_ruler;President;;;;;;;;;;;;;x
state_of_emergency_bourgeois_dictatorship_title;Declare a State of Emergency;;;;;;;;;;;;;x
state_of_emergency_democracy;State of Emergency;;;;;;;;;;;;;x
state_of_emergency_democracy_ruler;President;;;;;;;;;;;;;x
state_of_emergency_fascist_dictatorship;State of Emergency;;;;;;;;;;;;;x
state_of_emergency_fascist_dictatorship_desc;Traditionally, a state of emergency is enacted in the event of a natural or manmade disaster. It is exercised to suspend some of the normal functions of the executive, legislative, and judicial powers, alert citizens to change their normal behaviours, or order government agencies to implement emergency preparedness plans. It can also be used as a rationale for suspending rights and freedoms and sometimes overruling constitutional law. By declaring a state of emergency, you will suspend all government elections and appoint a ruling party of your choice.;;;;;;;;;;;;;x
state_of_emergency_fascist_dictatorship_ruler;Great;Leader;;;;;;;;;;;;x
state_of_emergency_fascist_dictatorship_title;Declare a State of Emergency;;;;;;;;;;;;;x
state_of_emergency_hms_government;State of Emergency;;;;;;;;;;;;;x
state_of_emergency_hms_government_desc;Traditionally, a state of emergency is enacted in the event of a natural or manmade disaster. It is exercised to suspend some of the normal functions of the executive, legislative, and judicial powers, alert citizens to change their normal behaviours, or order government agencies to implement emergency preparedness plans. It can also be used as a rationale for suspending rights and freedoms and sometimes overruling constitutional law. By declaring a state of emergency, you will suspend all government elections and appoint a ruling party of your choice.;;;;;;;;;;;;;x
state_of_emergency_hms_government_ruler;Your;Majesty;;;;;;;;;;;;x
state_of_emergency_hms_government_title;Declare a State of Emergency;;;;;;;;;;;;;x
state_of_emergency_presidential_dictatorship;State of Emergency;;;;;;;;;;;;;x
state_of_emergency_presidential_dictatorship_desc;Traditionally, a state of emergency is enacted in the event of a natural or manmade disaster. It is exercised to suspend some of the normal functions of the executive, legislative, and judicial powers, alert citizens to change their normal behaviours, or order government agencies to implement emergency preparedness plans. It can also be used as a rationale for suspending rights and freedoms and sometimes overruling constitutional law. By declaring a state of emergency, you will suspend all government elections and appoint a ruling party of your choice.;;;;;;;;;;;;;x
state_of_emergency_presidential_dictatorship_ruler;President;;;;;;;;;;;;;x
state_of_emergency_presidential_dictatorship_title;Declare a State of Emergency;;;;;;;;;;;;;x
state_of_emergency_proletarian_dictatorship;State of Emergency;;;;;;;;;;;;;x
state_of_emergency_proletarian_dictatorship_desc;Traditionally, a state of emergency is enacted in the event of a natural or manmade disaster. It is exercised to suspend some of the normal functions of the executive, legislative, and judicial powers, alert citizens to change their normal behaviours, or order government agencies to implement emergency preparedness plans. It can also be used as a rationale for suspending rights and freedoms and sometimes overruling constitutional law. By declaring a state of emergency, you will suspend all government elections and appoint a ruling party of your choice.;;;;;;;;;;;;;x
state_of_emergency_proletarian_dictatorship_ruler;Secretary;General;;;;;;;;;;;;x
state_of_emergency_proletarian_dictatorship_title;Declare a State of Emergency;;;;;;;;;;;;;x
state_of_emergency_prussian_constitutionalism;State of Emergency;;;;;;;;;;;;;x
state_of_emergency_prussian_constitutionalism_desc;Traditionally, a state of emergency is enacted in the event of a natural or manmade disaster. It is exercised to suspend some of the normal functions of the executive, legislative, and judicial powers, alert citizens to change their normal behaviours, or order government agencies to implement emergency preparedness plans. It can also be used as a rationale for suspending rights and freedoms and sometimes overruling constitutional law. By declaring a state of emergency, you will suspend all government elections and appoint a ruling party of your choice.;;;;;;;;;;;;;x
state_of_emergency_prussian_constitutionalism_ruler;Your;Majesty;;;;;;;;;;;;x
state_of_emergency_prussian_constitutionalism_title;Declare a State of Emergency;;;;;;;;;;;;;x
syndicalist;Syndicalist;Syndicaliste;Syndicalist;;;;;;;;;;;x
theocracy;Theocracy;;;;;;;;;;;;;x
theocracy_ruler;Your Holiness;;;;;;;;;;;;;x
theocracy2;Theocracy;;;;;;;;;;;;;x
theocracy2_ruler;Holiness;;;;;;;;;;;;;x
theocracy3;Theocracy;;;;;;;;;;;;;x
theocracy3_ruler;Pope;;;;;;;;;;;;;x
theocratic_government;Theocratic Government;;;;;;;;;;;;;x
trade_unions_congress;Trade Unions Congress;;;;;;;;;;;;;x
