CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
EVTDESC160;Influenced by intensive lobbying from the Temperance League, one of our states has adopted a licensing regulation that allows residents the right to issue or retract liquor licenses in their local districts. With strong public support, the Licensing Act has thus prohibited the sale of liquor throughout the state. Many local breweries have been denied the right to sell their produce locally, and have been forced into bankruptcy.;Influencé par un intense lobbying de la ligue de modération, une de nos province a adopté un règlement relatif aux licences qui permet aux résidents le droit de délivrer ou de retirer des permis d'alcool dans leurs districts. Avec un soutien public important, la loi sur les licences interdit donc la vente d'alcool dans tout l'État. Beaucoup de brasseries locales se sont vues refuser le droit de vendre leurs produits, et ont été acculées à la faillite.;Beeinflusst durch intensives Lobbying der Abstinenzlerbewegung hat einer unserer Staaten ein Lizenzgesetz verabschiedet, das den Bürgern das Recht zugesteht, Alkohollizenzen in ihren Distrikten zurückzuziehen. Mit starker öffentlicher Unterstützung hat das Lizenzgesetz somit den Verkauf von Alkohol im gesamten Staat unterbunden. Vielen lokalen Brauereien wurde das Recht entzogen, ihre Produkte lokal zu verkaufen, was sie in den Bankrott trieb.;;;;;;;;;;;x
EVTNAME160;Licensing Act;La loi sur les octrois de licences;Lizenzgesetz;;;;;;;;;;;x
EVTOPTA160;The locals are free to do as they see fit;Les populations locales sont libres de faire ce qui leur semble juste.;Lokale Bürger können tun, was sie wollen;;;;;;;;;;;x
EVTOPTB160;Force a repeal of the act!;Faire pression pour abroger la loi !;Erzwingt eine Rückgängigmachung des Gesetzes!;;;;;;;;;;;x
EVTDESC170;For if we are to set ourselves and our brethren free from the devastating tribulations and degenerations of alcohol and alcoholism, nothing serves us better than complete and total abstinence, always. What good would it do us to be free of our capitalist oppressors, only to find ourselves soon oppressed by the twin tyrannies of vice and ugly habits?’\n\nSince the negative effects of widespread alcoholism have hit the poorest classes the hardest, the temperance league has managed to find allies for itself within the socialist movement. Local labour agitators in one of our states are arguing against the use of alcohol.;Car si nous voulons être libres, nous et nos frères, sans les tribulations dévastateurs et les dégénérescences de l'alcool et l'alcoolisme, rien ne nous sert mieux que l'abstinence complète et totale. A quoi bon tout faire pour être libre de nos oppresseurs capitalistes, que de nous trouver bientôt opprimés par la tyrannie du vice et de nos laides habitudes.\n\n Depuis les effets négatifs de l'alcoolisme généralisé ont frappé les plus pauvres des classes les plus difficiles, la ligue de modération a réussi à trouver des alliés, au sein du mouvement socialiste. La main-d'œuvre locale d’une de nos provinces est contre l'utilisation de l'alcool.;Denn wenn wir uns und unsere Brüder von der zerstörerischen Drangsal und Degeneration des Alkohols und des Alkoholismus befreien wollen, so kann uns nichts besser dienen als komplette und totale Abstinenz auf immer. Was hätten wir davon, von unseren kapitalistischen Unterdrückern frei zu sein, nur um uns stattdessen unter dem Zwillingsjoch von Laster und schlechten Gewohnheiten wiederzufinden?'\n\nDa die negativen Effekte von weit verbreitetem Alkoholismus die ärmsten Klassen am schlimmsten getroffen haben, hat die Abstinenzlerbewegung bei den Sozialisten Verbündete gefunden. Lokale Agitatoren der Arbeiterbewegung in einem unserer Staaten argumentieren gegen Alkoholgenuss.;;;;;;;;;;;x
EVTNAME170;Temperance & Labour;Les socialistes et l'alcool;Abstinenz & Arbeit;;;;;;;;;;;x
EVTOPTA170;Let them work undisturbed;Laissons-les travailler.;Lasst sie in Frieden werken;;;;;;;;;;;x
EVTOPTB170;Socialists must be opposed at every turn;Les socialistes doit être opposés à tout changement.;Man muss den Sozialisten bei jeder Gelegenheit Paroli bieten;;;;;;;;;;;x
EVTDESC180;Quiet, boys, just a few more seconds. Once that guardie there looks away we’ll sneak across the border. There are a thousand thirsty throats in $CAPITAL$ who just ordered a glass from these here casks.’\n\nProhibition has created a lucrative market in the gin running business. From neighbouring countries, and from secret, underground breweries and distilleries everywhere, an army of unseen works around the clock to bring the public the finest choices of paint thinners, wood spirits and moonshine. Police have received news that a shipment of illegal alcohol will be entering one of our states tonight.;Silence les garçons, juste quelques secondes de plus. Une fois que la garde sera loin, nous nous faufilerons à travers la frontière. Il y a milles gosiers assoiffés dans $CAPITAL$ qui attendent un verre de ces fûts.\n\n La prohibition a créé un marché lucratif pour les entreprises d’alcool. Dans les provinces voisines, et en secret, les brasseries et distilleries envoyent une armée d'ouvriers invisibles travaillant nuit et jour pour offrir à tout un chacun le plus ample choix d'essences de bois et d'alcool frelaté. La police a reçu des nouvelles qu’un transfert d'alcool illégal serait entré hier soir dans une de nos provinces.;Ruhe, Jungs, nur noch ein paar Sekunden. Sobald der Wachmann da drüben wegschaut, schleichen wir über die Grenze. In $CAPITAL$ sind tausend durstige Kehlen, die gerade ein Glas aus diesen Fässern hier bestellt haben.'\n\nDie Prohibition hat den Ginschmuggel zu einem lukrativen Markt gemacht. In Nachbarländern und geheimen Untergrundbrauereien überall arbeitet eine Armee Unsichtbarer rund um die Uhr, um die Bevölkerung mit den besten Farbverdünnern, Holzbränden und Moonshine zu versorgen. Der Polizei ist zu Ohren gekommen, dass eine Ladung illegalen Alkohols heute Abend in einen unserer Staaten geliefert wird.;;;;;;;;;;;x
EVTNAME180;Gin Runners & Moonshine;Alcool de contrebande;Ginschmuggler & Moonshine;;;;;;;;;;;x
EVTOPTA180;Let the shipment pass through;Laisser entrer la cargaison;Lasst die Fracht durch;;;;;;;;;;;x
EVTOPTB180;Stop the shipment;Arrêter la cargaison;Stoppt die Ladung;;;;;;;;;;;x
EVTDESC185;The $COUNTRY_ADJ$ Temperance League has been increasingly active in one of our states this year, with a campaign to harass local public houses and liquor merchants. Many of their more politically-minded members have even approached members of the government in $CAPITAL$, pushing for greater support for their campaign.;;;;;;;;;;;;;x
EVTNAME185;$COUNTRY_ADJ$ Prohibition?;;;;;;;;;;;;;x
EVTOPTA185;Support the movement.;;;;;;;;;;;;;x
EVTOPTB185;Nonsense. They take this too far.;;;;;;;;;;;;;x
EVTDESC186;The libertine culture in $COUNTRY$ has drawn criticism, with news of a scandal that reaches to the very heights of government. Several ministers are accused of unsavoury dealings, and there are calls in $CAPITAL$ for the government to support religious groups in their calls for moderation and temperance.;;;;;;;;;;;;;x
EVTNAME186;$COUNTRY_ADJ$ Libertines;;;;;;;;;;;;;x
EVTOPTA186;There is no need for such action.;;;;;;;;;;;;;x
EVTOPTB186;Some restraint is best.;;;;;;;;;;;;;x
EVTDESC190;A vinicultural association has formed in one of our states, in opposition to perceived excesses of teetotallers and temperance activists. Dedicated to the preservation of what they call the rich $COUNTRY_ADJ$ cultural heritage expressed in the traditions and rituals surrounding alcohol, the Vinicultural Association opposes all thoughts of prohibition, and instead advocates responsible drinking.;Une association viticole s'est formée dans l'une de nos provinces, par opposition aux excès perçus de buveurs d'eau et des militants de la modération. Dédié à la préservation de ce qu'ils appellent le riche patrimoine culturel de $COUNTRY_ADJ$ en mettant en avant les traditions et les rituels entourant l'alcool, l'association viticole s'oppose à toute idée d'interdiction, et préconise plutôt la consommation responsable.;Eine Weinbauvereinigung wurde in einem unserer Staaten ins Leben gerufen, als Gegenstimme gegen die Exzesse der Abstinenzlerbewegung. Die Weinbauvereinigung hat sich die Bewahrung der reichen Kultur in $COUNTRY_ADJ$ auf ihre Fahnen geschrieben, eine Kultur, die sich in den Traditionen und Ritualen um den Alkohol ausdrückt. Die Weinbauvereinigung steht allen Versuchen der Prohibition entgegen und rät stattdessen zu verantwortungsvollem Alkoholgenuss.;;;;;;;;;;;x
EVTNAME190;Vinicultural Association;Association viticole;Weinbauvereinigung;;;;;;;;;;;x
EVTOPTA190;… where do I sign up?;… Où est-ce que je signe ?;… wo unterschreib ich?;;;;;;;;;;;x
EVTOPTB190;Drinking is, by definition, irresponsible.;Par définition, boire est un acte irresponsable.;Trinken ist unverantwortlich. Basta.;;;;;;;;;;;x
