CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
ARC_anarcho_liberal_1;Radicals;Mauritanien;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARC_communist_1;Communist Party of Arcadia;Mauritanie;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARC_conservative_1;Democratic Union;Mauritanien;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARC_conservative_2;Native Arcadian Party;Mauritanie;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARC_fascist_1;Arcadia First;Mauritanien;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARC_liberal_1;Arcadian Republicans;Mauritanie;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARC_liberal_2;Pan-Arcadian Federalists;Mauritanien;Mauretanien;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARC_reactionary_1;Imperialists;Mauritanie;Mauretanische;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARC_liberal;Democratic Party;Mauritanien;Mauretanien;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARC_socialist_1;Arcadian Farmers Federation;;Mauretanische;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARC_socialist_2;Socialist Party of Arcadia;Afar;Mauretanien;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARY_conservative_1;Hezb-e Rastakiz;;;;;;;;;;;;;
ARY_conservative_2;Hezb-e Edalat;;;;;;;;;;;;;
ARY_liberal_1;Hezb-e Iraniyan;;;;;;;;;;;;;
ARY_liberal_2;Jebha-ye demokratik-e melli;;;;;;;;;;;;;
ARY_socialist_1;Jame'a-ye sosialistha-ye Iran;;;;;;;;;;;;;
ARY_socialist_2;Hezb-e Hamrahan;;;;;;;;;;;;;
ARY_reactionary_1;Ettehad-e Melli;;;;;;;;;;;;;
ARY_anarcho_liberal_1;Hezb-e Tajaddod;;;;;;;;;;;;;
ARY_communist_1;Hezb-e Tude-ye Iran;;;;;;;;;;;;;
ARY_fascist_1;Hezb-e Kabud;;;;;;;;;;;;;
ARM_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
ARM_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
AZL_anarcho_liberal;Ultra-Libéraux;;;;;;;;;;;;;
AZL_communist;Parti Communiste d'Amérigue;;;;;;;;;;;;;
AZL_conservative_1;Parti Conservateur;;;;;;;;;;;;;
AZL_conservative_2;Mouvement Nativiste;;;;;;;;;;;;;
AZL_fascist;Les Croix du Sud;;;;;;;;;;;;;
AZL_liberal_1;Parti Libéral;;;;;;;;;;;;;
AZL_liberal_2;Fédéralistes;;;;;;;;;;;;;
AZL_reactionary;Impérialistes;;;;;;;;;;;;;
AZL_liberal;Démocrates;;;;;;;;;;;;;
AZL_socialist_1;Parti des Travailleurs d'Amérigue;;;;;;;;;;;;;
AZL_socialist_2;Alliance Progressiste;;;;;;;;;;;;;
BOH_anarcho_liberal;Liberals;;;;;;;;;;;;;
BOH_conservative_1;Imperial Party;;;;;;;;;;;;;
BOH_conservative_2;Old Bohemians;;;;;;;;;;;;;
BOH_fascist;Calixtine Union;;;;;;;;;;;;;
BOH_liberal_1;Young Bohemians;;;;;;;;;;;;;
BOH_reactionary;Iron Ring;;;;;;;;;;;;;
BRG_anarcho_liberal;Parti Radical;;;;;;;;;;;;;
BRG_communist;Parti Communiste;Parti Communiste;Parti Communiste;;;;;;;;;;;
BRG_conservative_1;Parti Unioniste;;;;;;;;;;;;;
BRG_conservative_2;Parti Chrétien Démocrate;Parti Chrétien Démocrate;Parti Chrétien Démocrate;;;;;;;;;;;
BRG_fascist;Ligue Lotharingienne;;;;;;;;;;;;;
BRG_liberal_1;Parti Réformiste;;;;;;;;;;;;;
BRG_liberal_2;Democratische Partij;;;;;;;;;;;;;
BRG_reactionary;Réactionnaires;;;;;;;;;;;;;
BRG_liberal;Arbeiderspartij;;;;;;;;;;;;;
BRG_socialist_1;Socialistische Partij;;;;;;;;;;;;;
BRG_socialist_2;Parti Progressiste;;;;;;;;;;;;;
CHI_anarcho_liberal;Diligent Work Movement;;;;;;;;;;;;;
CHI_communist;Communist Party of China;;;;;;;;;;;;;
CHI_conservative_1;Nationalist Party;;;;;;;;;;;;;
CHI_conservative_2;Unity Party;;;;;;;;;;;;;
CHI_fascist;Chongzhu Faction;;;;;;;;;;;;;
CHI_liberal_1;Progressive Liberal Party;;;;;;;;;;;;;
CHI_liberal_2;New Culture Party;;;;;;;;;;;;;
CHI_reactionary;Eastern Faction;;;;;;;;;;;;;
CHI_socialist_1;National Social Democratic Party;;;;;;;;;;;;;
CHI_socialist_2;Worker's and Peasant's Socialist Party;;;;;;;;;;;;;
DNG_anarcho_liberal;Radical Party;Radicaux;Radikale;;;;;;;;;;;
DNG_communist;Industrial Labor Confederation;Communistes;Kommunisten;;;;;;;;;;;
DNG_conservative_1;The Iron Ring;Nationalistes;Nationalists;;;;;;;;;;;
DNG_conservative_2;Federalist Party;Royaliste;Royalisten;;;;;;;;;;;
DNG_fascist;Guómíndang;Guómíndang;Guómíndang;;;;;;;;;;;
DNG_liberal_1;United League;Libéraux;Libéraux;;;;;;;;;;;
DNG_liberal_2;Liberal Party;Pro-occident;Pro-occident;;;;;;;;;;;
DNG_reactionary;Anti-Federalists;Conservateurs;Konservative;;;;;;;;;;;
DNG_liberal;Democratic Reform Party;;;;;;;;;;;;;
DNG_socialist_1;Farmer-Labor Party;Socialiste;Sozialisten;;;;;;;;;;;
DNG_socialist_2;Republican Party;Socialiste;Sozialisten;;;;;;;;;;;
DUA_anarcho_liberal;Parti Radical;;;;;;;;;;;;;
DUA_communist;Parti Communiste;;;;;;;;;;;;;
DUA_conservative_1;Parti Conservateur;;;;;;;;;;;;;
DUA_conservative_2;Parti National;;;;;;;;;;;;;
DUA_fascist;Parti Fasciste;;;;;;;;;;;;;
DUA_liberal;Parti Démocratique;;;;;;;;;;;;;
DUA_liberal_1;Parti Modéré;;;;;;;;;;;;;
DUA_liberal_2;Parti Libéral;;;;;;;;;;;;;
DUA_reactionary;Ultraroyalistes;;;;;;;;;;;;;
DUA_liberal;Parti Démocratique;;;;;;;;;;;;;
DUA_socialist_1;Parti Socialiste;;;;;;;;;;;;;
DUA_socialist_2;Parti Travailliste;;;;;;;;;;;;;
ENG_conservative_2;Briton Party;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENG_fascist_1;Union of British Fascists;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENG_liberal_2;Whigs;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENG_reactionary;Tories;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENG_socialist_2;Celtic Progressive Alliance;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENL_conservative_1;Conservative Party;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENL_conservative_2;Anglo-Saxon Party;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENL_fascist;English League of Fascists;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENL_liberal_1;Liberal Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENL_liberal_2;Sons of Harold;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENL_reactionary_1;Anglois Faction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENL_liberal;Social-Liberals;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENL_socialist_1;Labour Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENL_socialist_2;Chartists;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GCO_anarcho_liberal;Confederalistas;;;;;;;;;;;;;
GCO_communist;Internacionalistas;;;;;;;;;;;;;
GCO_conservative;Centralistas;;;;;;;;;;;;;
GCO_conservative_2;Hacendados;;;;;;;;;;;;;
GCO_conservative_3;Partido Nacional;;;;;;;;;;;;;
GCO_conservative_4;Partido Conservador;;;;;;;;;;;;;
GCO_fascist;Comunión Libertaria Bolivariana;;;;;;;;;;;;;
GCO_liberal;Federalistas;;;;;;;;;;;;;
GCO_liberal_2;Republicanos;;;;;;;;;;;;;
GCO_liberal_3;Partido de los Pueblos colombianos;;;;;;;;;;;;;
GCO_liberal_4;Partido Liberal;;;;;;;;;;;;;
GCO_reactionary;Imperialistas;;;;;;;;;;;;;
GCO_liberal;Justicialistas;;;;;;;;;;;;;
GCO_socialist;Populistas;;;;;;;;;;;;;
GCO_socialist_2;Partido de la Liberación;;;;;;;;;;;;;
GCO_socialist_3;Partido Colombiano de los Trabajadores;;;;;;;;;;;;;
GEN_GER_anarcho_liberal;Radikale;;;;;;;;;;;;;
GEN_GER_communist;Kommunistische Arbeiterpartei;;;;;;;;;;;;;
GEN_GER_conservative_1;Zentrumspartei;;;;;;;;;;;;;
GEN_GER_conservative_2;Konservative Partei;;;;;;;;;;;;;
GEN_GER_fascist;Alldeutscher Verband;;;;;;;;;;;;;
GEN_GER_liberal_1;Liberale Vereinigung;;;;;;;;;;;;;
GEN_GER_liberal_2;Liberaldemokratische Partei;;;;;;;;;;;;;
GEN_GER_reactionary;Die Konterrevolutionäre;;;;;;;;;;;;;
GEN_GER_liberal;Fortschrittliche Volkspartei;;;;;;;;;;;;;
GEN_GER_socialist_1;Sozialdemokratische Partei;;;;;;;;;;;;;
GEN_GER_socialist_2;Sozialistiche Arbeiterverein;;;;;;;;;;;;;
GER_anarcho_liberal;Radikale;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GER_communist;KPD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GER_conservative_1;Zentrumspartei;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GER_conservative_2;DNVP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GER_fascist;NSPD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GER_liberal_1;Nationalliberale Partei;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GER_liberal_2;Deutschedemokratische Partei;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GER_reactionary;Adels Partei;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GER_liberal;Fortschrittliche Volkspartei;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GER_socialist_1;SPD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GER_socialist_2;Sozialistiche Arbeiterverein;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HUN_anarcho_liberal_1;Radikális Köztársaságpárt;;;;;;;;;;;;;
HUN_communist_1;Internacionalisták;;;;;;;;;;;;;
HUN_conservative_1;Katolikus Konzervatívok;;;;;;;;;;;;;
HUN_conservative_2;Nádorispán Párt;;;;;;;;;;;;;
HUN_fascist_1;Pannon Népfront;;;;;;;;;;;;;
HUN_liberal_1;Kék Duna Liga;;;;;;;;;;;;;
HUN_liberal_2;Egység Párt;;;;;;;;;;;;;
HUN_liberal_3;Polgári Haladás Párt;;;;;;;;;;;;;
HUN_reactionary_1;Hunyadi Párt;;;;;;;;;;;;;
HUN_reactionary_2;Kisgazda Párt;;;;;;;;;;;;;
HUN_socialist_1;Magyar Munkásszövetség;;;;;;;;;;;;;
HUN_socialist_2;Országos Békepárt;;;;;;;;;;;;;
INC_conservative_1;Council of the Realm ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INC_conservative_2;Hurin Suyukuna Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INC_fascist;Intip Churin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INC_liberal_1;Constitutionalists;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INC_liberal_2;Hanan Suyukuna Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INC_liberal;Ayni Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INC_socialist_1;Andine Social Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INC_socialist_2;Catholic Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INO_conservative;Partai Golongan Karya;;;;;;;;;;;;;
INO_liberal;Partai Majelis Syuro Muslimin Indonesia;;;;;;;;;;;;;
INO_liberal_2;Partai Demokrat;;;;;;;;;;;;;
INO_reactionary;Nahdlatul Ulama;;;;;;;;;;;;;
INO_anarcho_liberal;Partai Nasdem;;;;;;;;;;;;;
INO_socialist;Partai Sosialis Indonesia;;;;;;;;;;;;;
INO_socialist_2;Partai Nasional Indonesia;;;;;;;;;;;;;
INO_communist;Partai Komunis Indonesia;;;;;;;;;;;;;
INO_fascist;Partai Gerakan Indonesia Raya;;;;;;;;;;;;;
ITA_anarcho_liberal;Radicali;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITA_communist;Camicie Rossi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITA_conservative_1;Neorealisti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITA_conservative_2;I Conciliatori;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITA_fascist;Partito Nazionale Fascista;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITA_liberal_1;Costituzionalisti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITA_liberal_2;Partito di Etruria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITA_reactionary;Restaurazionisti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITA_liberal;Partito Democratico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITA_socialist_1;The Social-Catholics;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITA_socialist_2;Di Communardi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JAV_anarcho_liberal;The Radical Faction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JAV_communist;The Communist Faction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JAV_conservative;Royal Faction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JAV_fascist;The Fascist Faction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JAV_liberal;The Liberal Faction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JAV_reactionary;The Nationalist Faction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JAV_socialist;The Socialist Faction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LWE_conservative_1;Aloysius' Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LWE_conservative_2; United Boer Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LWE_fascist_1;Afrikaner Weerstandsbeweging;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LWE_liberal_1;Bastaards' Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LWE_reactionary_1;Trekboer Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LWE_reactionary_2;Ylnerdam Regulators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LWE_socialist_1;South Afrikan Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAC_conservative_1;Aragonese Faction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAC_conservative_2;Orthodox Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAC_fascist;Hetairoi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAC_liberal_1;Brotherhood of Freedom ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAC_liberal_2;Macedonian Union;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAC_reactionary;Autocrats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAC_liberal;Democrats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MIG_anarcho_liberal;Merchant Faction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MIG_communist;Revolutionary Worker's Party of Nanjing;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MIG_conservative_1;Oligarchic Faction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MIG_conservative_2;Nanjing Clique;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MIG_fascist;National Reorganization Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MIG_liberal_1;Democratic Reformists;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MIG_liberal_2;Jiangsu Alliance;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MIG_reactionary;Imperial Faction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MIG_socialist_1;Movement for Social Justice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MIG_socialist_2;People's Socialist Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOR_anarcho_liberal;The Radical Faction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOR_communist;The Communist Faction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOR_conservative;Royal Faction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOR_fascist;The Fascist Faction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOR_liberal;The Liberal Faction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOR_reactionary;The Nationalist Faction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOR_socialist;The Socialist Faction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NAN_communist;Communist Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NAN_conservative_1;Royalists;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NAN_conservative_2;Conservative Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NAN_conservative_3;English Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NAN_fascist;League of the Righteous;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NAN_liberal_1;Modernists;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NAN_liberal_2;Reform Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NAN_liberal_3;Liberal Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NAN_reactionary;Party of God;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NAN_socialist_1;Labour Party;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NAN_socialist_2;Progressist Alliance;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
