CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
EVTOPTC72738;We will not trade one European tyrant for another!;;;;;;;;;;;;;x
EVTDESC72739;The government of Mexico has declared the Treaty of Guadalupe Hidalgo to be invalid. They are intent on reclaiming all land lost due to the Mexican-American War.;;;;;;;;;;;;;x
EVTNAME72739;The Mexican Reconquista;;;;;;;;;;;;;x
EVTOPTA72739;Let them come! We will drive them back a second time!;;;;;;;;;;;;;x
EVTDESC72740;What an embarrassing day for Empire of Great Britain. Truly we are the laughing stock of Europe for being beaten so badly by our former subjects. Not only has America seized everything north of the 50th Parallel, but they have also taken all British territories in the Caribbean and South America. The Treaty of Philadelphia has also resulted British spheres of influenced in the New World being expelled and replaced with the United States. The British crown has been dented by this defeat and our international reputation is severely stained.;;;;;;;;;;;;;x
EVTNAME72740;Treaty of Philadelphia;;;;;;;;;;;;;x
EVTOPTA72740;Damn those colonists! May they freeze in their new territories.;;;;;;;;;;;;;x
EVTDESC72741;The state of Cohauila stands atop one of the largest coal reserves in Mexico. In the mid 19th century, these reserves were discovered near the town of Nueva Villa de Herrera, and when the mine opened, the city changed its name and experienced an immigration boom.;;;;;;;;;;;;;x
EVTNAME72741;Cohauila coal rush;;;;;;;;;;;;;x
EVTOPTA72741;Splendid!;;;;;;;;;;;;;x
EVTDESC72742;Benito Juárez served as president of Mexico from 1858 until his death in 1872. He was the first president of Mexico who was of indigenous origin, and is remembered as being a progressive reformer dedicated to democracy, equal rights for his nation's indigenous peoples, reduction in the power of organized religion, especially the Catholic Church, and a defense of national sovereignty. In $YEAR$, the city of El Paso del Norte changed its name to Ciudad Juárez in his honor.;;;;;;;;;;;;;x
EVTNAME72742;The city of Juárez;;;;;;;;;;;;;x
EVTOPTA72742;May his memory be honored;;;;;;;;;;;;;x
EVTDESC72743;The Mexican War of Independence ended in 1821 with the signing of the Treaty of Cordoba on August 24 and the Declaration of Independence of the Mexican Empire on September 28 of that year. This act was the result of the negotiations of the different factions participating in the war, including Juan O'Donojú, the last viceroy of New Spain on behalf of the monarchy. However, Spain would not recognize the treaties and the declaration on the grounds that O'Donojú was unable to make such arrangements. Now, Mexico has come to us again with a proposal for a treaty of peace and friendship between our two countries. While this would mean recognizing their independence, maybe it's time to face the reality and let this one go.;;;;;;;;;;;;;x
EVTNAME72743;Friendship treaty with Mexico?;;;;;;;;;;;;;x
EVTOPTA72743;We will recognize their independence;;;;;;;;;;;;;x
EVTOPTB72743;Our former colony mocks us. Never!;;;;;;;;;;;;;x
EVTDESC72744;The Spanish have agreed to our friendship treaty and have officially recognized our independence from the Spanish crown. While we have been de facto independent for more than a decade, this will go far in securing our international recognition and place in the world.;;;;;;;;;;;;;x
EVTNAME72744;Santa María returns successful!;;;;;;;;;;;;;x
EVTOPTA72744;Splendid!;;;;;;;;;;;;;x
EVTDESC72747;The recent war between the United States and our European Overloads has resulted in our so called liberation by American forces.;;;;;;;;;;;;;x
EVTNAME72747;Liberation? Or New Overlords?;;;;;;;;;;;;;x
EVTOPTA72747;The Americans can't be worse than the Europeans.;;;;;;;;;;;;;x
EVTDESC72748;All is quiet on the Northern Frontier as the blood of the fallen stains red the snow of Canada. John Quincy Adams once said the United States does not go abroad in search of monsters to destroy, and yet how foolish are we for bringing the beast to our very doorstep. The War Hawks in Washington promised to bring the American people to glory, but instead have brought disaster upon this great nation. Not only does Canada remain under British rule, but now several of the United States northern territories along with our gains from the Oregon Wars have been lost. To make matters worse, all of New England is now under the domain of the imperial crown. Riots against the statesmen in the District of Colombia for their ignorance are bound to break out. This will be a day that forever haunts the American spirit.;;;;;;;;;;;;;x
EVTNAME72748;Treaty of Ottawa;;;;;;;;;;;;;x
EVTOPTA72748;Will America ever recover from this crushing defeat?;;;;;;;;;;;;;x
EVTDESC72749;There seems to be no end to American aggression. First, they seize Oregon, and now their so-called Manifest Destiny calls for all the Great White North to be in their hands. Diplomacy with these fanatics is useless and who knows what else those war hawks in Washington are planning. To secure the Canadian frontier from the American menace, all colonial dominions must come under direct rule from London.;;;;;;;;;;;;;x
EVTNAME72749;The Americans Claim All of Canada;;;;;;;;;;;;;x
EVTOPTA72749;We should have burnt that colony to the ground when we had the chance!;;;;;;;;;;;;;x
EVTDESC72750;By exerting our influence upon the kingdoms of Norway, Denmark and Sweden, we have made the restoration of the Kalmar Union a possibility. The position of kingmaker is a precarious one, though, and we should consider very carefully to who we should offer this crown. They will certainly be indebted to us, but we should be careful not to draw the ire of those who would have chosen another. \n \n The Swedish house of Bernadotte is young and comes from humble origins, having been elevated to this position by Napoleon himself, only to turn with the winds and fight against him securing their place in the world. The Danish house of Oldenburg is an ancient and prestigious dynasty who harken from the rulers of the original Kalmar Union. Between these two powers stands Norway, who has for centuries been ruled by Danish and Swedish kings, a pawn in their wars - if instead of these two houses, we give the crown to a Norwegian noble of our selection, their loyalty might be more secure. \n \n Who shall it be?;;;;;;;;;;;;;x
EVTNAME72750;The Unification of Scandinavia;;;;;;;;;;;;;x
EVTOPTA72750;The House of Oldenburg (Denmark);;;;;;;;;;;;;x
EVTOPTB72750;The House of Bernadotte (Sweden);;;;;;;;;;;;;x
EVTOPTC72750;The House of Wedel-Jarlsberg (Norway);;;;;;;;;;;;;x
EVTDESC72751;At the expense of most of their colonial possessions, the Iberian Peninsula is under firm $COUNTRY_ADJ$ control. While the most obvious choice is to have Iberia ruled by the Spanish majority and governed in the centrally located city of Madrid, there are arguments to be made in favour of the peninsula’s other nationalities. In contrast to Spanish who were facing revolts both Carlist and colonialist alike, Portugal has experienced relative stability. Perhaps they would be better fit to administer Iberia? On the other side of the peninsula are the Catalans. The best way to quell their nationalistic tendencies might to give them a nation look after. There are some who argue that to exert control, the ruling elite must be kept to small minority and have therefore recommended the Basque. One more thing to note, is a letter has recently been received petitioning for the Galicians although this might be some sort of practical joke.;;;;;;;;;;;;;x
EVTNAME72751;The Unification of Iberia;;;;;;;;;;;;;x
EVTOPTA72751;The old Spanish order will continue to rule under our supervision;;;;;;;;;;;;;x
EVTOPTB72751;We prefer the Portuguese;;;;;;;;;;;;;x
EVTOPTC72751;We choose the Catalans;;;;;;;;;;;;;x
EVTOPTD72751;We beseech the Basques;;;;;;;;;;;;;x
EVTOPTE72751;We will guide the Galicians;;;;;;;;;;;;;x
EVTDESC72752;After years of fighting and bickering amongst the German states, the annexation of the Rhineland has caused a turning point in German politics. The German diet has called for the Leipzig Congress to discuss the formation of a unified German state. The capital was decided to be same city where the Congress was held. Leipzig served not only as a strategic capital due to its distance from France, but as a symbolic capital due to it being the site of the Battle of Nations, where in 1813 a German coalition had defeated the First French Empire. \n \n The goal of this new German Confederation is clear: to liberate all oppressed Germans from French rule, the die has been cast in Europe for great and terrible war…;;;;;;;;;;;;;x
EVTNAME72752;The Leipzig Congress of $YEAR$;;;;;;;;;;;;;x
EVTOPTA72752;Look how they huddle together in fear! $COUNTRY$ stands resolute and ready!;;;;;;;;;;;;;x
EVTNAME72753;Sardinian Claims Rebuked;;;;;;;;;;;;;x
EVTDESC72753;The success of the French in the recent war has led to the Sardinians revoking their claim over the island of Corsica. An embarrasment for $COUNTRY$ to be sure.;;;;;;;;;;;;;x
EVTOPTA72753;Well it was worth a try;;;;;;;;;;;;;x
EVTNAME72754;The Question of the Italian Crown;;;;;;;;;;;;;x
EVTDESC72754;Although $COUNTRY$ has tried to control the Italian peninsula through the creation of Lombardy, Sicily, and the Papal rump state, the fires of Italian nationalism continue to burn. Many in Vienna are of the opinion that a unified Italy is impossible to avoid, and it is best that the Italian state be created peacefully through $COUNTRY_ADJ$ guidance rather through a bloody revolution. Others argued that a unified Italy will quickly grow out of our control. Either way a decision must be reached on what to do with Italy. The question then arises who shall rule the Italy. Should it be Lombardy in the north? Perhaps the legacy of Austrian rule in Milan will result in a loyal and capable subject? On the other hand, the rulers of Sicily were once of Habsburg blood, and it could be wise to keep things in the family. There are some who say the crown should to neither the Lombards nor the Sicilians, but rather the Holy Father himself in Rome. And of course there are those boring old sods who want to keep the status quo.;;;;;;;;;;;;;x
EVTOPTA72754;To the Lombards!;;;;;;;;;;;;;x
EVTOPTB72754;To the Sicilians!;;;;;;;;;;;;;x
EVTOPTC72754;To His Holiness the Pope!;;;;;;;;;;;;;x
EVTOPTD72754;For Metternich's Sake! Keep the Status Quo!;;;;;;;;;;;;;x
EVTNAME72755;The Austrians Refuse to Correct their Mistake!;;;;;;;;;;;;;x
EVTDESC72755;The Austrians stand by Sardinia! They proclaim Corisca belongs to Sardinia.;;;;;;;;;;;;;x
EVTOPTA72755;Let us teach these Austrians cartography!;;;;;;;;;;;;;x
EVTNAME72756;The Austrians Apologize;;;;;;;;;;;;;x
EVTDESC72756;The Austrians have apologized for the Sardinian mistake and have corrected the borders on the map.;;;;;;;;;;;;;x
EVTOPTA72756;Sanity has been restored in the Mediterranean.;;;;;;;;;;;;;x
EVTNAME72757;The Sardinian Border Blunder;;;;;;;;;;;;;x
EVTDESC72757;It would seem that our supervision was not as strict as planned. During the redrawing of Italian borders, the finalized map of the new Italian vassals included the island of Corsica within the territorial boundaries of Sardinia. While this detail went unnoticed by $COUNTRY_ADJ$ officials, it has grabbed the attention of the French. Infuriated, France has demanded an immediate explanation followed by an apology from $COUNTRY$ over the actions of their vassal. Some believe that $COUNTRY$ should apologize and scold Sardinia. This mistake may very well lead to war. Others believe Vienna should stand by its vassals no matter the circumstances.;;;;;;;;;;;;;x
EVTOPTA72757;Apologize Immediately!;;;;;;;;;;;;;x
EVTOPTB72757;Sardinia's claim is valid.;;;;;;;;;;;;;x
EVTNAME72758;The Sardinian Border Blunder;;;;;;;;;;;;;x
EVTDESC72758;The Austrians have recently been drawing lines in Italy, and have with no justification or legal claim included Corsica in the domain of Sardinia.;;;;;;;;;;;;;x
EVTOPTA72758;Outrageous! Demand an explanation from the Austrians!;;;;;;;;;;;;;x
EVTNAME72759;The Sardinian Border Blunder;;;;;;;;;;;;;x
EVTDESC72759;The French have recently been drawing lines in Italy, and have with no justification or legal claim included Istria and Trieste in the domain of Sardinia.;;;;;;;;;;;;;x
EVTOPTA72759;Outrageous! Demand an explanation from the French!;;;;;;;;;;;;;x
EVTNAME72760;The Sardinian Border Blunder;;;;;;;;;;;;;x
EVTDESC72760;It would seem that our supervision was not as strict as planned. During the redrawing of Italian borders, the finalized map of the new Italian vassals included Istrian peninsula within the territorial boundaries of Sardinia. While this detail went unnoticed by $COUNTRY_ADJ$ officials, it has grabbed the attention of the Austrians. Infuriated, Austria has demanded an immediate explanation followed by an apology from $COUNTRY$ over the actions of their vassal. Some believe that $COUNTRY$ should apologize and scold Sardinia. This mistake may very well lead to war. Others believe Paris should stand by its vassals no matter the circumstances.;;;;;;;;;;;;;x
EVTOPTA72760;Apologize Immediately!;;;;;;;;;;;;;x
EVTOPTB72760;Sardinia's claim is valid.;;;;;;;;;;;;;x
EVTNAME72761;The French Apologize;;;;;;;;;;;;;x
EVTDESC72761;The French have apologized for the Sardinian mistake and have corrected the borders on the map.;;;;;;;;;;;;;x
EVTOPTA72761;Sanity has been restored in the Mediterranean.;;;;;;;;;;;;;x
EVTNAME72762;The French Refuse to Correct their Mistake!;;;;;;;;;;;;;x
EVTDESC72762;The French stand by Sardinia! They proclaim Istria belongs to Sardinia.;;;;;;;;;;;;;x
EVTOPTA72762;Let us teach these French cartography!;;;;;;;;;;;;;x
EVTNAME72763;The Question of the Italian Crown;;;;;;;;;;;;;x
EVTDESC72763;Although $COUNTRY$ has tried to control the Italian peninsula through the creation of Sardinia, Tuscany, and the Papal rump state, the fires of Italian nationalism continue to burn. Many in Paris are of the opinion that a unified Italy is impossible to avoid, and it is best that the Italian state be created peacefully through $COUNTRY_ADJ$ guidance rather through a bloody revolution. Others argued that a unified Italy will quickly grow out of our control. Either way a decision must be reached on what to do with Italy. The question then arises who shall rule the Italy. Should it be Piedmont in the north? Perhaps the legacy of Napoleonic rule rule in Piedmont will result in a loyal and capable subject? On the other hand, the rulers of Sicily were once of Bourbon blood, and it could be wise to keep things in the family. There are some who say the crown should to neither the Savoyards nor the Sicilians, but rather the Holy Father himself in Rome. And of course there are those boring old sods who want to keep the status quo.;;;;;;;;;;;;;x
EVTOPTA72763;To the Savoyards!;;;;;;;;;;;;;x
EVTOPTB72763;To the Sicilians!;;;;;;;;;;;;;x
EVTOPTC72763;To His Holiness the Pope!;;;;;;;;;;;;;x
EVTOPTD72763;For Napoleon's Sake! Keep the Status Quo!;;;;;;;;;;;;;x
EVTNAME72764;Sardinian Claims Rebuked;;;;;;;;;;;;;x
EVTDESC72764;The success of the Austrians in the recent war has led to the Sardinians revoking their claim over the peninsula of Istria. An embarrasment for $COUNTRY$ to be sure.;;;;;;;;;;;;;x
EVTOPTA72764;Well it was worth a try;;;;;;;;;;;;;x
EVTDESC72881;The plantation elite of Cuba have joined the Confederate cause.;;;;;;;;;;;;;x
EVTNAME72881;Cuba Joins the Confederacy;;;;;;;;;;;;;x
EVTOPTA72881;We will subdue them as well.;;;;;;;;;;;;;x
EVTNAME77000;Pontic Society;;;;;;;;;;;;;x
EVTDESC77000;In response to growing fears of persecution, and fuelled by the growing nationalist movements around Europe, the Pontic Greek people in our black sea region of Trapzon have seen the organization of a secret ‘Pontic society’ seeking independence from our rule.;;;;;;;;;;;;;x
EVTOPTA77000;Laughable.;;;;;;;;;;;;;x
EVTNAME77001;Pontic Revolt!;;;;;;;;;;;;;x
EVTDESC77001;The response to our attempts at driving the Christians from our lands have been met with resistance in the province of Trapzon, where the Pontic Greek have organized self-defence and resistance networks to combat our attempts. This has culminated with an open revolt against our rule.;;;;;;;;;;;;;x
EVTOPTA77001;No worry.;;;;;;;;;;;;;x
EVTOPTB77001;For Greece!;;;;;;;;;;;;;x
