CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
EVTDESC72751;At the expense of most of their colonial possessions, the Iberian Peninsula is under firm $COUNTRY_ADJ$ control. While the most obvious choice is to have Iberia ruled by the Spanish majority and governed in the centrally located city of Madrid, there are arguments to be made in favour of the peninsula’s other nationalities. In contrast to Spanish who were facing revolts both Carlist and colonialist alike, Portugal has experienced relative stability. Perhaps they would be better fit to administer Iberia? On the other side of the peninsula are the Catalans. The best way to quell their nationalistic tendencies might to give them a nation look after. There are some who argue that to exert control, the ruling elite must be kept to small minority and have therefore recommended the Basque. One more thing to note, is a letter has recently been received petitioning for the Galicians although this might be some sort of practical joke.;;;;;;;;;;;;;x
EVTDESC72752;After years of fighting and bickering amongst the German states, the annexation of the Rhineland has caused a turning point in German politics. The German diet has called for the Leipzig Congress to discuss the formation of a unified German state. The capital was decided to be same city where the Congress was held. Leipzig served not only as a strategic capital due to its distance from France, but as a symbolic capital due to it being the site of the Battle of Nations, where in 1813 a German coalition had defeated the First French Empire. \n \n The goal of this new German Confederation is clear: to liberate all oppressed Germans from French rule, the die has been cast in Europe for great and terrible war…;;;;;;;;;;;;;x
EVTNAME72752;The Leipzig Congress of $YEAR$;;;;;;;;;;;;;x
EVTOPTA72752;Look how they huddle together in fear! $COUNTRY$ stands resolute and ready!;;;;;;;;;;;;;x
EVTNAME72753;Sardinian Claims Rebuked;;;;;;;;;;;;;x
EVTDESC72753;The success of the French in the recent war has led to the Sardinians revoking their claim over the island of Corsica. An embarrasment for $COUNTRY$ to be sure.;;;;;;;;;;;;;x
EVTOPTA72753;Well it was worth a try;;;;;;;;;;;;;x
EVTNAME72754;The Question of the Italian Crown;;;;;;;;;;;;;x
EVTDESC72754;Although $COUNTRY$ has tried to control the Italian peninsula through the creation of Lombardy, Sicily, and the Papal rump state, the fires of Italian nationalism continue to burn. Many in Vienna are of the opinion that a unified Italy is impossible to avoid, and it is best that the Italian state be created peacefully through $COUNTRY_ADJ$ guidance rather through a bloody revolution. Others argued that a unified Italy will quickly grow out of our control. Either way a decision must be reached on what to do with Italy. The question then arises who shall rule the Italy. Should it be Lombardy in the north? Perhaps the legacy of Austrian rule in Milan will result in a loyal and capable subject? On the other hand, the rulers of Sicily were once of Habsburg blood, and it could be wise to keep things in the family. There are some who say the crown should to neither the Lombards nor the Sicilians, but rather the Holy Father himself in Rome. And of course there are those boring old sods who want to keep the status quo.;;;;;;;;;;;;;x
EVTOPTA72754;To the Lombards!;;;;;;;;;;;;;x
EVTOPTB72754;To the Sicilians!;;;;;;;;;;;;;x
EVTOPTC72754;To His Holiness the Pope!;;;;;;;;;;;;;x
EVTOPTD72754;For Metternich's Sake! Keep the Status Quo!;;;;;;;;;;;;;x
EVTNAME72755;The Austrians Refuse to Correct their Mistake!;;;;;;;;;;;;;x
EVTDESC72755;The Austrians stand by Sardinia! They proclaim Corisca belongs to Sardinia.;;;;;;;;;;;;;x
EVTOPTA72755;Let us teach these Austrians cartography!;;;;;;;;;;;;;x
EVTNAME72756;The Austrians Apologize;;;;;;;;;;;;;x
EVTDESC72756;The Austrians have apologized for the Sardinian mistake and have corrected the borders on the map.;;;;;;;;;;;;;x
EVTOPTA72756;Sanity has been restored in the Mediterranean.;;;;;;;;;;;;;x
EVTNAME72757;The Sardinian Border Blunder;;;;;;;;;;;;;x
EVTDESC72757;It would seem that our supervision was not as strict as planned. During the redrawing of Italian borders, the finalized map of the new Italian vassals included the island of Corsica within the territorial boundaries of Sardinia. While this detail went unnoticed by $COUNTRY_ADJ$ officials, it has grabbed the attention of the French. Infuriated, France has demanded an immediate explanation followed by an apology from $COUNTRY$ over the actions of their vassal. Some believe that $COUNTRY$ should apologize and scold Sardinia. This mistake may very well lead to war. Others believe Vienna should stand by its vassals no matter the circumstances.;;;;;;;;;;;;;x
EVTOPTA72757;Apologize Immediately!;;;;;;;;;;;;;x
EVTOPTB72757;Sardinia's claim is valid.;;;;;;;;;;;;;x
EVTNAME72758;The Sardinian Border Blunder;;;;;;;;;;;;;x
EVTDESC72758;The Austrians have recently been drawing lines in Italy, and have with no justification or legal claim included Corsica in the domain of Sardinia.;;;;;;;;;;;;;x
EVTOPTA72758;Outrageous! Demand an explanation from the Austrians!;;;;;;;;;;;;;x
EVTNAME72759;The Sardinian Border Blunder;;;;;;;;;;;;;x
EVTDESC72759;The French have recently been drawing lines in Italy, and have with no justification or legal claim included Istria and Trieste in the domain of Sardinia.;;;;;;;;;;;;;x
EVTOPTA72759;Outrageous! Demand an explanation from the French!;;;;;;;;;;;;;x
EVTNAME72760;The Sardinian Border Blunder;;;;;;;;;;;;;x
EVTDESC72760;It would seem that our supervision was not as strict as planned. During the redrawing of Italian borders, the finalized map of the new Italian vassals included Istrian peninsula within the territorial boundaries of Sardinia. While this detail went unnoticed by $COUNTRY_ADJ$ officials, it has grabbed the attention of the Austrians. Infuriated, Austria has demanded an immediate explanation followed by an apology from $COUNTRY$ over the actions of their vassal. Some believe that $COUNTRY$ should apologize and scold Sardinia. This mistake may very well lead to war. Others believe Paris should stand by its vassals no matter the circumstances.;;;;;;;;;;;;;x
EVTOPTA72760;Apologize Immediately!;;;;;;;;;;;;;x
EVTOPTB72760;Sardinia's claim is valid.;;;;;;;;;;;;;x
EVTNAME72761;The French Apologize;;;;;;;;;;;;;x
EVTDESC72761;The French have apologized for the Sardinian mistake and have corrected the borders on the map.;;;;;;;;;;;;;x
EVTOPTA72761;Sanity has been restored in the Mediterranean.;;;;;;;;;;;;;x
EVTNAME72762;The French Refuse to Correct their Mistake!;;;;;;;;;;;;;x
EVTDESC72762;The French stand by Sardinia! They proclaim Istria belongs to Sardinia.;;;;;;;;;;;;;x
EVTOPTA72762;Let us teach these French cartography!;;;;;;;;;;;;;x
EVTNAME72763;The Question of the Italian Crown;;;;;;;;;;;;;x
EVTDESC72763;Although $COUNTRY$ has tried to control the Italian peninsula through the creation of Sardinia, Tuscany, and the Papal rump state, the fires of Italian nationalism continue to burn. Many in Paris are of the opinion that a unified Italy is impossible to avoid, and it is best that the Italian state be created peacefully through $COUNTRY_ADJ$ guidance rather through a bloody revolution. Others argued that a unified Italy will quickly grow out of our control. Either way a decision must be reached on what to do with Italy. The question then arises who shall rule the Italy. Should it be Piedmont in the north? Perhaps the legacy of Napoleonic rule rule in Piedmont will result in a loyal and capable subject? On the other hand, the rulers of Sicily were once of Bourbon blood, and it could be wise to keep things in the family. There are some who say the crown should to neither the Savoyards nor the Sicilians, but rather the Holy Father himself in Rome. And of course there are those boring old sods who want to keep the status quo.;;;;;;;;;;;;;x
EVTOPTA72763;To the Savoyards!;;;;;;;;;;;;;x
EVTOPTB72763;To the Sicilians!;;;;;;;;;;;;;x
EVTOPTC72763;To His Holiness the Pope!;;;;;;;;;;;;;x
EVTOPTD72763;For Napoleon's Sake! Keep the Status Quo!;;;;;;;;;;;;;x
EVTNAME72764;Sardinian Claims Rebuked;;;;;;;;;;;;;x
EVTDESC72764;The success of the Austrians in the recent war has led to the Sardinians revoking their claim over the peninsula of Istria. An embarrasment for $COUNTRY$ to be sure.;;;;;;;;;;;;;x
EVTOPTA72764;Well it was worth a try;;;;;;;;;;;;;x
EVTDESC72881;The plantation elite of Cuba have joined the Confederate cause.;;;;;;;;;;;;;x
EVTNAME72881;Cuba Joins the Confederacy;;;;;;;;;;;;;x
EVTOPTA72881;We will subdue them as well.;;;;;;;;;;;;;x
EVTNAME77000;Pontic Society;;;;;;;;;;;;;x
EVTDESC77000;In response to growing fears of persecution, and fuelled by the growing nationalist movements around Europe, the Pontic Greek people in our black sea region of Trapzon have seen the organization of a secret ‘Pontic society’ seeking independence from our rule.;;;;;;;;;;;;;x
EVTOPTA77000;Laughable.;;;;;;;;;;;;;x
EVTNAME77001;Pontic Revolt!;;;;;;;;;;;;;x
EVTDESC77001;The response to our attempts at driving the Christians from our lands have been met with resistance in the province of Trapzon, where the Pontic Greek have organized self-defence and resistance networks to combat our attempts. This has culminated with an open revolt against our rule.;;;;;;;;;;;;;x
EVTOPTA77001;No worry.;;;;;;;;;;;;;x
EVTOPTB77001;For Greece!;;;;;;;;;;;;;x
