CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
EVTNAME1211;Immoral Businesses-No Longer an Issue;Activités immorales—Problème réglé;Unmoralische Geschäfte—kein Problem mehr;;;;;;;;;;;x
EVTOPTA1211;Good;Bien;Gut;;;;;;;;;;;x
EVTDESC1212;By investing more money in crime fighting we have increased our ability to respond to machine politics. Machine Politics is in essence the bribery of mainly minorities by politicians using their influence. It was common to use the appointment for government jobs as a means of bribery within this system.;En investissant plus d'argent dans la lutte contre la criminalité, nous avons augmenté notre capacité à répondre au problème du clientélisme. Le clientélisme est en substance la corruption des minorités, principalement par les hommes politiques usant de leur influence. Il était courant d'utiliser la corruption pour la nomination à des emplois publics au sein de ce système.;Mehr Ausgaben in die Verbrechensbekämpfung haben zu besserer Reaktionsfähigkeit auf die Politikmaschinerie geführt. Beim Politikmaschinerie-System geht es um Bestechungsgelder, die Politiker mit Hilfe ihres Einflusses hauptsächlich Minoritäten zukommen lassen. Innerhalb dieses Systems war es gang und gäbe, Regierungsjobs zu Bestechungszwecken auszunutzen.;;;;;;;;;;;x
EVTNAME1212;Machine Politics-No Longer an Issue;Clientélisme—Problème réglé;Politikmaschinerie—kein Problem mehr;;;;;;;;;;;x
EVTOPTA1212;Good;Bien;Gut;;;;;;;;;;;x
EVTDESC1213;By investing more money in crime fighting we have increased our ability to respond to organized crime, such as the mafia. These kinds of organizations would otherwise result in lowered productivity in the province.;En investissant davantage dans la lutte contre le crime, nous avons été à même de mieux répondre au crime organisé, comme la mafia. Car ce genre d'organisation risquerait de réduire la productivité de la province.;Mehr Ausgaben für die Verbrechensbekämpfung führten zu einer besseren Reaktionsfähigkeit auf organisiertes Verbrechen wie z. B. die Mafia. Solche Organisationen verringern sonst die Produktion in der Provinz.;;;;;;;;;;;x
EVTNAME1213;Mafia-No Longer an Issue;Mafia—Problème réglé;Mafia—kein Problem mehr;;;;;;;;;;;x
EVTOPTA1213;Good;Bien;Gut;;;;;;;;;;;x
EVTDESC1214;The idea behind the rotten boroughs was to create such small voting districts that a certain victory could be won through plain bribery. By investing more money in crime fighting we have managed to deal with the over-representation of boroughs with a small number of electors.;L'idée était de créer ces petites circonscriptions électorales dans les bourgs pourris afin de vaincre la corruption ordinaire. En investissant plus d'argent dans la lutte contre la criminalité, nous avons réussi à faire face à la sur-représentation des arrondissements avec un petit nombre d'électeurs.;Das System der Rotten Boroughs erschuf so kleine Wahldistrikte, dass Wahlsiege durch Bestechung gewonnen werden konnten. Mehr Ausgaben für die Verbrechensbekämpfung führten zum Ende der Überrepräsentierung kleiner Wahlbezirke;;;;;;;;;;;x
EVTNAME1214;Rotten Boroughs-No Longer an Issue;Bourgs pourris—Problème réglé;Rotten Boroughs—kein Problem mehr;;;;;;;;;;;x
EVTOPTA1214;Good;Bien;Gut;;;;;;;;;;;x
EVTDESC1215;By investing more money in crime fighting we have been able to increase the number of control institutions, and thereby made it harder for politicians to use their power and influence for their personal wealth and glory. The militancy among the people in $PROVINCENAME$ should no longer increase so dramatically;En investissant plus d'argent dans la lutte contre la criminalité, nous avons été en mesure d'augmenter le nombre des institutions de contrôle, et donc nous avons rendu plus difficile pour les politiciens d'utiliser leur pouvoir et d'influencer par leur richesse personnelle et leur gloire. Le militantisme chez les personnes en $PROVINCENAME$ ne devrait plus augmenter de façon spectaculaire.;Mehr Ausgaben für die Verbrechensbekämpfung führten zu einer Steigerung der Anzahl von Kontrollinstitutionen, was es wiederum Politikern schwerer machte, ihre Macht und ihren Einfluss für persönlichen Reichtum und Ruhm auszunutzen. Die Militanz der Menschen in $PROVINCENAME$ sollte jetzt nicht mehr so dramatisch ansteigen;;;;;;;;;;;x
EVTNAME1215;Spoil System-No Longer a Problem;Système des dépouilles—Problème réglé;Verdorbenes System—kein Problem mehr;;;;;;;;;;;x
EVTOPTA1215;Good;Bien;Gut;;;;;;;;;;;x
EVTDESC1216;With an increased number of security personnel in $PROVINCENAME$, terrorists won’t find as many opportunities to strike and will also have a harder time hiding.;Grâce à l'augmentation du personnel de sécurité de $PROVINCENAME$, les terroristes auront moins d'occasions de frapper et plus de mal à se cacher.;Mit der größeren Zahl an Sicherheitspersonal in $PROVINCENAME$ haben es Terroristen nun schwerer, Gelegenheiten zum Verstecken und Zuschlagen zu finden.;;;;;;;;;;;x
EVTNAME1216;Terrorist Cells-No Longer an Issue;Cellules terroristes—Problème réglé;Terroristenzellen—kein Problem mehr;;;;;;;;;;;x
EVTOPTA1216;Good;Bien;Gut;;;;;;;;;;;x
EVTDESC1217;By increasing the amount of government investments into crime fighting we have managed to distribute the wealth in $PROVINCENAME$ more evenly. The gap between rich and poor is no longer as dramatic as it was some time ago.;En investissant davantage dans la lutte contre le crime, nous avons réussi à distribuer les richesses plus équitablement en $PROVINCENAME$. Le fossé entre les riches et les pauvres est moins important qu'il ne l'était.;Mehr Ausgaben in die Verbrechensbekämpfung haben zu einer gerechteren Verteilung des Reichtums in $PROVINCENAME$ geführt. Die Kluft zwischen Arm und Reich ist nicht mehr so breit wie noch vor kurzer Zeit.;;;;;;;;;;;x
EVTNAME1217;Trusts-No Longer an Issue;Cartels (Trusts)—Problème réglé;Trusts—kein Problem mehr;;;;;;;;;;;x
EVTOPTA1217;Good;Bien;Gut;;;;;;;;;;;x
EVTOPTB1806;My feelings precisely!;Voilà ce que je pense !;Das spricht mir aus dem Herzen!;;;;;;;;;;;x
EVTDESC2001;Foreign immigrants arriving in new countries often find themselves living together concentrated in relatively small areas, living in close proximity to, and seeking mutual support from, their national brethren, often forming little ‘ethnic enclaves’, such as New York’s ‘Little Italy’. $PROVINCENAME$ is no exception, as the immigrant community there has formed a just such a thing, complete with all the cultural, linguistic and culinary flavours of the immigrants’ homeland;"Les immigrants étrangers en provenance de nouveaux pays avaient tendance à se concentrer dans des quartiers relativement restreints et à vivre à proximité les uns des autres pour se soutenir, créant ainsi de petites ""enclaves ethniques"" comme ""Little Italy"" à New York. $PROVINCENAME$ n'y fait pas exception et cette communauté d'immigrants y a réinstauré les notes culturelles, linguistiques et culinaire de sa terre natale.";Ausländische Einwanderer finden sich in ihren neuen Ländern häufig stark konzentriert in relativ kleinen Gebieten wieder, wo sie in enger Nachbarschaft zu ihren Landsleuten leben und sich mit diesen gegenseitige Unterstützung bieten. Oftmals bilden sie 'ethnische Enklaven', wie beispielsweise New Yorks 'Little Italy'. $PROVINCENAME$ ist da keine Ausnahme, da die Einwanderergemeinde dort gerade solch eine Enklave mit allen kulturellen, linguistischen und kulinarischen Aspekten ihres Heimatlandes gebildet hat.;;;;;;;;;;;x
EVTNAME2001;Ethnic Flavour;;;;;;;;;;;;;x
EVTDESC2011;It has been twenty days. Twenty days without work, without money, without any chance to feed or clothe my family. Twenty days… Twenty days is an eternity when you have to rummage through the garbage to find something to eat. I don’t want to beg, I don’t want to steal, but twenty days without work…’\n \n Few immigrants, who left their country to live and work in $COUNTRY$, are able to find work.;;Es sind schon 20 Tage vergangen. 20 Tage ohne Arbeit, ohne Geld, ohne eine Möglichkeit, meine Familie zu ernähren oder zu kleiden. 20 Tage … 20 Tage sind eine Ewigkeit, wenn man die Mülltonnen nach Essbarem durchsuchen muss. Ich will nicht betteln oder stehlen, aber 20 Tage ohne Arbeit …'\n\nWenige Einwanderer, die ihr Land verließen, um in Ihrem Land zu leben und zu arbeiten, finden tatsächlich Arbeit.';;;;;;;;;;;x
EVTDESC2021;Romance is in the air in $PROVINCENAME$, where a marriage between one of $PROVINCENAME$’s immigrant sons, and a young $PROVINCECULTURE$ girl, is being celebrated by friends and family. Some decry the development as the end of $COUNTRY_ADJ$ civilization, but the young couple sure do look happy.\n \n Immigration is changing $PROVINCENAME$ in ways both big and small.;Il flotte un parfum de romantisme en $PROVINCENAME$ où, amis et familles célèbrent le mariage d'un fils d'immigrant avec une jeune fille du coin. Certains dénoncent ce mariage comme la fin de la civilisation $COUNTRY_ADJ$, mais le jeune couple semble aux anges. L'immigration modifie indéniablement le visage de $PROVINCENAME$.;In $PROVINCENAME$ liegt Romantik in der Luft: Freunde und Familie feiern die Hochzeit zwischen einem Einwanderersohn und einem jungen lokalen Mädchen. Manche verunglimpfen diese Entwicklung als das Ende der $COUNTRY_ADJ$ Zivilisation, aber das junge Paar sind auf jeden Fall sehr glücklich aus. Die Immigration verändert $PROVINCENAME$ im Großen wie im Kleinen.;;;;;;;;;;;x
EVTDESC2041;The many immigrants who have arrived in $PROVINCENAME$ have created a demand for housing. The construction of new homes must be speeded up when reports show that many immigrants share housing with up to ten or twenty people. This is a minor disaster as this could create epidemics, revolts and other disturbances.;Le nombre d'immigrants qui sont arrivés dans le pays a créé une forte demande pour le logement. La construction de nouveaux logements doit être accélérée car les rapports montrent que de nombreux immigrants partagent un logement avec un maximum de dix ou vingt personnes. Il s'agit d'un désastre mineur, car cela pourrait créer des épidémies, des révoltes et d'autres perturbations.;Die vielen ins Land strömenden Einwanderer haben einen Bauboom ausgelöst. Der Bau neuer Häuser muss beschleunigt werden, da Berichten zufolge viele Einwanderer sich zu zehnt oder zwanzigst ein Haus teilen. Dies ist eine kleine Katastrophe, da diese Umstände zu Epidemien, Revolten und anderen Unannehmlichkeiten führen könnten.;;;;;;;;;;;x
EVTDESC2051;The immigrants in $PROVINCENAME$ have gone out in a demonstration, protesting the lack of equal citizenship, and demanding equal recognition under the law for all $COUNTRY_ADJ$ citizens.;Les immigrants de $PROVINCENAME$ ont manifesté pour protester contre un traitement qu'ils jugent inégal et exiger la reconnaissance légale de tous les citoyens $COUNTRY_ADJ$.;Die Immigranten in $PROVINCENAME$ haben sich zu einer Demonstration zusammengefunden und protestieren gegen ihre eingeschränkten Bürgerrechte. Sie fordern die rechtliche Gleichberechtigung aller $COUNTRY_ADJ$ Bürger.;;;;;;;;;;;x
EVTDESC2071;‘I pledge allegiance, to the flag of $COUNTRY$, and to the government for which it stands’\n \n Not one eye dry in the audience in the $PROVINCENAME$ Civic Hall today, as some of our immigrants today took the pledge of allegiance, and confirmed their loyalty to the $COUNTRY_ADJ$ state.;Je prête allégeance au drapeau de $COUNTRY$ et au gouvernement qui le dirige.\n\nBeaucoup d'émotion aujourd'hui en $PROVINCENAME$, alors que nos immigrants ont prêté allégeance et confirmé leur loyauté envers l'État $COUNTRY_ADJ$.;Ich schwöre der Flagge und Regierung von $COUNTRY$ die Treue'.\n\nHeute blieb beim Publikum in $PROVINCENAME$ kein Auge trocken, als einige unserer Immigranten einen Treueschwur ablegten und ihre Loyalität für den $COUNTRY_ADJ$ Staat bekräftigten.;;;;;;;;;;;x
EVTDESC2081;Immigrants arriving in $STATENAME$ often have small means both in terms of money and in terms of opportunity. Many of them have wound up in $PROVINCENAME$’s poor quarters, and those quarters are increasingly taking on the characteristics of a ghetto. It could be a good idea to do something about these squalid living conditions, lest they worsen.;Les immigrants qui arrivent en $COUNTRY$ sont souvent démunis. Bon nombre d'entre eux se sont installés dans les quartiers pauvres de $PROVINCENAME$ et ceux-ci ressemblent de plus en plus à des ghettos. Il serait bon d'agir pour améliorer ces conditions de vie déplorable avant que la situation ne s'aggrave.;Neuankömmlingen in $COUNTRY$ fehlt es oft an Geld und Gelegenheiten. Viele von ihnen sind in den Armenvierteln von $PROVINCENAME$ gelandet, die zunehmend die Eigenschaften von Ghettos annehmen. Es wäre vielleicht eine gute Idee, etwas gegen diese verwahrlosten Lebensbedingungen zu unternehmen, sonst könnten sie schlechter werden.;;;;;;;;;;;x
EVTDESC2091;Newly arrived immigrants in $PROVINCENAME$ are finding it hard to assimilate into the broader $PROVINCECULTURE$ society, and many among the local population have come to view them as an alien presence. Immigrants live in separate areas of the city, go to separate schools and shops, and generally have very little contact with the extended community.;Les immigrants nouvellement arrivés en $PROVINCENAME$ ont bien du mal à s'intégrer à la population $COUNTRY_ADJ$, au sein de laquelle nombreux sont ceux à les considérer comme des étrangers. Les immigrants vivent dans les quartiers bien distincts de la ville, fréquentent des écoles et des magasins différents et ont, de manière générale, que très peu de contact avec la communauté au sens large.;Kürzlich eingetroffene Immigranten in $PROVINCENAME$ finden es schwierig, sich der breiteren $COUNTRY_ADJ$ Bevölkerung anzupassen, und viele Mitglieder der lokalen Bevölkerung nehmen sie mittlerweile aus ausländische Präsenz wahr. Einwanderer leben in gesonderten Stadtteilen, gehen auf andere Schulen und kaufen in anderen Geschäften ein. Generell haben sie kaum Kontakt zur allgemeinen Bevölkerung.;;;;;;;;;;;x
EVTDESC2101;Following an extended period of civil unrest in $PROVINCENAME$, local anti-immigrant sentiments have exploded into a full-scale riot. Shop windows have been smashed, and several of the recently arrived have been murdered, as immigrants are blamed for all manner of social ills, real or perceived;Suite à l'agitation civile dont a été victime $PROVINCENAME$, des sentiments xénophobes se sont manifestés au cours d'une manifestation d'envergure. Des portes de magasins ont été défoncées et plusieurs immigrants ont été assassinés, ceux-ci étant jugés comme responsables de tous les maux sociaux, réels ou non.;Nach längeren zivilen Unruhen in $PROVINCENAME$ ist die lokale Stimmung gegen Einwanderer nun in einem heftigen Aufstand explodiert. Da man die Immigranten für alle tatsächlichen und vermeintlichen sozialen Missstände verantwortlich macht, wurden mehrere der Neuankömmlinge ermordet. Außerdem wurden Schaufenster eingeworfen.;;;;;;;;;;;x
EVTDESC2500;One of our citizens was arrested today by police from a neighbouring country, charged with spying on their defensive installations along our mutual border. The only problem with the arrest is that the citizen in question was arrested, contrary to claims made by our neighbour, on our side of the border. The local Chief of Police has demanded from his colleague on the other side of the border that the $COUNTRY_ADJ$ national be immediately released, and that $COUNTRY$ be issued an official apology.;L'un de nos citoyens a été arrêté par la police d'un pays voisin et accusé d'espionner ses installations défensives le long de notre frontière commune. Le problème de cette arrestation réside dans le fait que le citoyen en question, contrairement aux dires de notre voisin, a été arrêté de notre côté de la frontière. Le chef local de la police a demandé à son collègue de l'autre côté de la frontière que le citoyen $COUNTRY_ADJ$ soit immédiatement libéré, et que $COUNTRY$ se voit délivrer des excuses officielles.;Heute wurde einer unserer Bürger in einem benachbarten Land von der Polizei verhaftet und der Ausspionierung ihrer Verteidigungsstellungen entlang unserer gemeinsamen Grenze angeklagt. Das einzige Problem an der Verhaftung ist, dass der fragliche Bürger entgegen der Behauptungen unseres Nachbarlandes auf unserer Seite der Grenz verhaftet wurde. Der lokale Polizeichef hat von seinem Kollegen auf der anderen Seite der Grenze die umgehende Freilassung des $COUNTRY_ADJ$ Staatsangehörigen und eine offizielle Entschuldigung von $COUNTRY$ verlangt.;;;;;;;;;;;x
EVTNAME2500;Border Incident;Incident frontalier;Grenzzwischenfall;;;;;;;;;;;x
EVTOPTA2500;Regardless of their actions, this can be used as a justification for war;Quels que soient leurs agissements, cela peut justifier une guerre.;Ungeachtet ihrer Aktionen könnte dies einen Krieg rechtfertigen.;;;;;;;;;;;x
EVTDESC3152;Austrian Independence Treaty re-established Austria as a sovereign state.;;;;;;;;;;;;;x
EVTNAME3152;Independence of Austria;;;;;;;;;;;;;x
EVTOPTB3152;We refuse it!;;;;;;;;;;;;;x
EVTDESC4432;More and more people flock to Ezorongondo and they started calling it, in every language, the Whale Bay or Walvis Bay.;;;;;;;;;;;;;x
EVTNAME4432;The Walvis Bay;;;;;;;;;;;;;x
EVTOPTA4432;We better rename it then.;;;;;;;;;;;;;x
EVTDESC4436;The plight of an immigrant family that has spent three years trying to get permission for relatives to join them in $COUNTRY$ has recently come to the attention of the government. The family meets all criteria for immigration except for one: the quotas have reached their limit, and officials have no recourse but to sometimes deny those who would otherwise be welcome. $COUNTRY_ADJ$ expatriates in other countries have held demonstrations against the policy, claiming it is based in racism and old-fashioned thinking. Conservatives say it is the only way to prevent immigrants from overrunning the system and causing chaos.;;;;;;;;;;;;;x
EVTNAME4436;Immigration Quotas Questioned;;;;;;;;;;;;;x
EVTDESC4437;‘We have lived in $COUNTRY$ our entire lives. We arrived here as children, and we speak no other language and know no other way. Yet we are not $COUNTRY_ADJ$ citizens.’\n \n $COUNTRY_ADJ$ immigration policies currently make it impossible for someone not born in this country to become a citizen, yet recently the question has arisen whether the government should re-examine this policy.;;;;;;;;;;;;;x
EVTNAME4437;$COUNTRY_ADJ$ Naturalization;;;;;;;;;;;;;x
EVTDESC4438;‘I came to $COUNTRY$ fifteen years ago, leaving behind starvation and worse. Now I am a $COUNTRY_ADJ$ citizen, as are my children, and I could not be prouder to fight for my new homeland.’\n \n The story of a naturalized immigrant who has become a veteran and $COUNTRY_ADJ$ patriot has been making the rounds in $CAPITAL$ newspapers this month. It is an inspiring story, and one we could perhaps capitalize on.;;;;;;;;;;;;;x
EVTNAME4438;A Proud Citizen;;;;;;;;;;;;;x
EVTDESC4439;A group of ‘concerned citizens’ has organized a historical society in the capital, ostensibly pledged towards providing support for $COUNTRY_ADJ$ families with a long history of residency in the country. In truth, the society exists to oppose immigration laws and actively supports their repeal. Several members of the society have high standing in the government and have been asking for support.;;;;;;;;;;;;;x
EVTNAME4439;The $COUNTRY_ADJ$ Historical Society;;;;;;;;;;;;;x
EVTDESC6055;Before great numbers of Boers departed from the Cape on the Great Trek, there were a few brave souls who ventured into the interior of Southern Africa in small groups and founded communities far from any colonial authority. The first of these settlements was founded between the Vaal and Vet Rivers after the land was ceded to a group of Voortrekkers under the leadership of Andries Pretorius by the chief of the Tswana tribe, Makwana in 1836. In exchange for this land, Pretorius promised to protect Chief Makwana’s tribe against the nearby Basotho tribes, who regularly raided the Tswana and Taung tribes, in addition Makwana was given 42 cattle in compensation by the Trekboers.;;;;;;;;;;;;;x
EVTNAME6055;Voorste Mense;;;;;;;;;;;;;x
EVTOPTA6055;We give glory to God for this new home in the wilderness.;;;;;;;;;;;;;x
EVTDESC6056;After the Trekboers settled the land between the Vet and Vaal rivers in 1836, population growth lead the realization of a need for an actual centralized settlement for their new land. However there was a prolonged argument to where to establish this new capital among the Trekboers. Eventually in the year $YEAR$ a vote was held by the local Burgers to determine the town’s location with Andries Pretorius’s group winning and giving the new town the name of Winburg, after the Dutch word winnen (to win). The town grew to become a religious centre for Voortrekkers.;;;;;;;;;;;;;x
EVTNAME6056;Founding of the town of Winburg;;;;;;;;;;;;;x
EVTOPTA6056;Well now that is finally settled!;;;;;;;;;;;;;x
EVTDESC6057;Now that $COUNTRY$ had established a protectorate over the whole of the lands of the Matabele, it is best that we further move to place the surrounding land under our benevolent protection to better secure our borders. Expanding our frontiers north to the Zambezi and east to the Munyati and Runde rivers will facilitate this objective as well as opening new lands for colonization and economic development for our aspiring colonists.;;;;;;;;;;;;;x
EVTNAME6057;Consolidating the Matabeleland Protectorate;;;;;;;;;;;;;x
EVTOPTA6057;We sons of Africa should be the ones who civilize this land!;;;;;;;;;;;;;x
EVTDESC6058;Now that $COUNTRY$ secured the lands between the Limpopo and the Munyati and Runde rivers, it is time to invest further in our newest colonial territory by expanding our protectorate to include the highlands east of the Runde as well as the Umwukwe Range that stretch from the Munyati to the Zambezi before one of the greedy colonial powers of Europe stakes their own claims to the area in their insatiable lust for African land.;;;;;;;;;;;;;x
EVTNAME6058;Consolidating the Mashonaland Protectorate;;;;;;;;;;;;;x
EVTOPTA6058;Better for the natives to be under Boer law than European tyranny!;;;;;;;;;;;;;x
