CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
tut_0a_19;Most of the action takes place on the World Map, here you can see countries, buildings, and troops. You can a scroll the map by moving your mouse to the edge of the world, and you can zoom by using the mouse wheel. Try this for a bit then click next.;L'action se déroule principalement sur la carte du monde où sont représentés les pays, les bâtiments et les troupes. Pour faire défiler la carte, déplacez la souris vers le bord du monde et pour effectuer un zoom, utilisez la molette de la souris. Essayez, puis cliquez sur Suivant.;Die meisten Aktionen finden auf der Weltkarte statt. Hier können Sie die Länder, Gebäude und Truppen sehen. Wenn Sie Ihren Mauszeiger an den Rand der Welt bewegen, können Sie die Karte scrollen. Mit dem Mausrad können Sie sie vergrößern und verkleinern. Probieren Sie dies ein bisschen aus und klicken Sie dann auf Weiter.;;La mayor parte de la acción transcurre en el Mapa del mundo. Aquí puedes ver países, edificios y tropas. Puedes moverte por el mapa con el ratón hasta llegar al borde del mundo, y puedes ampliarlo con la rueda del ratón. Pruébalo un rato y después haz clic en Siguiente.;;;;;;;;;x
tut_0a_2;This is an introduction to Victoria 2, a Grand Strategy Game mainly set in the 19th Century. This was the era when the modern world was born, old empires died and new ones rose to power, new technologies revolutionized the way people and nations lived, new ideologies ripped nations apart or forged them stronger than ever before and all this was powered by the massive Industrial Revolution.\nSo where do you come into all this? Click next to find out.;Victoria 2 est un grand jeu de stratégie dont l'action se déroule principalement au XIXe siècle. Nous sommes au début de l'ère moderne, les empires ont cédé la place à de nouvelles puissances, de nouvelles technologies ont révolutionné la vie des gens et des nations, de nouvelles idéologies ont déchiré des nations et en ont renforcé d'autres, tout cela sous l'impulsion de la révolution industrielle.\nAlors, où intervenez-vous dans ce contexte ? Pour en savoir plus, cliquez sur Suivant.;Dies ist eine Einführung zu Victoria 2, einem Großstrategiespiel, das hauptsächlich im neunzehnten Jahrhundert spielt. In dieser Ära wurde die moderne Welt geboren, und alte Reiche gingen zugrunde während neue an die Macht kamen. Neue Technologien revolutionierten das Leben der Menschen und neue Ideologien zerrissen ganze Nation oder schweißten sie noch stärker zusammen als jemals zuvor. Die Triebkraft hinter all dem war die massive industrielle Revolution.\nWelche Rolle werden Sie spielen? Finden Sie es heraus, indem Sie auf Weiter klicken.;;Esta es una introducción a Victoria 2, un gran juego de estrategia, ambientado principalmente en el S.XIX. Esta fue la era en la que nació el mundo moderno, los viejos imperios murieron y los nuevos alcanzaron el poder, nuevas tecnologías revolucionaron el modo en el que la gente y las naciones vivían, nuevas ideologías destrozaron naciones o las fortalecieron más que nunca, y todo esto impulsado por una Revolución Industrial a gran escala.\n¿Y dónde intervienes tú en todo esto? Para descubrirlo, haz clic en Siguiente.;;;;;;;;;x
tut_0a_20;Lost?;Perdu ?;Verlaufen?;;¿Perdido?;;;;;;;;;x
tut_0a_21;You can navigate easier in the world by using the mini map, just click anywhere on it to jump to where you are going. There is also a Find Province or Country function available that helps you find where you want to go, use this now to get back to Belgium.;Pour naviguer plus facilement dans le monde, utilisez la minicarte. Cliquez n'importe où sur la minicarte pour accéder à l'emplacement de votre choix. Une fonction de recherche de province ou de pays est également disponible pour vous aider à vous repérer. Utilisez-la pour revenir en Belgique.;Mit Hilfe der Minikarte können Sie sich auf der Welt besser zurechtfinden. Klicken Sie dort auf einen beliebigen Ort und Sie springen sofort dorthin. Auch mit der Suchfunktion für Provinzen oder Länder können Sie Ihre Zielorte ausfindig machen. Benutzen Sie sie nun, um nach Belgien zurückzukehren.;;Puedes navegar más fácilmente por el mundo usando el minimapa. Solo tienes que hacer clic en cualquier parte del mapa para dirigirte allí. También hay una función disponible de Buscar provincia o país que te ayuda a encontrar los lugares a los que quieres ir. Úsala para volver a Bélgica.;;;;;;;;;x
tut_0a_22;Map modes;Modes d'affichage de la carte;Kartenmodi;;Modos de mapa;;;;;;;;;x
tut_0a_23;"To help you understand the world we live in there are a number of map modes that change the appearance of the map. We are currently in the Terrain Map Mode; we can swap to Political Map Mode to better see which provinces are controlled by which nations. Do this.";Pour vous aider à comprendre le monde dans lequel vous vivez, plusieurs modes d'affichage de la carte sont disponibles. Vous êtes actuellement en mode Carte géographique, mais vous pouvez passer en mode Carte politique pour savoir quelles nations contrôlent telle ou telle province. Allez-y.;Für Ihr besseres Verständnis der Spielwelt gibt es eine Reihe von Kartenmodi, die das Erscheinungsbild der Karte verändern. Wir befinden uns derzeit im Gelände-Kartenmodus. Wechseln Sie nun zum Politik-Kartenmodus, damit wir besser sehen können, welche Provinzen von welchen Nationen kontrolliert werden. Machen Sie das jetzt.;;Para ayudarte a entender el mundo en el que vivimos, hay unos modos de mapa que cambian la apariencia del mapa. Actualmente estamos en el Modo de mapa de terreno, y podemos cambiar al Modo de mapa político para ver mejor qué naciones controlan cada provincia. Haz esto.;;;;;;;;;x
tut_0a_24;The Passage of Time;L'écoulement du temps;Der Zeitablauf;;El paso del tiempo;;;;;;;;;x
tut_0a_25;The game is currently paused. When the game is paused you can issue orders and interact with all aspects of the game, when you are done issuing orders you can unpause the game and things will start to happen.;Vous êtes actuellement en mode Pause, mode vous permettant de donner des ordres et d'intervenir sur tous les aspects du jeu. Lorsque vous quittez le mode Pause pour reprendre le jeu, les événements commencent à se produire.;Das Spiel ist momentan pausiert. Wenn das Spiel pausiert ist, können Sie Befehle erteilen und mit allen Spielaspekten interagieren. Wenn Sie damit fertig sind, können Sie das Spiel fortsetzen.;;La partida está actualmente detenida. Cuando la partida está detenida puedes dar órdenes e interactuar con todos los aspectos del juego.Pero cuando hayas acabado de dar órdenes, podrás reanudar la partida y empezarán a ocurrir cosas.;;;;;;;;;x
tut_0a_26;You can see that the current date is January 1st, 1836. Next to the date you see a pause symbol and a plus and minus sign. By clicking the pause symbol, you can start time passing and by using the + and -sign you can increase or decrease how fast time moves. It’s also important to know that you can pause and unpause by clicking Space. Try unpausing the game now.;Nous sommes le 1er janvier 1836. Près de la date se trouve le symbole Pause ainsi qu'un signe plus et moins. Cliquez sur le symbole Pause pour que le temps s'écoule à nouveau et utilisez les signes + et—pour augmenter ou réduire la vitesse d'écoulement du temps. Vous pouvez également utiliser la touche espace de votre clavier pour mettre le jeu en pause et le relancer. Essayez de quitter le mode Pause pour reprendre le jeu.;Das aktuelle Datum ist der erste Januar 1836. Neben dem Datum sehen Sie das Pausensymbol und ein Plus- bzw. ein Minuszeichen. Durch Klicken auf das Pausensymbol können Sie das Spiel fortsetzen, mit + und—können Sie einstellen, wie schnell die Spielzeit abläuft. Beachten Sie, dass Sie das Spiel auch mit der Leertaste pausieren und fortsetzen können. Setzen Sie das Spiel nun fort.;;Observa que la fecha actual es 2 de enero de 1836. Junto a la fecha, puedes ver un símbolo de pausa y los símbolos de más y menos. Si haces clic en el símbolo de pausa, el tiempo se pone en marcha, y con los símbolos de más y menos, puedes aumentar o disminuir la velocidad a la que se mueve el tiempo. También es importante que sepas que puedes detener el juego y reanudarlo pulsando la barra espaciadora. Ahora trata de reanudar la partida.;;;;;;;;;x
tut_0a_27;Things going on.;Des événements se produisent dans le monde entier.;Das Spiel läuft weiter.;;Empiezan a pasar cosas.;;;;;;;;;x
tut_0a_28;There are going to be a lot of things going on in the world. Some things influence you and some do not. There are different ways to find out what goes on:;Parmi ces événements, certains ont une influence sur vous et d'autres pas. Il existe différents moyens de savoir ce qui se passe :;In der Welt passieren viele Dinge. Einige davon können Sie beeinflussen, manche nicht. Sie können sich vom Spiel auf verschiedene Arten benachrichtigen lassen:;;Van a ocurrir muchas cosas en el mundo, algunas te influirán y otras no. Hay diferentes modos de descubrir lo que pasa ahora mismo:;;;;;;;;;x
tut_0a_29;Popups—These are large intrusive messages in the centre of the screen, this should be important stuff.;Popups : il s'agit de grands messages importants qui apparaissent au centre de l'écran.;Popups—Dies sind große, extrem auffällige Meldungen in der Bildschirmmitte, also wohl etwas Wichtiges.;;Ventanas emergentes. Se trata de mensajes grandes que aparecen en el centro de la pantalla. Suelen ser sucesos importantes.;;;;;;;;;x
tut_0a_3;Your Nation;Votre nation;Ihre Nation;;Tu nación;;;;;;;;;x
tut_0a_30;Message Icons—Here can messages be displayed that might be important to you but does not always require your immediate attention.;Icônes de message : messages potentiellement importants mais ne nécessitant pas toujours votre attention immédiate.;Nachrichtensymbole—Dies sind Nachrichten, die für Sie wichtig sein könnten, die aber nicht Ihre unmittelbare Aufmerksamkeit erfordern.;;Iconos de mensaje. Muestran los mensajes que pueden ser importantes para ti, aunque no siempre requieren tu atención inmediata.;;;;;;;;;x
tut_0a_31;Message Log—Here you can read things that are less important, but still interesting.;Journal des messages : autres messages, pas aussi importants mais néanmoins intéressants.;Nachrichten-Log—Hier sollten alle anderen Nachrichten platziert sein. Nicht so wichtig, aber immer noch interessant.;;Historial de mensajes. Aquí puedes ver asuntos que son menos importantes, pero aún así son interesantes.;;;;;;;;;x
tut_0a_32;Diplomatic Icons—These are important. Here are all the diplomatic suggestions you get from other nations. To find out more and take action, you left click, if you just want to dismiss them out of hand, right-click on them.;Icônes diplomatiques : il s'agit de toutes les propositions diplomatiques importantes que vous recevez des autres nations. Pour en savoir plus et intervenir, faites un clic gauche. Pour les ignorer, faites un clic droit.;Diplomatiesymbole—Sehr wichtig. Hier sind alle diplomatischen Vorschläge, die Sie von anderen Nationen erhalten. Per Linksklick erfahren Sie mehr und können aktiv werden, zur Ablage der betreffenden Nachricht rechtsklicken Sie.;;Iconos diplomáticos. Son importantes. Aquí aparecen todas las sugerencias diplomáticas que obtienes de otras naciones. Para descubrir más cosas y emprender una acción, haz clic izquierdo, y si quieres descartarlos, haz clic derecho.;;;;;;;;;x
tut_0a_33;Except for the diplomatic icons, you can change how different messages behave. Maybe you think that a ruler change in another nation deserves a popup. You can do this by just rick-clicking on them or changing their behaviour under the settings menu.;Hormis les icônes diplomatiques, vous pouvez modifier le type d'affichage des différents messages. Peut-être estimez-vous qu'un changement de dirigeant dans une autre nation mérite un popup. Pour ce faire, faites un clic droit ou apportez vos modifications sous le menu des paramètres.;Außer den Diplomatiesymbolen können Sie die Eigenschaften aller Nachrichtentypen verändern. Vielleicht denken Sie, dass ein bestimmter Herrscher einer anderen Nation eine Popup-Meldung wert ist … Dies erreichen Sie durch Rechtsklick auf die betreffende Nachricht, oder indem Sie ihr Verhalten im Menü Einstellungen verändern.;;Excepto para los iconos diplomáticos, puedes cambiar cómo aparecen los diferentes mensajes. Puede que pienses que un cambio de gobernante en otra nación merezca una ventana emergente. Para ello, solo has de hacer clic derecho sobre ellos, o cambiar su funcionamiento en el menú de configuración.;;;;;;;;;x
tut_0a_34;It appears the Netherlands has declared war on us, we must deal with this. Click next to continue.;Apparemment, la Belgique vous a déclaré la guerre. Vous devez réagir. Cliquez sur Suivant pour continuer.;Anscheinend haben uns die Niederlande den Krieg erklärt. Wir müssen uns darum kümmern. Klicken Sie zum Fortfahren auf Weiter.;;Parece que Holanda nos ha declarado la guerra, así que debemos ocuparnos de ello. Haz clic en Siguiente para continuar.;;;;;;;;;x
tut_0a_4;In Victoria 2 you will take command of a country that you will guide through these turbulent times. In this tutorial we have chosen Belgium, a good nation to start with due to its rather limited size but significant potential, significant since it had already started industrializing when we come into the game.;Dans Victoria 2, vous prenez les rênes d'un pays pour le guider au travers de périodes tourmentées. Dans ce didacticiel, nous avons choisi la Belgique, nation idéale pour commencer compte tenu de sa taille relativement réduite et de son potentiel important puisqu'elle a déjà commencé à s'industrialiser lorsque le jeu débute.;In Victoria 2 übernehmen Sie das Kommando über ein Land, das Sie dann durch diese turbulente Zeit steuern. In diesem Tutorial haben wir Belgien ausgewählt, ein aufgrund seiner geringen Größe aber trotzdem enormen Potenzials gutes Startland. Wichtig ist vor allem, dass dort die Industrialisierung bei Spielbeginn schon begonnen hat.;;En Victoria 2, te pondrás al mando de un país al que guiarás a través de estos tiempos turbulentos. En este tutorial hemos elegido Bélgica, una buena nación para empezar debido a su tamaño bastante limitado, pero con un gran potencial, sobre todo porque ha iniciado ya su proceso de industrialización cuando empieza el juego.;;;;;;;;;x
tut_0a_4b;In the upper left corner, you can see the flag of the nation you have chosen as well as its ranking in the world, climbing up in this ranking is an important goal in the game…\nClick next to continue.;En haut à gauche flotte le drapeau de la nation que vous avez choisie ainsi que son rang mondial, un des objectifs du jeu étant d'améliorer ce rang.\nCliquez sur Suivant pour continuer.;In der oberen linken Bildschirmecke sehen Sie die Flagge Ihrer Nation und ihren Rang in der Welt. Der Aufstieg in dieser Rangliste ist ein wichtiges Spielziel.\nKlicken Sie zum Fortfahren auf Weiter.;;En la esquina superior izquierda, puedes ver la bandera de la nación que has elegido así como su posición en el mundo. Ascender en esta clasificación es un objetivo importante en el juego…\nHaz clic en Siguiente para continuar.;;;;;;;;;x
tut_0a_5;Guiding Your Nation;Guider votre nation;Führung Ihrer Nation;;Guiar a tu nación;;;;;;;;;x
tut_0a_6;In Victoria 2 you have a number of tools to influence your nation’s destiny. In Victoria 2 many of these are very indirect, you change laws and taxes and over time there will be consequences to your actions. To interact with your nation, you have 8 screens that are opened by clicking buttons in the Top Bar, in the Top Bar you can also gain important, at a glance information, about the state of your nation.\nThe 8 screens are:;Victoria 2 comprend différents outils qui permettent d'influencer le destin de vos nations. Cette influence est généralement indirecte;In Victoria 2 stehen Ihnen einige Werkzeuge zur Verfügung, mit denen Sie das Schicksal Ihres Landes beeinflussen können. In Victoria 2 funktionieren viele dieser Werkzeug sehr indirekt: Sie ändern Gesetze und Steuern, und im Laufe der Zeit entwickeln sich Konsequenzen auf Ihre Aktionen. Zur Interaktion mit Ihrer Nation stehen Ihnen acht Bildschirme zu Verfügung, die Sie durch Anklicken von Schaltflächen in der Kopfleiste aufrufen können. In der Kopfleiste können Sie zudem wichtige Informationen über den Status Ihrer Nation ablesen.\nDie Bildschirme drehen sich um:;;En Victoria 2, dispones de una serie de herramientas para influir en el destino de tu nación. En Victoria 2, muchas de estas son indirectas, cambias leyes e impuestos y, con el tiempo, comprobarás que tus acciones tienen consecuencias. Para interactuar con tu nación, dispones de 8 pantallas que se abren haciendo clic en botones de la Barra Superior. En ella también tienes acceso a la información sobre el estado de tu nación.\nLas 8 pantallas son:;;;;;;;;;x
tut_0a_7;Production—Here you will find things about industries and the production of goods, the engine of your industrializing economy.;Production : cet écran présente différentes informations sur les industries et la production de marchandises, moteur de votre économie en cours d'industrialisation.;Produktion—Hier finden Sie Informationen über Industrien und die Produktion von Gütern, dem Motor Ihrer Wirtschaft.;;Producción. En ella encontrarás cosas como las industrias y la producción de bienes, el motor de tu economía de industrialización.;;;;;;;;;x
tut_0a_8;Budget—Money makes the world go around and so it does in Victoria 2. In the Budget Screen you control taxes and expenses.;Budget : l'argent fait tourner le monde et Victoria 2. L'écran Budget vous permet de contrôler les impôts et les dépenses.;Haushalt—Geld regiert die Welt, und das ist auch bei Victoria 2 nicht anders. Im Haushaltsbildschirm können Sie Steuern und Ausgaben kontrollieren.;;Presupuesto. El dinero hace que el mundo gire, y así ocurre en Victoria 2. Aquí controlas los impuestos y los gastos.;;;;;;;;;x
tut_1a_1;The Military;L'armée;Das Militär;;El ejército;;;;;;;;;x
tut_1a_10;The supply status of your army. Each army needs certain items to function properly, these items will be automatically collected form your stockpile.\nIf you fail to provide these items this will negatively influence reinforcement rate and the rate at which organization is regained.;Le statut de ravitaillement de votre armée. Chaque armée a besoin de certaines ressources pour être opérationnelle, à défaut de quoi l'envoi de renforts et la réorganisation sont plus lents. \nCes ressources sont automatiquement fournies par vos réserves.;Der Versorgungsstatus Ihrer Armee. Jede Armee benötigt bestimmte Güter zur Beibehaltung ihrer Einsatzbereitschaft. Diese Güter werden automatisch aus Ihrem Nationalvorrat abgezogen.\nWenn Sie diese Güter nicht bereitstellen können, verlangsamen sich Ihre Verstärkungen und die Organisation erholt sich weniger schnell.;;El estado de suministros de tu ejército. Cada ejército necesita ciertos materiales para funcionar correctamente. Estos materiales se recogen automáticamente y componen tu reserva.\nSi no consigues estas reservas, esto influirá negativamente en el ritmo de los refuerzos y en el ritmo en que recuperas la organización.;;;;;;;;;x
tut_1a_11;Take a moment and hover your mouse over the icons in the unit view to gain more information.;Pour afficher plus d'informations, passez votre souris sur les icônes de la vue Unité.;Nehmen Sie sich einen Moment Zeit und bewegen Sie Ihren Mauszeiger zur Anzeige zusätzlicher Informationen auf die Symbole in der Einheitenansicht.;;Tómate un momento y pasa tu ratón por encima de los iconos en vista de unidad para obtener más información.;;;;;;;;;x
tut_1a_12;Splitting;Division;Aufteilung;;División;;;;;;;;;x
tut_1a_13;To keep the Dutch occupied we should send some units to the border. We shouldn’t leave the capital undefended however so we should split our army.;Pour occuper les Hollandais, vous devez envoyer quelques unités à la frontière. Mais si vous ne voulez pas laisser votre capitale sans défenses, il convient de diviser votre armée.;Zur Beschäftigung der Holländer sollten wir einige Einheiten zur Grenze schicken. Da wir die Hauptstadt aber nicht unverteidigt lassen sollten, müssen wir unsere Armee aufteilen.;;Para mantener a los holandeses ocupados, deberíamos enviar algunas unidades a la frontera. No deberíamos dejar a la capital sin defensas, aunque para ello tendríamos que dividir nuestro ejército.;;;;;;;;;x
tut_1a_14;Splitting;Division;Aufteilung;;División;;;;;;;;;x
tut_1a_15;A new army has now been created and you can see the reorganization interface. To fill the army with units, move the subunits you want by clicking the marked buttons. Try moving one unit over to the new Army.;Une nouvelle armée a été créée et l'interface de réorganisation est affichée. Vous devez maintenant ajouter des unités à l'armée. Déplacez les sous-unités de votre choix en cliquant sur les boutons correspondants. Déplacez une unité vers la nouvelle armée.;Eine neue Armee wurde erstellt, die Sie sich im Reorganisations-Interface ansehen können. Nun müssen wir die Armee mit Einheiten füllen. Verschieben Sie die gewünschten Untereinheiten durch Anklicken der markierten Schaltflächen. Versuchen Sie, eine Einheit in die neue Armee zu verschieben.;;Has creado un nuevo ejército y puedes ver la interfaz de reorganización. Para llenar el ejército de unidades, mueve las subunidades que quieras haciendo clic en los botones marcados. Prueba a mover una unidad sobre el nuevo ejército.;;;;;;;;;x
tut_1a_15a;Please click the split army icon.;Cliquez sur l'icône de division de l'armée.;Klicken Sie nun auf das Armee aufteilen-Symbol.;;Haz clic en el icono de dividir ejército.;;;;;;;;;x
tut_1a_16;Merging;Fusion;Zusammenfügen;;Combinar;;;;;;;;;x
tut_1a_17;Well done, Brussels should now have 2 armies. You can also notice the small flag next to the waving Belgian flag next to your armies. This indicates that there is more than one army here.;Bravo, Bruxelles possède maintenant deux armées. Outre le drapeau belge, un petit drapeau accompagne désormais vos armées. Celui-ci indique l'existence de plusieurs armées.;Gut gemacht, in Brüssel sollte es nun zwei Armeen geben. Dies können Sie auch daran sehen, dass sich neben der im Wind flatternden belgischen Flagge eine weitere, kleinere Flagge befindet. Die zweite Flagge zeigt an, dass sich hier mehr als eine Armee befindet.;;Bien hecho, Bruselas ahora debería tener dos ejércitos. Fíjate que ahora hay una pequeña bandera junto a la bandera belga, próxima a tus ejércitos. Esto indica que aquí hay más de un ejército.;;;;;;;;;x
tut_1a_17a;However, the Dutch are probably going to run over this army, we should re-join it. First select both units in the province by dragging a box around them. If you select any units outside the province of Brussels, just press Escape on your keyboard and try again.;Mais il est temps de rejoindre cette armée avant qu'elle ne se fasse écraser par les Hollandais. Sélectionnez les deux unités de la province en faisant glisser un cadre autour d'elles. Si vous sélectionnez accidentellement une unité située en dehors de la province de Bruxelles, appuyez sur la touche Échap de votre clavier et recommencez.;Weil die Holländer diese Armee aber vermutlich überrennen werden, sollten wir sie wieder zusammenfügen. Wählen Sie zuerst beide Einheiten in der Provinz aus, indem Sie ein Kästchen um sie ziehen. Sollten Sie dabei Einheiten außerhalb der Provinz Brüssel auswählen, drücken Sie einfach die Taste Esc auf Ihrer Tastatur und versuchen es erneut.;;Sin embargo, es probable que los holandeses ganen a este ejército, así que vamos a reincorpóralo. Primero selecciona ambas unidades en la provincia arrastrando un recuadro a su alrededor. Si seleccionas unidades fuera de la provincia de Bruselas, pulsa la tecla Esc en tu teclado y vuelve a intentarlo.;;;;;;;;;x
tut_1a_18;After selecting the units, press the Merge button.;Après avoir sélectionné les unités, cliquez sur le bouton Fusionner.;Klicken Sie nach der Auswahl der Einheiten auf die Schaltfläche Zusammenfügen.;;Después de seleccionar las unidades, haz clic en el botón Combinar.;;;;;;;;;x
tut_1a_2;Welcome to the tutorial covering the military aspect of Victoria 2.\nYou are in command of Belgium, a small nation with great potential. There is a problem however, your Dutch neighbours have just declared war.;Bienvenue dans le didacticiel consacré à l'aspect militaire de Victoria 2.\nVous êtes aux commandes de la Belgique, une petite nation au grand potentiel. Mais vous avez un problème : vos voisins hollandais viennent de vous déclarer la guerre.;Willkommen zum Militär-Tutorial von Victoria 2.\nSie haben das Kommando über Belgien, einer kleinen Nation mit großem Potential. Es gibt aber ein Problem, denn Ihre holländischen Nachbarn haben Ihnen gerade den Krieg erklärt.;;Bienvenido al tutorial que cubre el aspecto militar de Victoria 2.\nEstás al mando de Bélgica, una nación pequeña con un gran potencial. Sin embargo, hay un problema, tus vecinos holandeses acaban de declararte la guerra.;;;;;;;;;x
tut_1a_20;Moving a unit;Déplacement d'une unité;Bewegen einer Einheit;;Mover una unidad;;;;;;;;;x
