EVTDESC10100;Phytophthora infestans, the dreaded potato blight, has struck one of our farming provinces: $PROVINCENAME$. Starving smallholders, and in some places driving whole families from their homes, the potato blight has caused a localized famine that threatens to spread.;;;;;;;;;;;;;x
EVTNAME10100;The Blight of $YEAR$;Le mildiou de $YEAR$;Die Kartoffelfäule von $YEAR$;;;;;;;;;;;x
EVTOPTA10100;Let them eat cake!;Qu'ils se débrouillent !;Sollen sie Kuchen essen!;;;;;;;;;;;x
EVTOPTB10100;Spare no effort in relieving the local farmers.;Mettons tout en œuvre pour soulager les fermiers.;Lokalen Bauern mit aller Kraft helfen.;;;;;;;;;;;x
EVTDESC10105;And while our people still labour under ghastly conditions in the fields, what has our government done to relieve the starving farmers affected this very year by the dreaded Potato blight? Economic freedom could allow for the import of ersatz foodstuffs, but privileges long established must, apparently, be maintained.’\n \n Liberal sympathizers have come out of the woodwork both locally and in parliament, criticizing our government for its inability to handle the Potato Blight that recently struck one of our provinces. If the liberals become too strong, they may very well conspire again to ferment revolution. We should also consider dispatching troops to provinces where we see Liberal Agitation.;Et alors que les nôtres s'échinent aux champs que fait notre gouvernement pour venir en aide aux fermiers qui meurent de faim en cette période de famine ? La liberté économique permet l'importation de denrées alimentaires, mais visiblement, les privilèges établis depuis longtemps doivent perdurer. \n\nLes sympathisants libéraux sont sortis d'on ne sait où, localement et au parlement, et ont critiqué notre gouvernement pour son incapacité à juguler le mildiou de la pomme de terre qui a récemment frappé l'une de nos provinces. Si les libéraux deviennent trop puissants, ils pourraient bien conspirer en faveur d'une révolution. Nous devrions également envisager l'envoi de troupes dans les provinces où les libéraux s'agitent.;Und was hat unsere Regierung getan, um den Hunger leidenden Bauern zu helfen, die Jahr für Jahr von dieser fürchterlichen Kartoffelplage getroffen werden und unter entsetzlichen Bedingungen auf den Feldern schuften? Handelsfreiheit könnte den Import von anderen Lebensmitteln ermöglichen, aber anscheinend müssen seit Langem geltende Privilegien beibehalten werden.'\n\nLiberale Sympathisanten sind vor Ort und im Parlament aus ihren Löchern gekrochen und kritisieren unsere Regierung dafür, der Kartoffelplage, die vor Kurzem eine unserer Provinzen getroffen hat, nicht Einhalt bieten zu können. Wenn die Liberalen zu stark werden, könnten sie durchaus wieder eine Revolution anzetteln. Wir sollten uns überlegen, Truppen in Provinzen zu entsenden, in denen wir liberale Bewegungen ausmachen.;;;;;;;;;;;x
EVTNAME10105;Potato Famine Debated;Grande Famine débattue;Kartoffel-Hungersnot debattiert;;;;;;;;;;;x
EVTOPTA10105;Suppress them in parliament and hope that the countryside stays calm;Évincez-les du parlement en espérant que les campagnes restent calmes.;Unterdrückt sie im Parlament. Hoffentlich bleibt es auf dem Land dann ruhig.;;;;;;;;;;;x
EVTOPTB10105;Let them have their say in parliament, and the effects might dissipate;Laissez-les s'exprimer au parlement. La situation devrait s'arranger.;Lasst sie im Parlament zu Wort kommen. Die Effekte ihrer Reden könnten sich im Wind verlaufen.;;;;;;;;;;;x
EVTDESC10110;Fast and true stands the guard in $CAPITAL$, at least if a local poet is to be believed. A poetical pamphlet decrying the state of our nation, its political backwardness and oppression, has inflamed feelings in one of our states. All around $COUNTRY$ cries for national unity can be heard, as liberals take to the streets protesting the old order, calling for national unification with our cultural brethren in other countries, and a liberalization of our political system. We should consider dispatching troops to provinces where Liberal Agitation is present.;La garde est fidèle et inébranlable à $CAPITAL$, s'il faut en croire un poète local. Un pamphlet poétique dénonçant l'état de notre nation, son retard politique et l'oppression, a enflammé les sentiments dans un de nos Etats. Tout autour de $COUNTRY$, des appels à l'unité nationale peuvent être entendus, les libéraux dans la rue protestent contre l'ordre ancien, appelant à l'unification nationale avec nos frères culturels d'autres pays, et à une libéralisation de notre système politique. Nous devrions envisager l'envoi de troupes dans les provinces où l'agitation des libéraux est présente.;Standhaft und treu steht die Wacht in $CAPITAL$, zumindest wenn man einem lokalen Dichter Glauben schenken möchte. In einem unserer Staaten hat ein poetisches Pamphlet über den Zustand unserer Nation, ihrer politischen Rückständigkeit und über Unterdrückung die Gefühle hochkochen lassen. Liberale protestieren auf den Straßen gegen das alte Regime und überall in $COUNTRY$ werden Rufe nach nationaler Einheit laut. Die Demonstranten verlangen die Vereinigung mit unseren kulturellen Brüdern in anderen Ländern und die Liberalisierung unseres politischen Systems. Wir sollten uns überlegen, Truppen in Provinzen zu entsenden, in denen wir liberale Bewegungen ausmachen.;;;;;;;;;;;x
EVTNAME10110;The Watch on $CAPITAL$;Manifestations à $CAPITAL$;Die Wacht in $CAPITAL$;;;;;;;;;;;x
EVTOPTA10110;Bloody revolutionaries.;Maudits révolutionnaires.;Verdammte Revolutionäre.;;;;;;;;;;;x
EVTOPTB10110;The old order must be defended!;L'ordre établi doit être défendu !;Das alte Regime muss verteidigt werden!;;;;;;;;;;;x
EVTDESC10120;A new daily has begun circulating in $COUNTRY$. The $COUNTRY_ADJ$ Herald, carrying hard-hitting political commentary, literary critique and local news, has quickly developed into a flagship for local liberal politics.;;;;;;;;;;;;;x
EVTNAME10120;$COUNTRY_ADJ$ Herald;;;;;;;;;;;;;x
EVTOPTA10120;I hope I’m not in the obituaries.;J'espère ne pas être à la rubrique nécrologique.;Ich hoffe, ich stehe nicht in den Nachrufen.;;;;;;;;;;;x
EVTOPTB10120;Censor the paper;Censurez le journal.;Zensiert die Zeitung;;;;;;;;;;;x
EVTDESC10130;A local chapter of the Chartist Society, calling for a broadening of the voting franchise, and an end to landed voting rights, has opened in $COUNTRY$.;;;;;;;;;;;;;x
EVTNAME10130;Chartist Society;Société chartiste;Chartistengesellschaft;;;;;;;;;;;x
EVTOPTA10130;Oh great.;Oh, parfait !;Na super.;;;;;;;;;;;x
EVTOPTB10130;Suppress the society;Neutraliser la société;Unterdrückt die Gesellschaft;;;;;;;;;;;x
EVTDESC10140;Liberal causes have started to gain traction in $COUNTRY$. While no one knows for sure, rumour has it that the root cause of this sudden upswing in liberal propaganda efforts is the recent foundation of a secret society, forced into hiding due to the persecution of any legitimate opposition to the ruling party. Whether it be the Rosicrucians or the Illuminati, these society members will continue to act from the shadows until $COUNTRY$ allows free debate and opposition in its politics.;;;;;;;;;;;;;x
EVTNAME10140;Secret Society;Organisation secrète;Geheimgesellschaft;;;;;;;;;;;x
EVTOPTA10140;…maybe that is what they want us to think?;… est-ce ce qu'ils cherchent à nous faire croire ?;…und das sollen wir glauben?;;;;;;;;;;;x
EVTOPTB10140;Pass a local ordnance against it;Passer une loi d'interdiction en ce sens;Verabschiedet eine lokale Verordnung gegen sie.;;;;;;;;;;;x
EVTDESC10150;The smog from the factories hangs low against the blood red of a charcoal sky. Far away in the depths of the city, in the deepest bowels of the industrial machine, the cries and shouts of a forming mob can be heard echoing against a backdrop of drainpipes and smokestacks. Infuriated over poor working conditions, clamouring for a return to a lost pastoral dream remembered, Luddites take to the streets in $COUNTRY$.;;;;;;;;;;;;;x
EVTNAME10150;Luddite Mob;La foule des Luddites;Ludditen-Mob;;;;;;;;;;;x
EVTOPTA10150;Send in the troops;Envoyer les troupes;Truppen hineinschicken;;;;;;;;;;;x
EVTOPTB10150;Hint at policy changes;Promettre un changement de politique;Politikänderungen andeuten;;;;;;;;;;;x
EVTDESC10155;A fervour has been sweeping through parts of $COUNTRY$, with liberal-minded revolutionaries calling for $COUNTRY_ADJ$ citizens to rise up and demand the unification of $CULTURE_GROUP_UNION$. They have begun waving $UNION_ADJ$ flags in the streets, fomenting riots and violence. The police have had difficulties dealing with the problem.;;;;;;;;;;;;;x
EVTNAME10155;Pan-Nationalist Fervour;;;;;;;;;;;;;x
EVTOPTA10155;Long live $CULTURE_GROUP_UNION$!;;;;;;;;;;;;;x
EVTDESC10160;Immorality is like water, flowing through every conceivable crack in the dams of legal authority. Liberals in $COUNTRY$ have, on account of the ban on public meetings, begun holding banquets. Ostensibly without purpose-A gathering among friends, a celebration, a feast-the common knowledge secret that no one dare pronounce is that these banquets are political meetings carried out behind a thin veneer of legality.;;;;;;;;;;;;;x
EVTNAME10160;Banquet Campaign;Banquet campagnard;Bankettkampagne;;;;;;;;;;;x
EVTOPTA10160;Time to crack down on them.;Il est temps de sévir.;Es ist Zeit für Razzien.;;;;;;;;;;;x
EVTOPTB10160;Leave them be;Ne pas intervenir;Lasst sie in Ruhe.;;;;;;;;;;;x
EVTDESC10170;Like rats carrying contagious diseases, the preachers of modernity move effortlessly back and forth across our borders. Liberal agitation has spread to $PROVINCENAME$ from a neighbouring province and is now threatening to inflame the entire state. We might want to send some troops here.;;;;;;;;;;;;;x
EVTNAME10170;Liberal Agitation Spreads;L'agitation libérale s'étend;Liberale Agitation breitet sich aus;;;;;;;;;;;x
EVTOPTA10170;We shall consider it;C'est comme ça.;Das ist nun mal so.;;;;;;;;;;;x
EVTDESC10180;In a time when the forces of revolution threaten to overthrow all the long-established orders of Europe, it becomes our sacred duty to voice our dissent. The Jacobins-holding nothing sacred save the profane-are charlatans peddling false ideologies. What Robespierre’s terror brought to France, their radicalism now threatens to impose on $COUNTRY$.’\n \n The widespread liberal agitation in $COUNTRY$ has mobilized the forces of reaction, and a leading conservative intellectual has published an Anti-Jacobin tract.;En un moment où les forces de la révolution menacent de renverser les ordres établis de longue date à travers l'Europe, il est de notre devoir sacré d'exprimer notre désaccord. Les Jacobins—tenant moins rien de sacré que de sauver le profane—sont des charlatans qui trafiquent de fausses idéologies. Quelle terreur à la Robespierre apportée de France, leur radicalisme menace maintenant de s'imposer à $COUNTRY$. \n\nLa vaste agitation libérale à $COUNTRY$ a mobilisé les forces de la réaction, et un intellectuel conservateur de premier plan a publié un tract anti-jacobin.;In einer Zeit, da die Kräfte der Revolution drohen, alle etablierten Systeme Europas zu stürzen, ist es unsere heilige Pflicht, unserem Unmut Luft zu machen. Die Jakobiner—denen nichts außer dem Profanen heilig ist—sind Scharlatane, die falsche Ideologien predigen. Der Radikalismus, der Robespierres Terror nach Frankreich brachte, droht nun $COUNTRY$.'\n\nDie weit verbreitete liberale Agitation in $COUNTRY$ hat die Kräfte der Reaktion mobilisiert, und ein führender konservativer Intellektueller hat ein Traktat gegen die Jakobiner veröffentlicht.;;;;;;;;;;;x
EVTNAME10180;Anti-Jacobin Tract;Tract antijacobin;Anti-Jakobiner-Traktat;;;;;;;;;;;x
EVTOPTA10180;Interesting;Intéressant;Interessant;;;;;;;;;;;x
EVTDESC10190;And let it be known, that those who argue the cause of revolution argue against the cause and design of almighty God himself. For he, in his wisdom, has made kingdoms on earth, and set kings to rule over them.’\n \n A local preacher in $PROVINCENAME$ has held a fiery sermon condemning several liberal causes.;Et qu'il soit connu, que ceux qui soutiennent la cause de la révolution argumentent contre la cause et la conception du tout-puissant Dieu lui-même. Qui lui, dans sa sagesse, a fait les royaumes de la terre, et défini les rois pour régner sur eux. \n\nUn précheur local en $PROVINCENAME$ a tenu un sermon enflammé condamnant plusieurs causes libérales.;Und die, die für die Revolution sprechen, sprechen gegen die Sache und das Werk des allmächtigen Gottes selbst. Denn er in seiner Weisheit hat Königreiche auf die Erde gebracht, und Könige eingesetzt, die über sie herrschen.'\n\nEin lokaler Prediger in $PROVINCENAME$ hat eine scharfe Predigt gegen verschiedene liberale Ansichten gehalten.;;;;;;;;;;;x
EVTNAME10190;Fiery Sermon;;;;;;;;;;;;;x
EVTOPTA10190;He sounds like a reasonable man!;Voilà un homme qui semble raisonnable !;Er klingt wie ein vernünftiger Mensch!;;;;;;;;;;;x
EVTDESC10200;‘Death to the $MONARCHTITLE$!’, a hoarse voice cries. The streets in $PROVINCENAME$ have come alive. A local injustice, or the perception of one, have animated the unwashed masses into rebellion against our rule and threatens to spread to the rest of the state. The revolt is still small enough that its future course has not been set in stone, and leniency might avert it, but perhaps it is best to put our foot down firmly to set an example?;;;;;;;;;;;;;x
EVTNAME10200;Liberal Insurrection;;;;;;;;;;;;;x
EVTOPTA10200;Send in the troops;Envoyer les troupes;Truppen hineinschicken;;;;;;;;;;;x
EVTOPTB10200;Negotiate with the leaders;Négocier avec les meneurs;Mit den Anführern verhandeln;;;;;;;;;;;x
EVTDESC10205;Tensions in one of our provinces reached a boiling point recently, with liberals and reactionaries battling in the streets. $COUNTRY_ADJ$ police were quick to move in, but tempers remain high and already there are reports of fighting elsewhere in the state. Officials are calling for decisive action to put an end to the violence.;;;;;;;;;;;;;x
EVTNAME10205;Fighting in the Streets;;;;;;;;;;;;;x
EVTOPTA10205;Punish the liberals.;;;;;;;;;;;;;x
EVTOPTB10205;Punish the reactionaries.;;;;;;;;;;;;;x
EVTOPTC10205;The fighting simply has to stop.;;;;;;;;;;;;;x
EVTDESC10210;The revolutionary flames in $COUNTRY$ are fanned, as $PROVINCENAME$ erupts into open rebellion. Crying out for liberty, justice and equality, the citizens take to the streets.;Une rébellion ouverte éclate en $PROVINCENAME$, ravivant les flammes révolutionnaires de $COUNTRY$. Les citoyens envahissent les rues en réclamant liberté, justice et égalité.;Die Flammen der Revolution in $COUNTRY$ sind geschürt, als ein offener Aufstand in $PROVINCENAME$ ausbricht. Die Bürger gehen auf die Straße, wo sie nach Freiheit, Gerechtigkeit und Gleichheit schreien.;;;;;;;;;;;x
EVTNAME10210;Liberal Revolt in $PROVINCENAME$;;;;;;;;;;;;;x
EVTOPTA10210;Blast!;Bon sang !;Verdammt!;;;;;;;;;;;x
EVTDESC10215;Nationalists in $COUNTRY$, inspired by the wave of liberalism in a neighbouring nation, have risen up. Agitators are running through the streets waving flags and calling for their brethren to fight for freedom. Responding with violence could inflame the entire state, but $COUNTRY_ADJ$ officials agree that this cannot be allowed to continue.;;;;;;;;;;;;;x
EVTNAME10215;Inspired Nationalists;;;;;;;;;;;;;x
EVTOPTA10215;Revolution is like the plague.;;;;;;;;;;;;;x
EVTDESC10216;Nationalists in $PROVINCENAME$, inspired by the wave of liberalism throughout $COUNTRY$, have risen up. Agitators are running through the streets waving flags and calling for their brethren to fight for freedom. Responding with violence could inflame the entire state, but $COUNTRY_ADJ$ officials agree that this cannot be allowed to continue.;;;;;;;;;;;;;x
EVTNAME10216;Nationalist Fervour;;;;;;;;;;;;;x
EVTOPTA10216;Crush them.;;;;;;;;;;;;;x
EVTOPTB10216;Make promises of reform.;;;;;;;;;;;;;x
EVTDESC10220;The sound of rain falling on the deserted square is deafening. A tattered pamphlet, thrown in the gutter-the ink running out across the paper in soft blueish blooms-is the only thing that still serves as proof that $PROVINCENAME$ was, up until just recently, a hot-bed of liberal agitation. Depicted on the pamphlet is a Sans-culotte, the iconographic personification of the French revolution, holding a republican tricolour. The pamphlet reads: ‘Liberty, Equality, Brotherhood-$COUNTRY$’. It is soon swept away by the rain and down into the sewers whence it came.;Le bruit de la pluie tombant sur la place déserte est assourdissant. Une brochure en lambeaux, jetée dans le caniveau—l'encre dégoulinante à travers le papier de douceur fleur bleuâtre—est la seule chose qui montre encore aujourd'hui en preuve que $PROVINCENAME$ a été, jusqu'à tout récemment, un foyer d'agitation libérale. Représenté sur la brochure 'un sans-culotte', la personnification iconographique de la Révolution française, tenant un drapeau tricolore républicain. La brochure se lit comme suit: «Liberté, Egalité, Fraternité—$COUNTRY$. Elle est bientôt balayée par la pluie et tombe dans les égouts d'où elle est venue.;Das Prasseln des Regens auf dem verlassenen Platz ist ohrenbetäubend. Ein verknittertes Pamphlet, in den Rinnstein geworfen—die Tinte bildet weiche bläuliche Blüten auf dem Papier—ist das einzige, das noch davon zeugt, dass $PROVINCENAME$ bis vor kurzem noch eine Brutstätte liberaler Agitation war. Auf dem Pamphlet ist die ikonografische Personifizierung der Französischen Revolution abgebildet, eine Sans-culotte mit einer Trikolore in der Hand. Auf dem Pamphlet steht: 'Freiheit, Gleichheit, Brüderlichkeit—$COUNTRY$'. Schon bald wäscht der Regen es fort, hinunter in die Kanalisation und den Untergrund, aus dem es kam.;;;;;;;;;;;x
EVTNAME10220;Agitation Dies Down;L'agitation se calme;Agitation verebbt;;;;;;;;;;;x
EVTOPTA10220;Good riddance.;Bon débarras !;Bloß weg damit.;;;;;;;;;;;x
EVTDESC10221;A massive demonstration by the Chartists has taken place in Kennington Common, with liberals demanding that the People’s Charter be implemented immediately-giving equal votes to all men, rich or poor, as well as secret ballots and a fair distribution of constituencies. Many in the government are suggesting that such public gatherings should be made illegal, and that at best the British government should make empty promises to these rabble-rousers. Others fear that refusing their demands will lead to the monarchy being toppled by rebellion.;;;;;;;;;;;;;x
EVTNAME10221;Chartist Rally in Kennington Common;;;;;;;;;;;;;x
EVTOPTA10221;Implement the People’s Charter.;;;;;;;;;;;;;x
EVTOPTB10221;Shut them down.;;;;;;;;;;;;;x
EVTDESC10225;The Hungarian Diet has grown increasingly independent of Austrian rule in recent years. Field Marshall Count Franz Philipp von Lamberg was sent to Hungary to take personal control over their armies, but was attacked upon his arrival. In response, the Austrian government ordered the Hungarian Diet dissolved and the Ban of Croatia installed in Lamberg’s place. The Hungarians have refused to obey, and thus we now face civil war to maintain the integrity of the empire.;;;;;;;;;;;;;x
EVTNAME10225;Hungarian Revolution of $YEAR$;;;;;;;;;;;;;x
EVTOPTA10225;We will restore order!;;;;;;;;;;;;;x
EVTOPTB10225;We have no choice but to let them go.;;;;;;;;;;;;;x
EVTOPTC10225;Throw off Hapsburg rule!;;;;;;;;;;;;;x
EVTDESC10226;We have won our freedom from Austrian rule! The people have gathered in $CAPITAL$ in jubilation!;;;;;;;;;;;;;x
EVTNAME10226;Freedom At Last!;;;;;;;;;;;;;x
EVTOPTA10226;A new age has begun!;;;;;;;;;;;;;x
EVTDESC10227;Hungarian lands rightfully belong to us. With their new-found freedom, we are left with the decision whether we should pursue our claim to their lands or instead try to reconcile with the Hungarian government. If they remain hostile, after all, and we are unable to defeat them, they will become a very dangerous enemy on our border. Admitting their loss, however, might be a blow to our prestige we will never recover from.;;;;;;;;;;;;;x
EVTNAME10227;The Hungarian Question;;;;;;;;;;;;;x
EVTOPTA10227;Hungary belongs to Austria.;;;;;;;;;;;;;x
EVTOPTB10227;We must pursue reconciliation.;;;;;;;;;;;;;x
EVTDESC10228;With the entire nation ready to overthrow the monarchy, ministers have approached the King with advice on reforming the constitution before it’s too late. The loss of Belgium has made a revision necessary already. Including provisions that permitted the direct election of the lower house as well as numerous freedoms the Dutch do not already enjoy might pacify the liberals.;;;;;;;;;;;;;x
EVTNAME10228;Constitutional Reform;;;;;;;;;;;;;x
EVTOPTA10228;We have little choice.;;;;;;;;;;;;;x
EVTOPTB10228;Some limited freedoms are acceptable, but no more.;;;;;;;;;;;;;x
EVTOPTC10228;Never! Shut the liberals down!;;;;;;;;;;;;;x
EVTDESC10229;With the people seemingly ready to break down our doors, demanding constitutional reform, perhaps we should consider giving it to them? Some moderate reforms, allowing the masses their vote but retaining ultimate power for the $COUNTRY_ADJ$ aristocracy and the Kaiser, should please them enough to dispel this rabble… for now.;;;;;;;;;;;;;x
EVTNAME10229;The $COUNTRY_ADJ$ Uprising;;;;;;;;;;;;;x
EVTOPTA10229;Give them limited reforms, if it pleases them.;;;;;;;;;;;;;x
EVTOPTB10229;Make promises, but work to undermine them.;;;;;;;;;;;;;x
EVTDESC10230;The defining symptom of Cholera is an exhaustive diarrhoea, rendering the diseased almost completely incapable of retaining fluid. In severe forms, the disease can cause death within a few days of the first symptoms, making it one of the most rapidly fatal illnesses known to man. Today we received a dispatch from one of our provinces, confirming earlier reports that the disease has, indeed, broken out there.;La définition du symptôme du choléra est une diarrhée, ce qui rend le malade presque totalement incapable de rétention de fluide. Dans les formes sévères, la maladie peut causer la mort en quelques jours dès les premiers symptômes, ce qui en fait l'une des maladies les plus rapidement mortelles connues de l'homme. Aujourd'hui nous avons reçu une dépêche de l'une de nos provinces, qui confirme les rapports précédents, à savoir que la maladie a, en effet, éclaté là-bas.;Das Hauptsymptom der Cholera ist sehr starker Durchfall, der es dem Kranken unmöglich macht, Flüssigkeit im Körper zu behalten. In schweren Fällen kann die Cholera innerhalb weniger Tage nach Auftreten der ersten Symptome zum Tod führen, was sie zu einer der gefährlichsten Krankheiten überhaupt macht. Heute erhielten wir eine Depesche aus $PROVINCENAME$, welche vorhergehende Berichte bestätigte, dass die Krankheit in der Tat dort ausgebrochen ist.;;;;;;;;;;;x
EVTNAME10230;Cholera!;Choléra !;Cholera!;;;;;;;;;;;x
EVTOPTA10230;Quarantine the province;Mettre la province en quarantaine;Provinz unter Quarantäne stellen.;;;;;;;;;;;x
EVTOPTB10230;How bad could it get?;Que risque-t-il de se passer ?;Das kann ja wohl nicht so schlimm werden?;;;;;;;;;;;x
EVTDESC10240;One minute he’s walking and talking normally, and the next he clutches his stomach, dashing in the general direction of the outhouse. There’s really only one explanation.;Une minute plus tôt, il marchait et parlait normalement, et le voilà maintenant qui se précipite vers les lieux d'aisance en se tenant le ventre. Il n'y a qu'une seule explication.;Erst scheint er ganz normal, und in der nächsten Minute hält er sich den Bauch und rennt in Richtung des Stilles Örtchen. Es gibt nur eine Erklärung.;;;;;;;;;;;x
EVTNAME10240;Cholera Spreads!;Le choléra se propage !;Choleraausbruch!;;;;;;;;;;;x
EVTOPTA10240;He was out drinking last night?;Il a bu hier soir ?;Er war gestern Abend auf Sauftour?;;;;;;;;;;;x
EVTDESC10250;Our peasants and workers live in squalid huts whose only virtue is that they are easy to burn down! Unsanitary conditions, the norm for the common man in $COUNTRY$, abound, and still it comes as a surprise to our government that Cholera has now broken out in $PROVINCENAME$?’\n \n The cholera epidemic in $PROVINCENAME$ has become politics, as liberals exploit the outbreak in an attack on our government.;Nos paysans et nos travailleurs vivent dans des huttes sordides dont la seule vertu, c'est qu'elles sont faciles à brûler ! Des conditions insalubres, la norme pour le commun des mortels en $COUNTRY$, abondent, et pourtant il arrive comme une surprise à notre gouvernement que le choléra ait éclaté à $PROVINCENAME$ ? \n\nL'épidémie de choléra est devenue politique, depuis que les libéraux exploitent l'épidémie dans une attaque contre le gouvernement.;Unsere Bauern und Arbeiter leben in verkommenen Hütten, deren einziger Vorteil ist, dass sie leicht brennen! Unhygienische Bedingungen sind die Norm für das gemeine Volk in $COUNTRY$, und trotzdem überrascht es unsere Regierung, dass die Cholera in $PROVINCENAME$ ausgebrochen ist?'\n\nDie Choleraepidemie in $PROVINCENAME$ ist zur Politik geworden, und die Liberalen beuten den Ausbruch für einen Angriff auf unsere Regierung aus.;;;;;;;;;;;x
