CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
EVTDESC31100;In excavating this wall further and directly by the side of the palace of King Priam, I came upon a large copper article of the most remarkable form, which attracted my attention all the more as I thought I saw gold behind it. In order to withdraw the treasure from the greed of my workmen, and to save it for archaeology, I immediately had lunch break called and while the men were eating and resting, I cut out the Treasure with a large knife. It would, however, have been impossible for me to have removed the Treasure without the help of my dear wife, who stood by me ready to pack the things which I cut out in her shawl and to carry them away.\n A $COUNTRY_ADJ$ archaeologist unearthed the remains of the lost city of Troy in Anatolia as well other numerous findings of the so called ‘Aegean civilizations’. The treasures found where named ‘Priam’s treasure’ and were acquired by several $CAPITAL$ museums. These discoveries led to an explosion of talent in archaeology and captured the imagination of millions.;;;;;;;;;;;;;x
EVTNAME31100;The Discovery of Troy;;;;;;;;;;;;;x
EVTOPTA31100;Fascinating!;Fascinant !;Faszinierend!;;;;;;;;;;;x
EVTOPTA31101;We welcome the German investment.;Nous nous réjouissons de l'investissement allemand.;Wir heißen die deutsche Investition willkommen.;;;;;;;;;;;x
EVTDESC31102;Our position in Istanbul is no longer secure. We should move our government to a safer place.;Nous ne sommes plus en sécurité à Istamboul, nous devrions déplacer notre gouvernement en un lieu plus sûr.;Unsere Position in Istanbul ist nicht mehr sicher. We sollten unsere Regierung an einen sicheren Ort bringen.;;;;;;;;;;;x
EVTNAME31102;Flight from Istanbul;Fuir Istamboul;Flucht aus Istanbul;;;;;;;;;;;x
EVTOPTA31102;We have been ultimately driven from Europe…;Nous avons finalement été chassés de l'Europe…;Wir wurden endgültig aus Europa vertrieben…;;;;;;;;;;;x
EVTDESC31300;In January 1837, the first official census was held in Switzerland. According to the results, Switzerland had a total population of 2,190,258.;En janvier 1837, le premier recensement a été effectué en Suisse. Selon les résultats, la Suisse comptait une population totale de 2 190 258 personnes.;Im Januar 1837 wurde in der Schweiz die erste offizielle Volkszählung durchgeführt. Die Schweiz hatte dem Ergebnis zufolge damals 2190258 Einwohner.;;;;;;;;;;;x
EVTNAME31300;The First Official Census;Premier recensement officiel;Erste offizielle Volkszählung;;;;;;;;;;;x
EVTOPTA31300;Good to know!;C'est bon à savoir !;Gut zu wissen!;;;;;;;;;;;x
EVTDESC31301;In August 1838, France demanded the extradition of Louis Napoléon, nephew of Emperor Napoléon I, and pretender to the French throne, from Switzerland. The Swiss refused, and a French invasion was only averted by Louis Napoléon’s departure for London.;En août 1838, la France a demandé à la Suisse l'extradition de Louis Napoléon Bonaparte, neveu de l'empereur Napoléon Ier et prétendant au trône. La Suisse a refusé et son invasion par la France ne fut évitée que par le départ pour Londres de ce dernier.;Im August 1838 verlangte Frankreich von der Schweiz die Auslieferung von Louis Napoléon, dem Neffen von Napoléon dem Ersten und Anwärter auf den französischen Thron. Die Schweiz verweigerte dies. Eine französische Invasion wurde nur abgewendet, weil Louis Napoléon nach London ging.;;;;;;;;;;;x
EVTNAME31301;France Demands the Extradition of Louis Napoléon;La France demande l'extradition de Louis Napoléon;Frankreich verlangt die Auslieferung von Louis Napoléon Bonaparte;;;;;;;;;;;x
EVTOPTA31301;That was close;Il s'en est fallu de peu !;Das war knapp!;;;;;;;;;;;x
EVTDESC31302;In 1852, telegraphy based on the Morse system came to Switzerland. Initially, there were 27 telegraph stations in the Alpine country.;En 1852, la télégraphie, fondée sur le code Morse, est arrivée en Suisse avec, à l'origine, vingt-sept stations de télégraphe dans le pays alpin.;1852 wurde die auf dem Morsecode basierende Telegraphie in der Schweiz eingeführt. Anfänglich wurden in dem Alpenstaat 27 Telegraphenstationen eingerichtet.;;;;;;;;;;;x
EVTNAME31302;Telegram!;Télégramme !;Telegramm!;;;;;;;;;;;x
EVTOPTA31302;A new age of communications in Switzerland;Une nouvelle ère de communications en Suisse;Anbruch eines neuen Kommunikationszeitalters in der Schweiz;;;;;;;;;;;x
EVTDESC31303;A referendum has been held and the people have agreed that the railroads should be nationalised.;Lors d'un référendum, les électeurs ont approuvé la nationalisation des chemins de fer.;Über die Verstaatlichung der Eisenbahnstrecken wurde ein Referendum abgehalten. Das Volk hat sich dafür entschieden.;;;;;;;;;;;x
EVTNAME31303;Referendum on the Railroads;Référendum sur les chemins de fer;Referendum über die Eisenbahnstrecken;;;;;;;;;;;x
EVTOPTA31303;The vox populi has spoken.;La 'vox populi' a parlé.;Die Stimme des Volkes hat gesprochen.;;;;;;;;;;;x
EVTDESC31304;A referendum has been held, and the people have agreed that Jews should be considered full citizens of Switzerland.;Lors d'un référendum, les électeurs ont accepté que les Juifs soient considérés comme des citoyens suisses à part entière.;Das Volk hat sich in einem Referendum dafür entschieden, dass Juden zu gleichberechtigten schweizerischen Bürgern werden sollen.;;;;;;;;;;;x
EVTNAME31304;Referendum on the Status of Jews;Référendum sur le statut des Juifs;Referendum über den Status der Juden;;;;;;;;;;;x
EVTDESC31305;A referendum has been held and the people have agreed that a state-run liquor monopoly should be established.;Lors d'un référendum, les électeurs ont approuvé le monopole de l'État sur la vente d'alcool.;Das Volk hat sich in einem Referendum dafür entschieden, dass ein staatliches Alkoholmonopol eingeführt werden sollte.;;;;;;;;;;;x
EVTNAME31305;Referendum on the Liquor Monopoly;Référendum sur le monopole de l'alcool;Referendum über das Alkoholmonopol;;;;;;;;;;;x
EVTDESC31306;The Radical Liberals staged a bloody coup in Ticino that was defeated by federal troops. This incident increased tensions on both sides of the conflict, but the acquittal of the coup’s leaders convinced reactionary elements that the federal government was out to get them.;Les libéraux radicaux ont perpétré un coup sanglant à Ticino qui a été mis en défaite par les troupes fédérales. Cet incident accroit les tensions des deux bords du conflit, sauf acquittement des meneurs du coup d'Etat convaincus d'activités réactionnaires que le gouvernement fédéral est loin d'obtenir.;Die Radikalliberalen in Ticino haben einen blutigen Staatsstreich angezettelt, der von den Föderationstruppen niedergeschlagen wurde. Durch diesen Konflikt wurden die Spannungen zwischen beiden Seiten verstärkt, jedoch wurden reaktionäre Elemente durch die Freisprechung der Verantwortlichen für den versuchten Staatsstreich davon überzeugt, dass man hinter ihnen her ist.;;;;;;;;;;;x
EVTNAME31306;Radical Liberal Coup in Ticino;Coup d'État des libéraux radicaux à Ticino;Radikal-liberaler Staatsstreich in Ticino;;;;;;;;;;;x
EVTOPTA31306;Order must be restored in Ticino.;L'ordre doit être rétabli à Ticino.;In Ticino muss wieder Ordnung herrschen!;;;;;;;;;;;x
EVTDESC31307;Elisabeth von Wittelsbach, the Empress of Austria, was assassinated by an Italian Anarchist, Luigi Lucheni. This horrible act occurred in the Hotel Beau-Rivage in Geneva.;Elisabeth de Wittelsbach, impératrice d'Autriche, a été assassinée par un anarchiste italien, Luigi Lucheni. Cet acte horrible s'est déroulé à l'hôtel Beau-rivage de Genève.;Die österreichische Kaiserin Elisabeth von Wittelsbach ist von dem italienischen Anarchisten Luigi Lucheni ermordet worden. Diese schreckliche Tat ereignete sich im Hotel Beau-Rivage in Genf.;;;;;;;;;;;x
EVTNAME31307;Sisi Murdered!;Sissi assassinée !;Sissi ermordet!;;;;;;;;;;;x
EVTOPTA31307;This could become an example for others. Or the state?;Cela pourrait devenir un exemple pour d'autres. Ou l'État lui-même…;Dies könnte auch anderen blühen. Oder gar dem Staat?;;;;;;;;;;;x
EVTDESC31308;The Zimmerwald conference of the Socialist International, which convened on September 4 1915, , was the first such meeting to follow the outbreak of the Great War in August of 1914. Whereas the previous meeting of the International, held in Basel in November 1912, had looked forward to the possibility of war as an opportunity to overturn the capitalist order, the horrendous casualties produced by the fighting led delegates at the Zimmerwald conference to denounce the war as the result of imperialism and called upon workers to resist its prosecution. Many prominent leaders of the Socialist movement gathered for this meeting, including Lazzari and Modigliani from Italy, Lenin and Bobrow from Russia, the Germans Ledebour and Hoffmann, French socialists Bourderon and Merrheim and many more.;La conférence à Zimmerwald de l'Internationale socialiste, qui s'est tenue le 4 Septembre 1915, a été la première réunion du genre à suivre le début de la Grande Guerre d'août 1914. Considérant que la précédente réunion de la conférence internationale, tenue à Bâle en Novembre 1912, avait envisagé la possibilité de la guerre comme une occasion de renverser l'ordre capitalisme, les pertes horribles produites par les combats ont amené les délégués, lors de la conférence, à dénoncer la guerre en tant que résultat de l'impérialisme et ont appelé les travailleurs à résister à sa poursuite. Beaucoup de dirigeants importants du mouvement socialiste étaient rassemblés pour cette réunion, y compris Lazzari et Modigliani pour l'Italie, Lénine et Bobrow pour la Russie, les Allemands Ledebour et Hoffmann, les socialistes français Bourderon et Merrheim et beaucoup d'autres.;Die Zimmerwald-Konferenz der Sozialistischen Internationalen vom 4. September 1915 war die erste derartige Versammlung nach Ausbruch des ersten Weltkriegs im Jahr 1914. Beim vorhergehenden Treffen der Internationale im November 1912 in Basel war man noch der Meinung gewesen, der Krieg sei eine gute Möglichkeit zum Sturz der kapitalistischen Ordnung. Die schrecklichen Verluste führten bei der Zimmerwald-Konferenz schließlich aber dazu, dass die Delegierten den Krieg als Folge des Imperialismus denunzierten und die Arbeiter zum Widerstand aufriefen. An dieser Versammlung nahmen viele berühmte Sozialisten teil, unter anderem Lazzari und Modigliani aus Italien, Lenin und Bobrow aus Russland, Ledebour und Hoffmann aus Deutschland, Bourderon und Merrheim aus Frankreich und viele andere.;;;;;;;;;;;x
EVTNAME31308;Socialist conference in Zimmerwald;La conférence socialiste de Zimmerwald;Sozialistische Konferenz in Zimmerwald;;;;;;;;;;;x
EVTOPTA31308;Controversial ideas spreading.;Des idées controversées se propagent.;Kontroverse Ideen verbreiten sich.;;;;;;;;;;;x
EVTDESC31309;A Socialist convention was held in Kienthal. Many leading Socialists gathered to argue over different ways of bringing about the Socialist paradise.;Une convention socialiste s'est tenue à Kienthal. De nombreux dirigeants socialistes sont venus discuter des différentes méthodes à appliquer pour mettre en place le paradis socialiste.;In Kienthal ist eine Sozialistenkonferenz abgehalten worden. Dort trafen viele führende Sozialisten zusammen, um verschiedene Wege zur Realisierung des sozialistischen Paradieses zu diskutieren.;;;;;;;;;;;x
EVTNAME31309;Socialist Conference in Kienthal;Conférence socialiste à Kienthal;Sozialistische Konferenz in Kienthal;;;;;;;;;;;x
EVTDESC31310;16 countries signed the Geneva Convention to improve the lot of soldiers wounded during combat. As a symbol they choose a reversal of the Swiss flag: A red cross on white ground.;Seize pays ont signé la convention de Genève qui vise à améliorer la condition des soldats blessés au combat. Ils ont choisi comme symbole l'inverse du drapeau suisse, à savoir une croix rouge sur fond blanc.;Die Genfer Konvention zur Verbesserung der Versorgung verwundeter Soldaten auf dem Schlachtfeld wurde von 16 Staaten unterzeichnet. Als Symbol wurde eine Umkehr der schweizerischen Flagge gewählt: Ein rotes Kreuz auf weißem Grund.;;;;;;;;;;;x
EVTNAME31310;The Red Cross;La Croix-Rouge;Das Rote Kreuz;;;;;;;;;;;x
EVTOPTA31310;An idea long overdue;Enfin !;Eine längst fällige Einrichtung;;;;;;;;;;;x
EVTDESC31501;Smoking tobacco became an increasingly widespread fashion. In 1837, the authorities in Vienna forbade smoking in public.;La mode du tabac s'est étendue et fumer est devenu de plus en plus courant. À Vienne, les autorités ont interdit en 1837 de fumer dans les rues et sur les places.;Tabakrauchen wurde immer beliebter. 1837 verboten die Wiener Behörden das Rauchen auf öffentlichen Straßen und Plätzen.;;;;;;;;;;;x
EVTNAME31501;Smoking Ban!;Interdiction de fumer !;Rauchverbot!;;;;;;;;;;;x
EVTOPTA31501;It doesn’t taste, anyways!;Ça n'a pas de goût, de toute façon !;Egal, es schmeckt eh nicht!;;;;;;;;;;;x
EVTDESC31502;At the age of 67, Emperor Franz I of Austria-Hungary died, whereupon his mentally and physically impaired son Ferdinand I ascended the throne. Because of Ferdinand’s inabilities, a so-called Geheime Regierungskonferenz (Secret Government Conference), which includes Klemens Wenzel, Fürst Metternich, assumed day-to-day control of the government for him.;À l'âge de 67 ans, l'empereur François Ier d'Autriche-Hongrie est mort, après quoi son fils, handicapé mentalement et physiquement, Ferdinand Ier monta sur le trône. En raison des incapacités de Ferdinand, une soi-disante 'Geheime Regierungskonferenz' (conférence secrète du gouvernement), comprenant Klemens Wenzel, Fürst Metternich, a pris le contrôle, au jour le jour, du gouvernement en son nom.;Kaiser Franz I. von Österreich-Ungarn stirbt im Alter von 67 Jahren, was seinen geistig und körperlich beeinträchtigten Sohn Ferdinand den Ersten zum Kaiser macht. Aufgrund von Ferdinands Behinderung übernahm für ihn die so genannte 'Geheime Regierungskonferenz' das Regierungsgeschäft, der auch Clemens Wenzel Fürst von Metternich angehörte.;;;;;;;;;;;x
EVTNAME31502;Franz I Dies;Mort de François Ier;Franz I. stirbt.;;;;;;;;;;;x
EVTOPTA31502;Long live the Emperor!;Vive l'Empereur !;Lang lebe der Kaiser!;;;;;;;;;;;x
EVTDESC31503;To strengthen the stature and independence of Hungary within $COUNTRY$, Hungarian was declared the sole language spoken in the Hungarian parliament.;Pour renforcer l'indépendance de la Hongrie dans la monarchie double, le hongrois est devenu la seule langue reconnue au sein du parlement hongrois.;Zur Stärkung der Unabhängigkeit Ungarns in der Doppelmonarchie wurde Ungarisch im ungarischen Parlament zur einzigen Geschäftssprache.;;;;;;;;;;;x
EVTNAME31503;Speak Hungarian!;Parlez en hongrois !;Sprecht Ungarisch!;;;;;;;;;;;x
EVTOPTA31503;Let them speak Hungarian, if it makes them feel better.;Qu'ils parlent en hongrois si cela leur fait plaisir;Lasst sie Ungarisch sprechen, wenn es ihnen damit besser geht.;;;;;;;;;;;x
EVTDESC31504;The Serb Ilya Garashanin demanded in his writing ‘Natshertanye’ the unity of all southern Slavs in the struggle against their Austrian and Ottoman oppressors. His writings became the programme for the southern Slav nationalist movement.;Dans son ouvrage 'Natshertanye', le serbe Ilya Garashanin a exhorté tous les slaves du sud à l'unité dans la lutte contre les oppresseurs autrichiens et ottomans. Ses écrits sont devenus le programme du mouvement national des slaves du sud.;Der Serbe Ilya Garashanin fordert in seinem Werk 'Natshertanye' die Einheit aller Südslawen im Kampf gegen die österreichischen und osmanischen Tyrannen. Seine Publikationen werden zum Programm der südslawischen Nationalbewegung.;;;;;;;;;;;x
EVTNAME31504;Natshertanye;Natshertanye;Natshertanye;;;;;;;;;;;x
EVTOPTA31504;The Slavs free? Ridiculous;Des slaves libres… C'est ridicule !;Freie Slawen? Lächerlich;;;;;;;;;;;x
EVTDESC31505;Bavarian Princess Elisabeth, called Sisi, married the Austrian Emperor Franz Joseph I in 1854. Her unconventional ways, often in total disregard for etiquette, endeared her to her people. In 1898, she was murdered in Geneva.;Princesse de Bavière, Elisabeth, dite Sissi, épouse l'empereur d'Autriche François-Joseph en 1854. Sa façon non conventionnelle, souvent au mépris total de l'étiquette, la rendire aimer de son peuple. En 1898, elle fût assassinée à Genève.;Die bayerische Prinzessin Elisabeth, genannt Sissi, heiratete 1854 den österreichischen Kaiser Franz Josef den Ersten. Durch ihre unkonventionelle Art, die oftmals der Etikette total widersprach, gewann sie das Herz des Volkes. 1898 wurde sie in Genf ermordet.;;;;;;;;;;;x
EVTNAME31505;Empress Sisi;Sissi impératrice;Kaiserin Sissi;;;;;;;;;;;x
EVTOPTA31505;Vivat!;Un vivat !;Sie lebe hoch!;;;;;;;;;;;x
EVTDESC31506;After the brilliant Viennese designer Joseph Urban began working at the Boston Opera Company, design in the American theatre took on a decidedly continental approach, becoming a more dynamic, colourful, and exciting experience.;Après les travaux du brillant décorateur viennois Joseph Urban pour la Boston Opera Company, le théâtre américain a adopté une approche plus continentale et est ainsi devenu plus dynamique, coloré et excitant.;Nachdem der brillante Wiener Designer Josef Urban sein Arbeit bei der Boston Opera Company aufgenommen hatte, bekam das Amerikanische Theater deutlich kontinentale Züge und wurde zu einer dynamischen, farbenfrohen und aufregenden Erfahrung.;;;;;;;;;;;x
EVTNAME31506;Toward a New Theatre;Vers un nouveau théâtre;Geburt eines neuen Theaterstils;;;;;;;;;;;x
EVTOPTA31506;An artistic genius;Un génie artistique;Ein künstlerisches Genie!;;;;;;;;;;;x
EVTNAME31509;Galicia and Lodomeria Poverty;;;;;;;;;;;x
EVTDESC31509;Caused by the backward economic condition of Galicia where rural poverty was widespread, the emigration began in the western, Polish populated part of Galicia and quickly shifted east to the Ukrainian inhabited parts. Poles, Ukrainians, Jews, and Germans all participated in this mass movement of countryfolk and villagers. In 1847, 1849, 1855, 1865, 1876 and 1889, there were famines in Galicia that led to thousands starving to death, which increased the sense that life in Galicia was hopeless and inspired people to leave in search of a better life in the New World.;;;;;;;;;;;x
EVTOPTA31509;They are leaving us;;;;;;;;;;;x
EVTDESC31510;Austrians have always walked a path slightly apart from those of their fellow Germans, and the notion of greater unification has never caught on in Austria as it has in the north. Lately there are those who say Austria’s unquestioned dominance obligates it to unite Greater Germany under a single flag. Still others say that, no, Austria already has its own name and empire, one that stretches over many cultures who would never welcome becoming more dominated by the Germans… not to mention that a Greater Germany would alarm the powers of Europe to such a degree it would almost surely herald a war. Thus the question arises: what shall our path be?;;;;;;;;;;;;;x
EVTNAME31510;A Greater Austrian Destiny?;;;;;;;;;;;;;x
EVTOPTA31510;We will give up nothing to form Germany.;;;;;;;;;;;;;x
EVTOPTB31510;Give limited autonomy to our non-German states.;;;;;;;;;;;;;x
EVTOPTC31510;Give independence to our non-German states.;;;;;;;;;;;;;x
EVTOPTD31510;$COUNTRY$ has no interest in becoming Germany.;;;;;;;;;;;;;x
EVTDESC31511;We have been granted limited self-government by $FROMCOUNTRY$, in the interest of gaining our acquiescence to their formation of a Greater Germany. There are those within $COUNTRY$ who object, saying that being a German vassal is no better than what we enjoyed previously. But it is something.;;;;;;;;;;;;;x
EVTNAME31511;Limited Autonomy for $COUNTRY$;;;;;;;;;;;;;x
EVTOPTA31511;Excellent!;;;;;;;;;;;;;x
EVTDESC31512;We have been granted full independence by $FROMCOUNTRY$.;;;;;;;;;;;;;x
EVTNAME31512;Independence From $FROMCOUNTRY$!;;;;;;;;;;;;;x
EVTDESC31515;Austrians have always walked a path slightly apart from those of their fellow Germans, and the notion of greater unification has never caught on in Austria as it has in the north. Lately there are those who question that path, citing the ascension of a great power who stands ready to lead us into a Greater Germany. Considering that non-German cultures within Austria would never accept dominance by such a union, and that it would alarm European powers to an unprecedented degree, we have to wonder where our path should now lie?;;;;;;;;;;;;;x
EVTNAME31515;The Greater Germany Question;;;;;;;;;;;;;x
EVTOPTA31515;We will join Greater Germany, no matter what.;;;;;;;;;;;;;x
EVTOPTB31515;We shall give our non-German states independence before joining Germany.;;;;;;;;;;;;;x
EVTOPTC31515;Our path does not lie with Germany.;;;;;;;;;;;;;x
EVTDESC31516;The $FROMCOUNTRY_ADJ$ government met with the $COUNTRY_ADJ$ government in $CAPITAL$ today, expressing their desire to unite into a ‘Greater Germany’. They do so with the full intent of incorporating not only their German-speaking territories, but also any lands they own belonging to other cultures. While such a Greater Germany would undoubtedly be a power unheard-of in the world, there are those who express caution: the world’s great powers would almost certainly object to such a union, not to mention the fact that the non-Germany cultures would likely rebel against our dominance.;;;;;;;;;;;;;x
EVTNAME31516;$FROMCOUNTRY$ Petitions to Join Germany;;;;;;;;;;;;;x
EVTOPTA31516;Greater Germany, all of it, is our destiny.;;;;;;;;;;;;;x
EVTOPTB31516;$FROMCOUNTRY$’s non-German states will first have independence.;;;;;;;;;;;;;x
EVTOPTC31516;Such a union is too risky. We refuse their offer.;;;;;;;;;;;;;x
EVTDESC31517;We have been granted independence from $FROMCOUNTRY$!;;;;;;;;;;;;;x
EVTDESC31518;There has been much talk in $CAPITAL$ in recent days of possible unification with $FROMCOUNTRY$ into a ‘Greater Germany’. This talk was finally shot down by the $FROMCOUNTRY_ADJ$ government, which stated that $FROMCOUNTRY$’s path is separate from $COUNTRY$’s. There are those within the $COUNTRY_ADJ$ government, however, who believe this is unacceptable. While it would undoubtedly destroy our relationship with $FROMCOUNTRY$ and upset the powers of Europe, laying a claim to the German-speaking parts of $FROMCOUNTRY$ is a possibility.;;;;;;;;;;;;;x
EVTNAME31518;$FROMCOUNTRY$ Refuses German Unity!;;;;;;;;;;;;;x
EVTOPTA31518;Greater Germany is our destiny.;;;;;;;;;;;;;x
EVTOPTB31518;We will accept the $FROMCOUNTRY_ADJ$ decision.;;;;;;;;;;;;;x
