CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
EVTDESC164599;The forces of revolution have turned against the $COUNTRY_ADJ$ Emperor. With dissent threatening to spread into chaos, leaders of the Beiyang army have demanded the Emperor abdicate his throne. Cheering crowds in $CAPITAL$ greeted the news, but few are aware of the forces now lining up to take control of the government. Kuomintang revolutionaries have demanded a transformation of $COUNTRY$ into a republic with free elections. Army leaders, however, have threatened to oppose the Kuomintang and demanded the republic be under strict Beiyang control.;;;;;;;;;;;;;x
EVTNAME164599;The Xinhai Revolution;;;;;;;;;;;;;x
EVTOPTA164599;The Beiyang Army will keep order in China.;;;;;;;;;;;;;x
EVTOPTB164599;The Kuomintang will lead the republic.;;;;;;;;;;;;;x
EVTDESC164600;Revolutionary societies are springing up all over China, and recently we have received word that several of these societies have banded together as the Tongmenghui or ‘Chinese United League’. Their stated goal is the revival of Zhonghua, or the concept that China should be a nation ruled by a republic that represents all of its various peoples. These revolutionaries wish to see $COUNTRY$ freed of foreigner influence, and do not seem satisfied to wait and see what reforms the $COUNTRY_ADJ$ monarchy will provide. What’s more worrying is that some of the regional warlords appear to be assisting them.;;;;;;;;;;;;;x
EVTNAME164600;The Tongmenghui;;;;;;;;;;;;;x
EVTOPTA164600;Try to work with these societies.;;;;;;;;;;;;;x
EVTOPTB164600;Crush them. This will not be tolerated.;;;;;;;;;;;;;x
EVTDESC164601;Revolutionaries seeking to bring down the $COUNTRY_ADJ$ monarchy have been stirring up a revolt in $STATENAME$. The incident appears to have begun in $PROVINCENAME$, after a demonstration by local workers turned violent. Though authorities have already moved in, the damage is done. What remains is to determine how we react to this outrageous provocation.;;;;;;;;;;;;;x
EVTNAME164601;Revolutionary Uprising in $STATENAME$;;;;;;;;;;;;;x
EVTOPTA164601;Root them out. This cannot be permitted.;;;;;;;;;;;;;x
EVTOPTB164601;Make minor reforms to appease the revolutionaries.;;;;;;;;;;;;;x
EVTDESC167000;Beginning with the Peasant’s Revolt of 1834 in Palestine, Druze nobles resented oversight. Their overlords considered them heretics and treated them as such. In the years following the Peasant’s Revolt, conscription was required in order to reinforce what the Egyptian army had lost in the revolt. In $YEAR$, Druze militias rose up against their Egyptian rulers in Hauran and defeated a 400-man force led by Ali Agha al-Busayli, the governor of Hauran. A number of other small expeditions followed but were unable to achieve any decisive victory. Druze from Mount Lebanon flooded into the Druze force as skirmishes continued for the next few months. Months later, the Druze were decisively defeated in the Wadi Bakka by Egyptian forces. Following this, Druze forces in Palestine looted the Jewish quarter of Safed while the main force moved south where they were decisively crushed at Shebaa and soon laid down their arms.;;;;;;;;;;;;;x
EVTNAME167000;Druze Revolt;;;;;;;;;;;;;x
EVTOPTA167000;Stop this revolt by any means necessary.;;;;;;;;;;;;;x
EVTDESC167010;Following years of servitude to Druze masters and heavy taxation, Maronite peasants revolted against their masters on Mount Lebanon. They were met by Druze irregulars who were supported by the nobility. Conflict has engulfed the region, with a number of massacres taking place throughout eastern Lebanon, and it seems like this is only just the beginning. Our officers are reluctant to get involved in Christian affairs, but are nonetheless moving their forces into the area. What should we do?;;;;;;;;;;;;;x
EVTNAME167010;Conflict on Mount Lebanon;;;;;;;;;;;;;x
EVTOPTA167010;This petty conflict does not concern us.;;;;;;;;;;;;;x
EVTOPTB167010;We must stop this conflict before it is too.;;;;;;;;;;;;;x
EVTDESC167020;News that the Levant is engulfed in a civil war has reached the streets of Paris. Christians have been massacred and churches burned to the ground throughout Lebanon and Damascus. Ottoman forces have not done anything to quell the violence and only look on. In 1523, France swore that it would protect Christians living in the Near East from conflict and European powers have pressured us to stay true to our word. What should we do?;;;;;;;;;;;;;x
EVTNAME167020;$YEAR$ Mount Lebanon Civil War;;;;;;;;;;;;;x
EVTOPTA167020;Send forces to restore peace and draft regulation to prevent this from happening again.;;;;;;;;;;;;;x
EVTOPTB167020;Unfortunately, we are unable to intervene at this time.;;;;;;;;;;;;;x
EVTDESC167030;Recent economic expansion has brought new business to the area around Jabal ad-Druze in Southern Syria. Such expansion has come at a cost as taxes need to be levied in order to pay for railroads and other infrastructure, which have angered the locals. A business dispute between a local Druze chief and $COUNTRY_ADJ$-supported business dealers. Our officers have mustered 35 battalions and have swiftly brought the revolt to an end, killing many of the region’s Druze inhabitants and disarming those who have surrendered.;;;;;;;;;;;;;x
EVTNAME167030;Hauran Druze Rebellion;;;;;;;;;;;;;x
EVTOPTA167030;Very well.;;;;;;;;;;;;;x
EVTDESC168000;With special protection guaranteed to them by the French, the Maronite economy, driven by an increase in silk output, boomed. Pockets of Maronites were now filled with much-needed money and with it came a desire for better education and a population boom. For the first time, many women had an individual income and began to seek better conditions in both their work and in their general public life.;;;;;;;;;;;;;x
EVTNAME168000;Mount Lebanon Silk Boom;;;;;;;;;;;;;x
EVTOPTA168000;Great.;;;;;;;;;;;;;x
EVTDESC168010;With the openings of the Suez Canal and an increase in silk exports from Asian lands, the price of Lebanese silk halved and never recovered. The population boom that Mount Lebanon once experienced resulted in an elevated population that could no longer support itself on Lebanese soil. Many men and women migrated westward to seek better employment opportunities. While some of them came back years later, many permanently settled down in their new countries.;;;;;;;;;;;;;x
EVTNAME168010;Mount Lebanon Silk Bust;;;;;;;;;;;;;x
EVTOPTA168010;Damn.;;;;;;;;;;;;;x
EVTDESC168020;While visiting the hills around the Lebanese city of Baalbeck, some of our countrymen noticed a large number of Roman ruins which had been preserved in the dry environment. When they returned with this news, a team of archaeologists was dispatched to the site. They were able to document and catalogue a large number of artefacts from the site. The most notable of these include Persian pottery shards which date from the 6th century BC. These shards are adorned with cuneiform lettering.;;;;;;;;;;;;;x
EVTNAME168020;Ancient Ruins in Baalbeck;;;;;;;;;;;;;x
EVTOPTA168020;Great!;;;;;;;;;;;;;x
EVTDESC168030;In the beginning of the 19th century, Lebanon had an increasing number of Western missionaries visit it. Many of these missionaries established school and printing presses in Beirut which catered to the city’s Christian population. Despite this recent surge, education was not a new concept for Lebanese Christians. A Syriac printing press was established in 1610 and Jesuits founded a school in 1624. American missionaries began their efforts in 1834 with another printing press and school. By the mid-1840s, it was noted by American missionaries that between a quarter and a third of men in Lebanon were literate and by the beginning of the 20th century nearly half of all Lebanese children could read, a feat which was hardly matched anywhere outside of the West at the time.;;;;;;;;;;;;;x
EVTNAME168030;Missionaries in Beirut;;;;;;;;;;;;;x
EVTOPTA168030;Great!;;;;;;;;;;;;;x
EVTDESC168050;A Kuwaiti general who is loyal to us brought the Sheikh of Qatar a number of Turkish flags. The Sheikh distributed them to his family members who flew them around the peninsula. The British, who believed that this was the direct doing of the Turks, felt that their Gulf holdings were at risk of Ottoman seizure and deployed a gunboat to the coast of Qatar. In response to this, the Sheikh of Qatar has sent a representative to request soldiers and equipment.;;;;;;;;;;;;;x
EVTNAME168050;Qatar Requests Protection;;;;;;;;;;;;;x
EVTOPTA168050;Promise them protection.;;;;;;;;;;;;;x
EVTOPTB168050;We cannot guarantee protection.;;;;;;;;;;;;;x
EVTDESC168060;The burden of Ottoman bureaucracy and rule has sparked an uprising in our Qatari dominion by Qatari nobles. Our officials in the Baghdad Vilayet dispatched soldiers to quell this rebellion who laid siege to the fort at Al Wajbah. Our soldiers were unable to take the fort and retreated back to our fort in Shebaka where the Qataris laid siege to it. After their water supply was cut off by the rebels, our soldiers surrendered and were given an opportunity to leave the peninsula in exchange for freeing Qatari prisoners.;;;;;;;;;;;;;x
EVTNAME168060;Qatari Unrest;;;;;;;;;;;;;x
EVTOPTA168060;Blast!;;;;;;;;;;;;;x
EVTDESC168070;The question of our Qatari dominion has once again reared its ugly head. What will the future of Qatar be?;;;;;;;;;;;;;x
EVTNAME168070;Qatar Desires Independence;;;;;;;;;;;;;x
EVTOPTA168070;Qatar will be independent.;;;;;;;;;;;;;x
EVTOPTB168070;Abolish direct rule but require their loyalty.;;;;;;;;;;;;;x
EVTOPTC168070;They chose their fate years ago.;;;;;;;;;;;;;x
EVTNAME169000;Mass Graves Found in $STATENAME$;;;;;;;;;;;;;x
EVTDESC169000;Mass graves where found in $PROVINCENAME$, the bloody result of a $COUNTRY_ADJ$ purge against its perceived enemies. Throughout the whole of $STATENAME$, the situation is the same. In $CAPITAL$, $COUNTRY_ADJ$ authorities are denying any knowledge of this while they try to suppress this information leaking outside of $COUNTRY$. They say it would damage the $COUNTRY_ADJ$ reputation and is best to deal with these matters internally. An ongoing government investigation has failed to find any culprits.;;;;;;;;;;;;;x
EVTOPTA169000;Who could be responsible for such an abomination?;;;;;;;;;;;;;x
EVTNAME169001;Hundreds of Thousands Killed in $COUNTRY_ADJ$-led Massacre;;;;;;;;;;;;;x
EVTDESC169001;During my few days of service in this government I’ve learned of a few secrets and have come across something interesting. The deportation order was issued through official channels by the minister of the interior and sent to the provinces. Following this order the Central Committee circulated its own ominous order to all parties to allow the gangs to carry out their wretched task. Thus the gangs were in the field, ready for their atrocious slaughter… The ‘mission’ in the circular was: to attack the convoys and massacre the population… I am ashamed as a $COUNTRY_ADJ$. What a stain on the reputation of $COUNTRY$, these criminal people…\n The first-hand report of a $COUNTRY_ADJ$ defector made the newspapers headlines of one of the Great Powers. Soon, more evidence started to appear: in $CAPITAL$, senior government officials scramble to contain the damage of the damning report.;;;;;;;;;;;;;x
EVTOPTA169001;This does not improve our image.;;;;;;;;;;;;;x
EVTNAME169002;Forceful Revocation of Directive No. 1;;;;;;;;;;;;;x
EVTDESC169002;Sweeping changes took place in $CAPITAL$ that led to the forceful revocation of Directive No. 1.;;;;;;;;;;;;;x
EVTOPTA169002;New beginnings for the $COUNTRY_ADJ$ people.;;;;;;;;;;;;;x
EVTDESC185100;In the eyes of our soldiers as they parade through the streets, nothing can be seen but utmost devotion to $COUNTRYNAME$ and the ideals for which our nation stands. These men, and the description fits them, have been fostered since childhood into rigid and firm belief in our nation, and they would die to defend it. Long live $COUNTRY$!;;;;;;;;;;;;;x
EVTNAME185100;Military Parade;;;;;;;;;;;;;x
EVTOPTA185100;Let our neighbours fear our might!;;;;;;;;;;;;;x
EVTOPTB185100;Let the people witness our strength!;;;;;;;;;;;;;x
EVTDESC185600;The peasants are taking to the streets, rising up against their rulers in ways that would have been unthinkable only decades ago. Perhaps it is time to remind them of their duty to their nation, and of the traditions which have served $COUNTRY$ so well in ages past?;;;;;;;;;;;;;x
EVTNAME185600;Annals of the Past;;;;;;;;;;;;;x
EVTOPTA185600;They must remember their place.;;;;;;;;;;;;;x
EVTDESC190300;A new heretical religious movement is forming in our lands, as a man proclaiming himself 'the Bab' is doing away with the old interpretations of the Quran. Instead he is offering his own interpretation of the text, looking for hidden meaning behind every individual letter. His radical new interpretation already sits poorly with the ulama -the religious authorities-, but his claim to authority to do so is what really infuriates them. He claims that the Qa'im [the redeemer] has arrived and that his is in contact with Him [he is the gate -Bab- to the Qa'im].\n\nNot satisfied with proclaiming himself just the Bab, in his rising popularity he is now proclaiming that he is indeed the Qa'im himself. And as Qa'im he has the authority to abrogate the Sharia. An act which was pushing it to far for the ulama: They have declared his movement heretical and are demanding that the Bab be put to death as an apostate.;;;;;;;;;;;;x
EVTNAME190300;A New Faith;;;;;;;;;;;;;x
EVTOPTA190300;Let the firing squad take this problem off of our hands.;;;;;;;;;;;;;x
EVTOPTB190300;His death will only make him a martyr.;;;;;;;;;;;;;x
EVTDESC190301;One of the core teachings of the heretic the Bab is the imminent arrival of 'He whom God shall make manifest', or the messiah who shall establish God's kingdom on Earth. Long have the Babis been on the lookout for such a man, and now one by the name of Baha'u'llah claims to be him. While incarcerated in the Siyah-Chal prison, he claims to have had a a vision from the 'Maid of Heaven' proclaiming him the 'best beloved of the worlds' and having the 'power of the Sovereign within him.' In other words, he is the one prophesied.\n\nBaha'u'llah's claim is rapidly gaining acceptance among the Babis, and his presence in our realm is sure to reinvigorate the Babi cause and increase their militancy.;;;;;;;;;;;;;x
EVTNAME190301;He Whom God Shall Make Manifest;;;;;;;;;;;;;x
EVTOPTA190301;Force him into exile!;;;;;;;;;;;;;x
EVTOPTB190301;We should keep an eye on him here in $COUNTRY$.;;;;;;;;;;;;;x
EVTDESC190302;The Babi faith is a radical renewal of the Islamic faith, and has been condemned in $FROMCOUNTRY$ as heretical. Under pressure from the conservative clergy, the $FROMCOUNTRY_ADJ$ state has taken to violently repressing this new faith. As such many of the Babi adherends are fleeing $FROMCOUNTRY$, and some have found a safe haven in our realm. Amongst these people is a man named Baha'u'llah, who claims to the fulfilment of the Babi prophecy of there coming a man 'whom God shall make manifest' and restore the kingdom of God to Earth. With this claim he is rapidly absorbing leadership of the Babi movement and turning it into the Baha'i Faith.;;;;;;;;;;;;;x
EVTOPTA190302;Hopefully his beliefs will not influence anyone...;;;;;;;;;;;;;x
EVTDESC190303;A prominent scholar belonging to the herretical Baha'i sect has taken up residence in $PROVINCENAME$. An expert in Islamic scripture and jurisprudence, his knowledge has allowed him to establish himself as a religious authority in $PROVINCENAME$. People flock to him for advice and rulings. With his growing influence grows his ability to convert people away from the true path and unto the herretical Baha'i path. Not only does this mean he is leading people to eternal damnation, the Baha'i have shown themselves to be enemies of the state and their growth is a threat to the stability of the realm.;;;;;;;;;;;;;x
EVTNAME190303;Baha'i Followers in $PROVINCENAME$!;;;;;;;;;;;;;x
EVTOPTA190303;Won't they just go away?;;;;;;;;;;;;;x
EVTDESC190304;Ever since tobacco was introduced into Persia last century, the Persians have taken a great liking to its use. It has become a staple of life for both men and women: many men spending their spare time in the great coffee houses smoking. It should come as no surprise then that tobacco cultivation has taken off massively in Persia, with over 200,000 people employed in the sector at this moment. Blessed with excellent soil and a good climate the Persian tobacco is of excellent quality. As a result some of the varieties of Persian tobacco are much prized in foreign markets. Yet until this moment in time there has been no foreign penetration of the tobacco trade in Persia: the entire market is still controlled by the Persians themselves.\n\nA group of $COUNTRY_ADJ$ entrepeneurs have now taken it upon themselves to change this, and are looking to enter into a deal with the Shah to gain control over the tobacco trade.;;;;;;;;;;;;;x
EVTNAME190304;The Tobacco Fields of Persia;;;;;;;;;;;;;x
EVTOPTA190304;Let's cut the Persians a deal.;;;;;;;;;;;;;x
EVTOPTB190304;We have enough countries to meddle in already.;;;;;;;;;;;;;x
EVTDESC190305;Ever since tobacco was introduced into Persia last century, our people have taken a great liking to its use. It has become a staple of life for both men and women: many men spending their spare time in the great coffee houses smoking. It should come as no surprise then that tobacco cultivation has taken off massively, with over 200,000 people employed in the sector at this moment. Blessed with excellent soil and a good climate the Persian tobacco is of excellent quality. As a result some of the varieties of our tobacco are much prized in foreign markets.\n\nWe've been approached by $FROMCOUNTRY_ADJ$ merchants hoping to get a concession to enter the market. In exchange for the exclusive rights to the purchasing and selling of tobacco, they offer us a significant boost to our treasury. However, giving how intertwined tobacco is with our culture, handing this industry over to foreigners might not sit well with our people.;;;;;;;;;;;;;x
EVTNAME190305;$FROMCOUNTRY_ADJ$ Tobacco Concession;;;;;;;;;;;;;x
EVTOPTA190305;They clearly want the tobacco more than we do.;;;;;;;;;;;;;x
EVTOPTB190305;We cannot accept a foreign monopoly!;;;;;;;;;;;;;x
EVTDESC190306;Our legation in Tehran reports that the $FROMCOUNTRY_ADJ$s are vying for a new trade concession in Persia. They have approached the Shah with an offer to take over the complete tobacco trade, from directly buying it from producers to selling it to users, both in Persia and abroad. As Persia produces a number of tobacco varieties much prized in Western markets, if the $FROMCOUNTRY_ADJ$s manage to secure this concession it is sure to become a profitable undertaking for them. However, given the deep roots the usage of tobacco has in Persian culture, a disruption of the supply networks could cause significant social unrest.;;;;;;;;;;;;;x
EVTNAME190306;$FROMCOUNTRY$ Interferes in Persia!;;;;;;;;;;;;;x
EVTOPTA190306;We should keep an eye on this supposed deal.;;;;;;;;;;;;;x
EVTDESC190307;Despite the best efforts of our entrepreneurs to enter into an amicable deal with the Shah of Persia, it seems he fears that interceding in the tobacco trade will cause civil unrest.;;;;;;;;;;;;;x
EVTNAME190307;Persia Refuses the Deal;;;;;;;;;;;;;x
EVTOPTA190307;We'll just have to enforce our terms, then.;;;;;;;;;;;;;x
EVTDESC190308;'In the name of God the Merciful, the Forgiving. Today the use of tunbaku and tobacco, in whatever fashion, is reckoned as war against the Imam of the Age (may God hasten his glad advent)' -Mohammad Hasan Shirazi.\n\nProminent members of the ulama have issued fatwas condemning the buying and selling of tobacco from infidels and kafirs to be haram.\n\nSurely this is nothing but a effort for the ulama to undermine the Tobacco Regie.;;;;;;;;;;;;;x
EVTNAME190308;The Power of the Marja'-i Taqlid;;;;;;;;;;;;;x
EVTOPTA190308;They just don't understand economics.;;;;;;;;;;;;;x
EVTDESC190309;'Most Persian would rather forego bread than tobacco, and the first thing they would do at the breaking of the fast during the month of Ramadan was to light their pipes.' -European observer\n\nFeeling their livelihood threatened by the Tobacco Regie, the bazaari have come out in protest against it en masse. While previously such protests remained a local affair -as the ulama could be counted on to quell the unrest- the current protests are of a different order. With the help of the anjomans (secret societies) the bazaari have mobilised popular support nationwide, while the ulama seems -following the infamous tobacco fatwa- to have a change of heart and are now coming out against the Regie. In line with the fatwa and ulama, many have now sworn to forgo smoking, including the leading Mujtahed Ashtiyani. Such is the extent of the protests that even the harem ladies forgo smoking, and our servants no longer prepare the water pipe.;;;;;;;;;;;;;x
EVTNAME190309;The Tobacco Protests;;;;;;;;;;;;;x
EVTOPTA190309;Repeal the foreign tobacco regie!;;;;;;;;;;;;;x
EVTOPTB190309;We bow before the almighty dollar.;;;;;;;;;;;;;x
EVTDESC190310;'Most Persian would rather forego bread than tobacco, and the first thing they would do at the breaking of the fast during the month of Ramadan was to light their pipes.' -European observer\n\nThe Tobacco Regie has long been unpopular with the Persian peoples, but the Shah has managed to keep control with the help of his clergy. This all changed when a promiment religious scholar issued a fatwa (religious rulling) declaring it forbidden for Muslims to consume tobacco sold by 'infidels' and 'foreigners'. Since then the - previously allied to our interests - clergy have joined in the protest, and many in Persia have stopped smoking. Such is the extend of the protests that even the Shah's harem ladies refuse to smoke, and his servents refuse to prepare his water pipe. Faced with such popular opposition, the Shah saw no other choice but to rescind the Tobacco Regie.;;;;;;;;;;;;;x
EVTNAME190310;Our Monopoly in Persia Rescinded;;;;;;;;;;;;;x
EVTOPTA190310;We shall have full reparations!;;;;;;;;;;;;;x
EVTOPTB190310;Perhaps Persia could do with a friendlier government...;;;;;;;;;;;;;x
